PRACTICE_CODE,YEAR,POSTCODE,depression,alzheimers,blood pressure,insomnia,social anxiety,ITEMS,depression_perc,depression_perc_trim,depression_perc_trim_zscore,alzheimers_perc,alzheimers_perc_trim,alzheimers_perc_trim_zscore,blood pressure_perc,blood pressure_perc_trim,blood pressure_perc_trim_zscore,insomnia_perc,insomnia_perc_trim,insomnia_perc_trim_zscore,social anxiety_perc,social anxiety_perc_trim,social anxiety_perc_trim_zscore,loneliness_prac,laua,msoa11,lat,long
A81018,2018,TS104NW,19615,304,24723,868,5087,283531,6.918114774045872,6.918114774045872,0.6400991872401496,0.10721931640631889,0.10721931640631889,-0.7502380429986838,8.719681445767835,8.719681445767835,-0.11517046823146657,0.30613936394962105,0.30613936394962105,-0.6748904367031862,1.7941600742070531,1.7941600742070531,0.7587666038813838,-0.14143315681180313,E06000003,E02002519,54.599299,-1.068807
A81019,2018,TS37RL,19598,322,16977,780,5039,238194,8.227747130490272,8.227747130490272,1.5489513901776661,0.13518392570761648,0.13518392570761648,-0.5581462681335436,7.127383561298774,7.127383561298774,-1.137104824659693,0.32746416786317034,0.32746416786317034,-0.5949076442187994,2.1155024895673273,2.1155024895673273,1.3769007318060953,0.6356933849717253,E06000002,E02002499,54.560832999999995,-1.203883
A81020,2018,TS43BU,13137,431,17431,884,3582,204769,6.415521880753435,6.415521880753435,0.29131225020255325,0.2104810786789016,0.2104810786789016,-0.04092238702339406,8.51251898480727,8.51251898480727,-0.24812702006938706,0.4317059711186752,0.4317059711186752,-0.20392864381233744,1.7492882223383421,1.7492882223383421,0.6724511294920621,0.47078532878949675,E06000002,E02002506,54.553175,-1.220329
A81021,2018,TS66TD,25274,723,32690,1985,6315,382388,6.609517035053401,6.609517035053401,0.425940050498669,0.18907497097189244,0.18907497097189244,-0.18796314050186114,8.548908438549327,8.548908438549327,-0.2247723240961121,0.51910624810402,0.51910624810402,0.12388296212487505,1.651463958073998,1.651463958073998,0.48427641806119676,0.6213639660867676,E06000003,E02006910,54.571137,-1.168042
A81022,2018,TS122TG,21560,275,23990,830,6177,261494,8.244931050043213,8.244931050043213,1.56087660190899,0.10516493686279609,0.10516493686279609,-0.7643497871861351,9.174206673958102,9.174206673958102,0.17654313076379644,0.31740690034953,0.31740690034953,-0.6326293669490307,2.3621956909145143,2.3621956909145143,1.8514396647033744,2.1918802432409947,E06000003,E02002526,54.56313000000001,-0.981124
A81023,2018,TS12NX,11606,108,6829,861,2423,120718,9.614142050067098,9.614142050067098,2.5110748980449475,0.08946470286121373,0.08946470286121373,-0.8721963078604661,5.65698570221508,5.65698570221508,-2.080803930507079,0.7132324922546762,0.7132324922546762,0.8519909046232339,2.007157176228897,2.007157176228897,1.168487735034118,1.5785532993347544,E06000002,E02002496,54.575047,-1.2353969999999999
A81025,2018,TS181HU,5918,273,8021,277,1372,94286,6.276647646522283,6.276647646522283,0.19493699413075427,0.28954457713764503,0.28954457713764503,0.502172908260513,8.507095433044142,8.507095433044142,-0.2516078473283239,0.2937869885242772,0.2937869885242772,-0.7212204045818955,1.4551471056148315,1.4551471056148315,0.10664140758267332,-0.16907694193627887,E06000004,E02002548,54.561625,-1.318986
A81026,2018,TS56HA,32536,674,27887,1959,11498,404737,8.038800505019308,8.038800505019308,1.4178271430163325,0.16652789342214822,0.16652789342214822,-0.3428413330733324,6.8901533588478445,6.8901533588478445,-1.2893588071787152,0.4840180166379649,0.4840180166379649,-0.007722221555639432,2.840857149210475,2.840857149210475,2.7721926339720615,2.5500974151807068,E06000002,E02002500,54.563331000000005,-1.241601
A81027,2018,TS159DD,18230,1134,23449,333,4333,255762,7.127720302468702,7.127720302468702,0.7855601979715675,0.44338095573228237,0.44338095573228237,1.5588908006752793,9.168289268929708,9.168289268929708,0.17274534923158485,0.13019916954043212,0.13019916954043212,-1.3347880899778153,1.6941531580140912,1.6941531580140912,0.5663933441669164,1.7488016020675328,E06000004,E02002558,54.50530500000001,-1.3555190000000001
A81029,2018,TS12NX,12900,325,12549,402,1780,157027,8.215147713450554,8.215147713450554,1.5402077088873187,0.2069707757264674,0.2069707757264674,-0.06503501871376906,7.991619275665968,7.991619275665968,-0.5824396598192455,0.2560069287447382,0.2560069287447382,-0.8629218098395841,1.13356301782496,1.13356301782496,-0.5119576013206202,-0.4821463808059002,E06000002,E02002496,54.575047,-1.2353969999999999
A81030,2018,TS13RY,17564,617,19845,1303,4763,267917,6.555761672458261,6.555761672458261,0.3886351691142937,0.23029520336522133,0.23029520336522133,0.09518287149769461,7.407144750053188,7.407144750053188,-0.957554519925935,0.48634465151520806,0.48634465151520806,0.0010042715613846577,1.7777893899976485,1.7777893899976485,0.7272759629836799,0.2545437552311179,E06000002,E02002496,54.571966,-1.227209
A81031,2018,TS247PW,19662,435,19013,202,4779,260667,7.542957106192959,7.542957106192959,1.0737241868562954,0.16687958199541944,0.16687958199541944,-0.34042554812487885,7.293980442480253,7.293980442480253,-1.0301832001233937,0.0774935070415511,0.0774935070415511,-1.5324708486793697,1.833373614611746,1.833373614611746,0.8341977528435257,-0.995157657227821,E06000001,E02002489,54.682342000000006,-1.214164
A81032,2018,TS147DJ,19286,472,21800,1315,5189,272312,7.082317341872558,7.082317341872558,0.7540516753280658,0.17333059138047532,0.17333059138047532,-0.29611290176905936,8.005523076471107,8.005523076471107,-0.5735162216445829,0.48290196539263786,0.48290196539263786,-0.011908187134446812,1.905534827697641,1.905534827697641,0.9730070303888803,0.8455213951688569,E06000003,E02002532,54.532596999999996,-1.055444
A81033,2018,TS36AL,726,9,728,90,252,8952,8.109919571045577,8.109919571045577,1.467182001661028,0.10053619302949061,0.10053619302949061,-0.7961451042154513,8.132260947274352,8.132260947274352,-0.4921760492448787,1.0053619302949062,1.0053619302949062,1.9476787391315935,2.8150134048257374,2.8150134048257374,2.72247961871493,4.849019206047221,E06000002,E02002497,54.57171700000001,-1.216402
A81034,2018,TS170EE,32711,844,36036,550,9615,454403,7.1986760650787955,7.1986760650787955,0.8348017281170035,0.1857382103551253,0.1857382103551253,-0.21088369205575525,7.930405389048928,7.930405389048928,-0.6217266389923133,0.12103793328829256,0.12103793328829256,-1.3691490745395423,2.115963142848969,2.115963142848969,1.377786844254724,0.010829166784116717,E06000004,E02002554,54.538149,-1.2921280000000002
A81035,2018,TS13RX,15220,311,16042,906,3996,210204,7.240585336149645,7.240585336149645,0.8638857173364348,0.14795151376757817,0.14795151376757817,-0.4704443937836948,7.631634031702537,7.631634031702537,-0.8134776409669092,0.43100987612034025,0.43100987612034025,-0.20653948244076997,1.9010104469943483,1.9010104469943483,0.9643039336710265,0.33772813381608735,E06000002,E02002496,54.571931000000006,-1.226035
A81036,2018,TS202UZ,30443,993,36745,1009,8331,416596,7.307559362067806,7.307559362067806,0.910364021492399,0.23836042592823742,0.23836042592823742,0.15058371404550194,8.820295922188404,8.820295922188404,-0.05059625054825832,0.24220107730271054,0.24220107730271054,-0.9147033200206164,1.9997791625459678,1.9997791625459678,1.1542953911799743,1.2499435561490007,E06000004,E02002541,54.588737,-1.308737
A81037,2018,TS12NX,11688,223,13156,1005,2628,173253,6.746203528943222,6.746203528943222,0.5207970693194643,0.12871349991053546,0.12871349991053546,-0.6025922878187465,7.593519304139034,7.593519304139034,-0.8379396150503787,0.5800765354712473,0.5800765354712473,0.35256379135903754,1.5168568509636198,1.5168568509636198,0.2253462464159253,-0.34182479577469804,E06000002,E02002496,54.575047,-1.2353969999999999
A81038,2018,TS36AL,5785,170,7695,659,2109,97655,5.923915826122574,5.923915826122574,-0.04985009473348343,0.17408222825252162,0.17408222825252162,-0.29094983085861553,7.879780861195023,7.879780861195023,-0.6542173838438103,0.6748246377553633,0.6748246377553633,0.7079348341129111,2.159643643438636,2.159643643438636,1.4618106358511034,1.174728160528105,E06000002,E02002497,54.57171700000001,-1.216402
A81039,2018,TS169EA,12972,490,19781,301,4205,197388,6.571828074654994,6.571828074654994,0.39978485166293265,0.24824204105619388,0.24824204105619388,0.21846154376992077,10.021379212515452,10.021379212515452,0.7202571753647862,0.15249153950594768,0.15249153950594768,-1.2511762542880098,2.1303220053903984,2.1303220053903984,1.4054075458825697,1.4927348623921994,E06000004,E02002555,54.520013,-1.348119
A81040,2018,TS232DG,15922,384,13859,667,4088,187124,8.508796306192686,8.508796306192686,1.743992510850952,0.2052115174964195,0.2052115174964195,-0.0771195442730204,7.40631880464291,7.40631880464291,-0.9580846104319453,0.3564481306513328,0.3564481306513328,-0.48619769825827214,2.184647613347299,2.184647613347299,1.509908261297837,1.732498919185551,E06000004,E02002536,54.611726000000004,-1.292215
A81041,2018,TS249DN,14434,488,17239,304,5162,185213,7.793189462942666,7.793189462942666,1.2473792035173576,0.26348042524012893,0.26348042524012893,0.3231355705882802,9.307661989169226,9.307661989169226,0.2621945487506276,0.16413534687089998,0.16413534687089998,-1.2075039076641132,2.7870613833802165,2.7870613833802165,2.668711122637036,3.2939165378291886,E06000001,E02002484,54.70398,-1.2234450000000001
A81042,2018,TS69QG,28431,517,33283,1911,5312,360429,7.8881000141498046,7.8881000141498046,1.313244759695897,0.14344017823205124,0.14344017823205124,-0.501433221150982,9.23427360173571,9.23427360173571,0.2150939935010783,0.530201509867408,0.530201509867408,0.1654978826080202,1.4737992780825073,1.4737992780825073,0.14252071828394416,1.3349241329379575,E06000003,E02006910,54.56995500000001,-1.166506
A81043,2018,TS60HA,20916,285,18276,1114,6162,233758,8.947715158411691,8.947715158411691,2.0485912509378883,0.12192096099384835,0.12192096099384835,-0.6492509356220764,7.818342046047622,7.818342046047622,-0.6936487218049907,0.4765612299899896,0.4765612299899896,-0.03569033894059714,2.636059514540679,2.636059514540679,2.37824399458772,3.048245249157944,E06000003,E02006910,54.557403,-1.159231
A81044,2018,TS251QU,34355,1038,44701,341,9385,488640,7.030738375900459,7.030738375900459,0.718257158937029,0.212426326129666,0.212426326129666,-0.027560282395245855,9.148043549443353,9.148043549443353,0.15975167730906367,0.06978552717747216,0.06978552717747216,-1.5613811146983103,1.9206368696791094,1.9206368696791094,1.0020573116585698,0.29112475081110634,E06000001,E02002490,54.672422,-1.210386
A81045,2018,TS101SR,18754,386,19195,995,3498,238421,7.865917851195993,7.865917851195993,1.297850891663173,0.161898490485318,0.161898490485318,-0.374641177552488,8.050884779444763,8.050884779444763,-0.5444031497834539,0.41732901044790516,0.41732901044790516,-0.257852209372336,1.46715264175555,1.46715264175555,0.1297352515879583,0.2506896065428533,E06000003,E02002515,54.617378,-1.071941
A81046,2018,TS181YE,22112,743,22577,1149,4190,287893,7.680631345673566,7.680631345673566,1.16926667649011,0.2580819957414734,0.2580819957414734,0.2860532036326669,7.84214968755753,7.84214968755753,-0.6783690137542484,0.3991066125261816,0.3991066125261816,-0.326198829460837,1.4554018333200183,1.4554018333200183,0.10713140168359941,0.557883438591291,E06000004,E02002548,54.561215000000004,-1.321204
A81048,2018,TS117BL,15384,926,26406,165,3832,250322,6.145684358546193,6.145684358546193,0.10405173752014193,0.36992353848243464,0.36992353848243464,1.0543042532824045,10.548813128690247,10.548813128690247,1.0587634592340476,0.0659151013494619,0.0659151013494619,-1.5758978937075308,1.530828293158412,1.530828293158412,0.25222170643649533,0.8934432627655586,E06000003,E02002520,54.5917,-1.016392
A81049,2018,TS36AL,13164,280,13346,1077,2945,181970,7.234159476836841,7.234159476836841,0.8594263311862144,0.15387151728306864,0.15387151728306864,-0.4297792813107783,7.334175963070836,7.334175963070836,-1.004385776245178,0.5918558004066604,0.5918558004066604,0.39674419774247677,1.6183986371379897,1.6183986371379897,0.4206719813471228,0.2426774527198577,E06000002,E02002497,54.57171700000001,-1.216402
A81051,2018,TS55NN,10197,282,11907,417,2966,150915,6.756783619918497,6.756783619918497,0.5281393886679757,0.1868601530662956,0.1868601530662956,-0.20317695228465066,7.889871782129013,7.889871782129013,-0.6477410461616284,0.2763144816618626,0.2763144816618626,-0.7867544135333489,1.965344730477421,1.965344730477421,1.088057332897472,-0.021475690414180182,E06000002,E02002504,54.554149,-1.2523
A81052,2018,TS104NW,16930,461,21625,1113,4393,249775,6.778100290261235,6.778100290261235,0.5429326264075263,0.18456610949854868,0.18456610949854868,-0.2189349732817836,8.65779201281153,8.65779201281153,-0.15489101201589672,0.44560104093684316,0.44560104093684316,-0.15181250289361808,1.7587829046141528,1.7587829046141528,0.6907150961143966,0.7080092343306246,E06000003,E02002519,54.599299,-1.068807
A81053,2018,TS134HW,16401,355,20257,1850,2425,230893,7.10329026865258,7.10329026865258,0.7686063636054851,0.15375087161585668,0.15375087161585668,-0.4306080087961095,8.773327905133547,8.773327905133547,-0.08074025233952468,0.8012369365896758,0.8012369365896758,1.182068556801677,1.050270038502683,1.050270038502683,-0.672179939470107,0.7671467198014209,E06000003,E02002527,54.553909999999995,-0.8867870000000001
A81054,2018,TS101UA,17933,515,20875,779,4161,228989,7.831380546663813,7.831380546663813,1.2738828634198753,0.22490163282952455,0.22490163282952455,0.05813388125794021,9.116158418089952,9.116158418089952,0.13928784858261187,0.3401910135421352,0.3401910135421352,-0.5471731533860518,1.8171178528226246,1.8171178528226246,0.802928176662601,1.7270596165369767,E06000003,E02002515,54.616282,-1.0736379999999999
A81056,2018,TS232JW,3205,146,7004,86,812,54953,5.832256655687588,5.832256655687588,-0.11345927372126528,0.26568158244317874,0.26568158244317874,0.338255545601534,12.745437009808382,12.745437009808382,2.4685533196368623,0.15649737048022855,0.15649737048022855,-1.2361516121462897,1.4776263352319254,1.4776263352319254,0.1498824437222787,1.60708042309312,E06000004,E02002536,54.609396999999994,-1.287301
A81057,2018,TS232LS,17390,464,14891,206,4218,199926,8.698218340786092,8.698218340786092,1.875446680090113,0.23208587177255585,0.23208587177255585,0.10748315679236031,7.448255854666226,7.448255854666226,-0.9311694756169755,0.10303812410591918,0.10303812410591918,-1.4366608326044121,2.1097806188289665,2.1097806188289665,1.3658941437869283,0.9809936724480142,E06000004,E02002536,54.606458999999994,-1.289009
A81058,2018,TS80TL,15663,498,14107,936,3296,197166,7.944067435561912,7.944067435561912,1.3520847547470471,0.2525790450686224,0.2525790450686224,0.24825286999116605,7.154884716431839,7.154884716431839,-1.1194546251925794,0.47472687988801315,0.47472687988801315,-0.042570423003498045,1.67168781635779,1.67168781635779,0.5231790229025436,0.9614915994446793,E06000002,E02002514,54.52480500000001,-1.213762
A81060,2018,TS268DB,6703,224,6203,763,1628,113038,5.92986429342345,5.92986429342345,-0.04572200673695514,0.1981634494594738,0.1981634494594738,-0.12553344786095075,5.4875351651656965,5.4875351651656965,-2.1895570270319293,0.6749942497213326,0.6749942497213326,0.7085709965241572,1.4402236416072471,1.4402236416072471,0.07793463882448844,-1.5743068462811896,E06000001,E02002489,54.685239,-1.2175989999999999
A81063,2018,TS240NZ,7508,293,15349,0,1985,121224,6.193493037682307,6.193493037682307,0.13722976884975735,0.2417013132712994,0.2417013132712994,0.17353261250636765,12.661684154952814,12.661684154952814,2.414800864985834,0.0,0.03376701335734733,-1.6964755018800197,1.6374645284762093,1.6374645284762093,0.4573471214846131,1.4864348659465523,E06000001,E02002484,54.69664100000001,-1.1831049999999999
A81064,2018,TS12NX,11519,170,7315,519,2815,122145,9.430594784886814,9.430594784886814,2.3836976723056873,0.13917884481558804,0.13917884481558804,-0.5307047582728172,5.988783822506038,5.988783822506038,-1.8678564023900657,0.42490482623111875,0.42490482623111875,-0.22943765024460977,2.304637930328708,2.304637930328708,1.7407215819220587,1.4964204433202535,E06000002,E02002496,54.575047,-1.2353969999999999
A81065,2018,TS66TD,8286,187,8042,275,1943,96944,8.547202508664796,8.547202508664796,1.770645457803186,0.19289486713979204,0.19289486713979204,-0.16172388120141618,8.295510810364746,8.295510810364746,-0.3874025358203435,0.28366892226440005,0.28366892226440005,-0.7591701647432462,2.0042498762171976,2.0042498762171976,1.1628952540187112,1.6252441300568914,E06000003,E02006910,54.571137,-1.168042
A81066,2018,TS211JS,7066,155,12443,189,941,106300,6.64722483537159,6.64722483537159,0.45210832376900706,0.1458137347130762,0.1458137347130762,-0.4851290177819907,11.70555032925682,11.70555032925682,1.8011556322989222,0.17779868297271872,0.17779868297271872,-1.1562569287701203,0.8852304797742239,0.8852304797742239,-0.9896499615750916,-0.3777719520592733,E06000004,E02002539,54.604639,-1.425131
A81067,2018,TS182BP,18689,382,15509,845,4873,223740,8.352999016715831,8.352999016715831,1.635873076373048,0.17073388754804683,0.17073388754804683,-0.31394992722491494,6.931706444980781,6.931706444980781,-1.262690099803632,0.37767051041387323,0.37767051041387323,-0.4065990673187579,2.1779744346116026,2.1779744346116026,1.4970717376361506,1.149705719661894,E06000004,E02002548,54.56949,-1.317648
A81070,2018,TS253DQ,10907,446,12093,113,2833,136482,7.991530018610513,7.991530018610513,1.3850226040209757,0.3267830190061693,0.3267830190061693,0.7579675919861769,8.860509078120192,8.860509078120192,-0.02478750833492395,0.08279480077958998,0.08279480077958998,-1.5125873234349039,2.0757315983060036,2.0757315983060036,1.3003974629828847,1.9060128272202095,E06000001,E02002494,54.660465,-1.239266
A81602,2018,TS232DG,3817,116,8261,151,1226,72217,5.2854591024274065,5.2854591024274065,-0.4929231426429081,0.16062699918301784,0.16062699918301784,-0.38337518196330916,11.439134829749229,11.439134829749229,1.6301705705919682,0.2090920420399629,0.2090920420399629,-1.038885146381796,1.6976612155032749,1.6976612155032749,0.5731414420000492,0.28812854160400414,E06000004,E02002536,54.611726000000004,-1.292215
A81608,2018,TS176NP,2089,36,2826,18,448,29592,7.059340362260071,7.059340362260071,0.7381062243510031,0.12165450121654502,0.12165450121654502,-0.6510812752131248,9.549878345498783,9.549878345498783,0.4176486372326784,0.06082725060827251,0.06082725060827251,-1.5949808598006223,1.5139226818058935,1.5139226818058935,0.2197020799231165,-0.8706051935069489,E06000004,E02002551,54.554627,-1.2990329999999999
A81608,2018,TS176PG,6667,118,8886,34,1577,87443,7.624395320380133,7.624395320380133,1.130240277042292,0.13494504991823245,0.13494504991823245,-0.5597871304771116,10.162048420113674,10.162048420113674,0.810538458495481,0.03888247201033816,0.03888247201033816,-1.677288986985753,1.80346054000892,1.80346054000892,0.7766569757804224,0.4803595938553308,E06000004,E02002551,54.554873,-1.299647
