MSOA11CD,loneliness,ITEMS
E02000776,1.3727960070327012,268925.0
E02001713,1.3724803727475423,556546.0
E02003836,1.370836599542501,482669.0
E02006610,1.3688816145578373,130955.0
E02001703,1.3684085432823467,181452.0
E02004517,1.3670712102229166,315267.0
E02003166,1.3621161980539938,107581.0
E02002532,1.3620011698738892,485382.0
E02004561,1.3598640284390529,128532.0
E02006643,1.3597883125640364,283967.0
E02006265,1.3593081146928785,203464.0
E02005358,1.3579949877357202,211731.0
E02004071,1.3562495045485459,223179.0
E02000022,1.3559744693164215,74879.0
E02004824,1.355023737423796,657877.0
E02004100,1.3535229556431387,194862.0
E02002856,1.3512552072600044,156376.0
E02001407,1.3479475637187142,264062.0
E02004840,1.3443131646660684,281396.0
E02000333,1.3437473006634568,209565.0
E02005475,1.3418887087474622,201691.0
E02006507,1.3385745734457806,293946.0
E02004292,1.3372235065375948,210975.0
E02002968,1.3337568387338414,101025.0
E02000037,1.3326086076072345,151799.0
E02006294,1.3298025004015017,478335.0
E02003422,1.327361751945681,113187.0
E02002959,1.3260514590915995,280216.0
E02005929,1.3254532819222011,44407.0
E02005260,1.3226735525253694,460916.0
E02006531,1.3141754924292073,143198.0
E02004016,1.3120618884914403,89653.0
E02004027,1.3113430557368515,315241.0
E02004299,1.3042475469079853,774852.0
E02005086,1.3010738694699264,124188.0
E02001362,1.2992133311335983,85613.0
E02000077,1.2979199167268334,178047.0
E02002864,1.2928241924575792,382198.0
E02000097,1.288991545224928,81899.0
E02006815,1.2845589809906544,287025.0
E02004907,1.282296447404165,772889.0
E02006564,1.2791976257152924,249698.0
E02005937,1.2760383010145107,278164.0
E02001430,1.267541189823189,332491.0
E02005807,1.2672527679204069,268309.0
E02006288,1.2670396346801147,217527.0
E02000266,1.2669245856550961,254905.0
E02002953,1.2665136065577758,317956.0
E02000519,1.2613786710951012,191775.0
E02003617,1.2564419735902923,131900.0
E02002479,1.2535190009930468,416120.0
E02005553,1.250056891476453,258434.0
E02005259,1.2488924174143126,284000.0
E02004579,1.2471234107243157,192974.0
E02002970,1.2451465217052422,296387.0
E02002072,1.2446737180912257,43074.0
E02002183,1.243220675159079,146607.0
E02000544,1.2424109112651964,254823.0
E02000757,1.2417412880141132,364626.0
E02000048,1.240541661208223,90712.0
E02004353,1.2399810240234204,288802.0
E02000625,1.2383375108004673,143190.0
E02001684,1.2317577080474194,144557.0
E02004958,1.2314206757826782,66905.0
E02002621,1.2265780186223765,131285.0
E02000507,1.2238601996452365,131716.0
E02004270,1.2221091333602225,93762.0
E02004905,1.2218794864808245,239909.0
E02005110,1.2208189747082765,111282.0
E02006515,1.214247376197267,338289.0
E02004407,1.213919057066484,217291.0
E02006093,1.2053782932630916,341170.0
E02000261,1.2044148321366,37098.0
E02004755,1.2042156763170329,164894.0
E02006669,1.1990642159447475,279445.0
E02003407,1.198092156695082,165491.0
E02004935,1.1980770251473385,629537.0
E02004962,1.197587166322712,362772.0
E02006405,1.1946620002073471,327175.0
E02003008,1.1943687260168458,96807.0
E02005030,1.1936956044219333,579703.0
E02005480,1.1901263825242372,139014.0
E02001795,1.1899467909129107,612925.0
E02001682,1.189889759593807,99898.0
E02004399,1.1895709916457915,238768.0
E02005900,1.187698570104086,302042.0
E02006243,1.1856569926978977,590860.0
E02003319,1.1816251554467438,298504.0
E02006026,1.1796013381507193,93271.0
E02001271,1.1775127313067293,433942.0
E02003978,1.1759686501276068,167142.0
E02000059,1.1717660539159425,128005.0
E02005464,1.170763863459062,244781.0
E02004323,1.1680273654294713,505367.0
E02004846,1.1678469023192228,227311.0
E02002572,1.1672315982515746,292175.0
E02003504,1.1662154139259922,455363.0
E02003501,1.156103927776354,7238.0
E02006261,1.1538873551797317,138108.0
E02005279,1.1517919012413114,379136.0
E02005057,1.1503178767266524,133058.0
E02002053,1.1500842619352494,19601.0
E02006314,1.1482490787403796,312282.0
E02001823,1.1476782842484932,267503.0
E02001777,1.1471954815637944,374649.0
E02004761,1.1459435707526384,177981.0
E02001456,1.1437328721258906,217328.0
E02006841,1.1428599982094148,685026.0
E02001174,1.1421007152207867,97313.0
E02005160,1.1407111941084205,397701.0
E02005508,1.140491466269666,233134.0
E02003723,1.1399973352168717,188726.0
E02000760,1.1387171674744412,53447.0
E02001369,1.1383529657618805,581112.0
E02003784,1.1375268553610454,194144.0
E02006246,1.1369231974684604,293541.0
E02003248,1.1363186222124781,124417.0
E02004418,1.1334886127309907,163584.0
E02001311,1.1315461848835602,305073.0
E02000370,1.129543431286779,113737.0
E02001755,1.129361010037559,199861.0
E02003695,1.1286714457920106,147651.0
E02005087,1.1282113826075983,55873.0
E02004069,1.1275858637624907,120088.0
E02005479,1.125680356920975,687252.0
E02002387,1.1244011558228229,362675.0
E02006162,1.1196058135729219,242778.0
E02000692,1.1177598908794786,118166.0
E02005844,1.1173836094664906,466879.0
E02001693,1.1165697612530754,441880.0
E02006279,1.114745894349053,250827.0
E02000055,1.1124463572936087,150543.0
E02002457,1.1100043443015428,48770.0
E02000612,1.1095092273763043,168847.0
E02003955,1.1076377079300457,594723.0
E02004860,1.1062738845805378,83753.0
E02000933,1.10599259266027,281061.0
E02001516,1.1057854840300947,274482.0
E02006875,1.1054113486284467,82556.0
E02006067,1.1041992625966224,215856.0
E02006759,1.1033042216772575,583941.0
E02005903,1.1015384340135794,124222.0
E02000555,1.1000083963138372,132705.0
E02000790,1.0992995346033472,258117.0
E02000241,1.0976289159317694,230274.0
E02004108,1.094063254717096,376414.0
E02001992,1.090537764273967,202643.0
E02004724,1.0897370924183434,21457.0
E02000600,1.0886869501171574,351400.0
E02002673,1.0871309182248539,114126.0
E02006470,1.083503708207972,567456.0
E02001769,1.082365937904621,681403.0
E02001153,1.0823345537573545,344341.0
E02005570,1.082120965549557,285626.0
E02005597,1.0786686422194076,386295.0
E02005126,1.078443657672231,129785.0
E02002316,1.0783840452212554,136579.0
E02002514,1.0768628191030631,378166.0
E02003400,1.0760713471845786,250915.0
E02005172,1.0737385824685914,225551.0
E02003424,1.0734587116936605,83112.0
E02006268,1.0706336771244882,227236.0
E02002760,1.0706314659596645,853943.0
E02005201,1.0689665239542474,210629.0
E02001201,1.0674904034815738,284140.0
E02004150,1.0673442598371472,259843.0
E02004280,1.0648716670005725,84913.0
E02004020,1.0634644672900153,357188.0
E02002554,1.0630165797378177,822067.0
E02005518,1.062504798294429,570293.0
E02005611,1.0618981297055754,380333.0
E02005114,1.0609348918845392,92923.0
E02001576,1.0607510068094217,285092.0
E02005500,1.0595261158028002,370231.0
E02006425,1.058985898972016,110763.0
E02001824,1.056247473787182,263154.0
E02000327,1.0558445982481142,66438.0
E02000483,1.053494832546669,204319.0
E02005728,1.0499128725605464,169937.0
E02001995,1.0495840474627431,186702.0
E02003967,1.0448790602301028,171399.0
E02001538,1.044787311958277,727861.0
E02006796,1.0442346694258464,80522.0
E02002612,1.0411827675379213,271656.0
E02003696,1.0394051186789381,554039.0
E02004077,1.0379471399893854,353171.0
E02004114,1.0340098926329062,57464.0
E02006473,1.031699761751947,315227.0
E02005383,1.0314917457055486,268412.0
E02005754,1.030396414277642,227936.0
E02005798,1.0291162190348577,145105.0
E02001446,1.0288392421622161,649711.0
E02004923,1.0286543208340908,289768.0
E02002510,1.0253656313915065,216305.0
E02000726,1.0248765922244725,313246.0
E02006589,1.0209976503887586,157923.0
E02001193,1.014886643459113,253367.0
E02005202,1.0145639239440234,309631.0
E02001261,1.0131443196405434,247827.0
E02000422,1.0123184117382218,352921.0
E02002497,1.0122207981371005,411775.0
E02004670,1.0121505524140233,417414.0
E02005966,1.0117028553406493,120741.0
E02004378,1.0101590975737524,307368.0
E02004986,1.008953241134663,522132.0
E02006800,1.0049910803305748,423986.0
E02006324,0.9977614518336559,304309.0
E02006371,0.9933101477623898,352876.0
E02000956,0.9929635832924305,492006.0
E02000532,0.9922008371823087,123867.0
E02000060,0.9919153047206579,206848.0
E02000285,0.9909990178435378,429700.0
E02004956,0.9842398818782292,201682.0
E02005116,0.9835296114138523,391177.0
E02005318,0.9825202629134067,140948.0
E02005660,0.9824439398252137,133781.0
E02006676,0.9823279688882673,94988.0
E02004262,0.9813173563124253,105736.0
E02005693,0.9754427909966827,256459.0
E02001082,0.9738460705510785,205862.0
E02000929,0.9729009131007664,72902.0
E02003633,0.9690591709395371,80624.0
E02000535,0.9672491550203186,434017.0
E02004303,0.9655065958318133,661869.0
E02005785,0.9647771896841216,107588.0
E02004509,0.964163266727142,372611.0
E02004070,0.9638900446201442,277007.0
E02002055,0.9590788715051131,132583.0
E02002861,0.9586821656351363,143148.0
E02003259,0.9579940612556713,179316.0
E02003728,0.9576304109776967,174503.0
E02001453,0.9563417995818027,141158.0
E02004594,0.955126953161501,185910.0
E02005613,0.9549148530138358,177923.0
E02004949,0.9511264891437219,331964.0
E02006299,0.9476277031224432,441812.0
E02004067,0.9415683094772354,550782.0
E02003690,0.9390006550626475,155376.0
E02000202,0.938540423155137,164035.0
E02003611,0.9368129327426383,104052.0
E02004608,0.9343459451960151,592617.0
E02006876,0.9321153001506226,383111.0
E02006250,0.9316759139772852,520439.0
E02005727,0.9296225047086899,112922.0
E02001273,0.9261878617506043,294940.0
E02005009,0.9256676181808808,165880.0
E02001264,0.9242268319677039,203170.0
E02003266,0.9199464755585137,376549.0
E02001168,0.9142193640925613,204890.0
E02005192,0.9140918850497478,190759.0
E02000275,0.9139889114160291,163777.0
E02002077,0.9132634126332397,174211.0
E02000352,0.9129045008272594,182251.0
E02006801,0.9125646435552558,234686.0
E02000002,0.9124024442874098,73132.0
E02004519,0.9118157445314837,388095.0
E02001804,0.9081531460296681,136803.0
E02003427,0.9079383758081763,53688.0
E02005881,0.9063233673854783,294242.0
E02001155,0.9050815883655334,275343.0
E02006644,0.9033910996863306,76707.0
E02000009,0.9025306872049144,77814.0
E02000160,0.8998718048836176,115124.0
E02002707,0.8988999720242057,608716.0
E02001460,0.8980211351588027,209069.0
E02003603,0.8976194460378085,680406.0
E02000003,0.897389584797518,147403.0
E02006743,0.8952665793845118,489322.0
E02005179,0.8907619233127136,273558.0
E02006485,0.8884493267352815,41481.0
E02000764,0.8859945568971164,273732.0
E02006097,0.8851048625273027,394399.0
E02000685,0.8814980943208603,121578.0
E02003385,0.8770772859889893,518332.0
E02000580,0.8761628032412994,220749.0
E02004887,0.8738521445740921,103031.0
E02001464,0.8733611433885498,191751.0
E02005823,0.8733479536185584,520482.0
E02006300,0.8727511322150888,173368.0
E02005703,0.8723913627041098,537822.0
E02004779,0.8705884431141675,328049.0
E02001734,0.8684657055558114,353454.0
E02000839,0.8678401393744055,226469.0
E02005836,0.8657079329305662,100881.0
E02003005,0.8656522235440587,389336.0
E02005719,0.8656100943608045,220723.0
E02000051,0.8587005203503386,200752.0
E02000271,0.8586512347421872,82670.0
E02006893,0.8559002972880821,659833.0
E02002315,0.8558616879632179,158579.0
E02000049,0.8545508050950918,125711.0
E02003364,0.8541766971461163,220314.0
E02001756,0.8541755421255453,187037.0
E02004682,0.852912468386879,179873.0
E02003816,0.8519683087816168,501401.0
E02002565,0.8487961338569107,507951.0
E02001513,0.8473569198524296,90919.0
E02002122,0.8467033452554618,65633.0
E02001263,0.8379954830060008,261796.0
E02005028,0.831777515182044,213026.0
E02006364,0.8302082583774147,247407.0
E02000917,0.8268625199727279,62145.0
E02001702,0.8238407957068342,378743.0
E02005555,0.8224209082487375,91937.0
E02005376,0.8183687904161216,281588.0
E02004521,0.8164997775747629,107164.0
E02005294,0.8151793473930876,156476.0
E02001978,0.8151780327624945,153504.0
E02004448,0.812677266758807,204584.0
E02006380,0.8125663172267406,135453.0
E02004685,0.8120605924104007,735447.0
E02005056,0.8118644918561014,486997.0
E02001339,0.8097115807868637,112013.0
E02001517,0.8081526336203144,60916.0
E02001606,0.8074458451238853,537116.0
E02003117,0.8060699589547515,185094.0
E02004457,0.8050281575399667,91167.0
E02000763,0.8035504509017342,89464.0
E02006201,0.8023467686553098,358501.0
E02004592,0.8017421251360859,437074.0
E02005742,0.8000628784860213,180655.0
E02001351,0.7992519854091005,504910.0
E02000031,0.7986549808234767,147867.0
E02000581,0.7975094793603371,103474.0
E02003718,0.7974457171780325,318620.0
E02001073,0.797040001185967,219722.0
E02001294,0.7958514408820319,392795.0
E02000165,0.7912392955493328,191625.0
E02006313,0.7911129260939431,212315.0
E02000369,0.7906115924808967,183155.0
E02004051,0.7896864208623322,519898.0
E02001617,0.7880288117572494,69147.0
E02004920,0.7824226643527876,740511.0
E02001436,0.7800610807716052,233426.0
E02000515,0.777051723878208,300453.0
E02003358,0.7767443011193516,342462.0
E02000134,0.7751864662269399,279102.0
E02005102,0.7741544739286383,346180.0
E02000547,0.7723127070492142,82745.0
E02005477,0.7707616933688801,149911.0
E02006005,0.7699200100629462,191786.0
E02005350,0.7694689115476956,276651.0
E02000916,0.7693055125722552,252031.0
E02004374,0.7668304381081441,505755.0
E02005740,0.7666925097178934,154502.0
E02004641,0.7632197261648044,181799.0
E02006537,0.7604936059902303,166912.0
E02004987,0.7600099860293673,295978.0
E02003597,0.759819691524857,192801.0
E02000844,0.7597571057848346,338621.0
E02006795,0.7594912437706567,63617.0
E02001243,0.7579802925304517,148517.0
E02005448,0.7578545834153154,405897.0
E02003101,0.7545631004187112,176764.0
E02004985,0.7524715286170836,205866.0
E02001751,0.7511304002985878,469080.0
E02006767,0.7510057584196735,188841.0
E02006173,0.7507806512647174,115166.0
E02003729,0.7499624307936867,164550.0
E02000487,0.7457605024611408,86232.0
E02004057,0.745474682265127,386137.0
E02002636,0.7446258201864993,772077.0
E02003253,0.7439114460651028,245588.0
E02004325,0.7434480539846152,539733.0
E02006764,0.7379975136869031,423849.0
E02004482,0.7379872237672723,143117.0
E02001127,0.7372981828856158,166624.0
E02005035,0.7315335319316263,267994.0
E02006366,0.7312152952013435,78269.0
E02003753,0.7309671467017418,308908.0
E02006167,0.728194151941487,470378.0
E02001720,0.7263186920060528,192251.0
E02005099,0.7262126118951617,135905.0
E02001696,0.7258776957993677,319861.0
E02006022,0.7255307529926531,220274.0
E02000193,0.7241200674260808,132332.0
E02001451,0.724027476636696,248179.0
E02005287,0.7223615807348804,353634.0
E02003382,0.7204304619914902,318924.0
E02003405,0.7202646170882304,121877.0
E02006331,0.7196015950507266,110671.0
E02004312,0.7176288187055933,256268.0
E02004276,0.7170173606025219,460651.0
E02001149,0.7170171561368155,223587.0
E02001325,0.7151906378894016,154553.0
E02002085,0.7151502797459279,134302.0
E02005329,0.7148500615923787,659414.0
E02003831,0.7143235637250114,121957.0
E02002527,0.7132923817404407,217893.0
E02001458,0.7124517216150279,497726.0
E02001353,0.7087289110469991,78011.0
E02003339,0.7079923203637617,235231.0
E02001021,0.7076845339881597,624262.0
E02004866,0.7066911576966189,303771.0
E02006884,0.705556858254935,179831.0
E02000262,0.7030218594500328,164479.0
E02005645,0.699747067081976,870865.0
E02005533,0.6995996632550824,200343.0
E02001788,0.696790621893685,330607.0
E02006160,0.6958792840292642,118507.0
E02003409,0.6933250415076795,237727.0
E02005794,0.693094217955934,32963.0
E02000115,0.6891839976213822,63300.0
E02005584,0.6891615238307742,126354.0
E02001001,0.6864956327646142,279782.0
E02001598,0.6845075368365447,316097.0
E02005406,0.6843448424764857,427881.0
E02001822,0.6830954291190258,240485.0
E02005391,0.6828629857037964,427972.0
E02004695,0.6823795259133059,67142.0
E02003236,0.6765677920709265,426150.0
E02005744,0.6756168204330523,240352.0
E02001424,0.6740513737260656,90771.0
E02004882,0.6732755577357095,106544.0
E02002686,0.6732430111246848,120728.0
E02005171,0.673150661252387,115331.0
E02006002,0.6706914225373434,574622.0
E02000043,0.670405987094481,168771.0
E02005212,0.6699060325744497,202816.0
E02004412,0.6680137038320205,267188.0
E02006697,0.6679668313217495,95826.0
E02006239,0.6666634967843383,113388.0
E02003663,0.666168371790981,263500.0
E02004672,0.6661591125326947,231640.0
E02003992,0.6611933761634435,1381201.0
E02001803,0.6596092154444406,659205.0
E02004141,0.6586356510212846,107948.0
E02000306,0.6582405203254564,487262.0
E02000066,0.6565809506139679,220776.0
E02000654,0.6564882385727844,38009.0
E02000907,0.6521997138551745,209071.0
E02005537,0.6519434896898071,273048.0
E02004841,0.6511420150552536,307967.0
E02004952,0.6511064367832302,168789.0
E02006720,0.6486753875771527,392352.0
E02005060,0.6481955602216651,260930.0
E02000081,0.647749765401204,176043.0
E02001779,0.6476084010445834,139898.0
E02000752,0.6473736263265275,301333.0
E02004025,0.6427184847411933,181840.0
E02004116,0.6425809400388163,498358.0
E02005629,0.6423887191986982,249784.0
E02005083,0.6392063700185837,218986.0
E02000899,0.6390305099347169,336688.0
E02003393,0.6345224247141036,554750.0
E02001991,0.6340071522634241,51160.0
E02003981,0.6336271364083045,277055.0
E02001387,0.6329209690062096,532206.0
E02006062,0.6292195158462361,67297.0
E02004507,0.6270681714882178,204439.0
E02006628,0.6267553599041598,172229.0
E02001185,0.6259965008644881,191837.0
E02005153,0.6251953362047078,180055.0
E02004029,0.6243572173882816,351151.0
E02002800,0.6241748109088638,54841.0
E02002506,0.6239060239772877,215100.0
E02002855,0.6235646903269245,251374.0
E02000191,0.6234391969514292,132917.0
E02000073,0.6224634663043909,271581.0
E02000197,0.62065732692277,214767.0
E02004366,0.6197963507301226,887956.0
E02000749,0.6193325284662543,167829.0
E02002561,0.619214296182212,313658.0
E02006415,0.6171381951729542,217424.0
E02006562,0.6171204006942238,119987.0
E02005269,0.6119550835547809,347945.0
E02004644,0.6115185151642123,324497.0
E02002065,0.6099212608417384,248058.0
E02006732,0.6090604367074466,110856.0
E02006737,0.6077936962432937,194512.0
E02000004,0.6068404767678754,136721.0
E02004145,0.603068900338503,237389.0
E02000437,0.6019436557583173,91085.0
E02002587,0.6018112047331594,174757.0
E02002890,0.5978778093269349,153265.0
E02000981,0.5947492002039043,438670.0
E02001966,0.5923770072508022,114580.0
E02004628,0.5921147055168812,291044.0
E02001997,0.5875281630113407,125462.0
E02005144,0.5842548019310314,159618.0
E02003965,0.5825042613610878,433047.0
E02006123,0.582335684361236,123111.0
E02005753,0.57762945679031,505366.0
E02001418,0.5772437866860826,283572.0
E02002909,0.5756348274219942,250597.0
E02006382,0.5736831810200272,186623.0
E02002135,0.5736176180718151,129113.0
E02004014,0.572750848339489,164192.0
E02004875,0.572566131530224,299568.0
E02004289,0.5710748337285099,310572.0
E02001038,0.5701307702843099,277137.0
E02006519,0.5693472367650408,436723.0
E02005558,0.5689948490729344,173278.0
E02006713,0.5675891297119158,312890.0
E02000194,0.5648309958568252,101983.0
E02001603,0.5646475017221992,196164.0
E02004094,0.5644725831253696,160424.0
E02005567,0.5631807792736063,597269.0
E02004468,0.562103139213703,259626.0
E02005571,0.5613163231067093,86251.0
E02002433,0.5579774740763558,491915.0
E02003956,0.5571291210202247,321122.0
E02006926,0.5567377562901196,197498.0
E02003948,0.5552754617975698,431843.0
E02003357,0.5530886875973712,155356.0
E02005766,0.5501520300036571,237690.0
E02006600,0.5474635339097835,530810.0
E02000694,0.5458623595155778,184649.0
E02001611,0.5458257653303222,407341.0
E02003714,0.545116083950751,172584.0
E02003225,0.5449329059026251,375518.0
E02002480,0.5375370514511784,1011665.0
E02005453,0.5358657284965346,348008.0
E02006550,0.5344257574447984,204119.0
E02006573,0.5343853614508305,242538.0
E02002056,0.5341056292381899,171935.0
E02004693,0.5307629730680563,694559.0
E02006233,0.5265890540584436,626302.0
E02006925,0.5251707850931282,198808.0
E02005554,0.5243344954056103,176394.0
E02006420,0.5235019468841424,521095.0
E02003455,0.5219765386628651,216713.0
E02004478,0.5218307723039861,214869.0
E02005887,0.5215558313074917,1681986.0
E02004606,0.5190148140396948,120669.0
E02006417,0.5170582605698677,89207.0
E02003563,0.5150919707101957,231915.0
E02004154,0.5145626641487283,410099.0
E02000064,0.5134430841205574,84802.0
E02003635,0.5130119395548798,90679.0
E02006849,0.5106450794417464,268754.0
E02003699,0.5085975332175932,121788.0
E02001300,0.5079726661854577,398759.0
E02006494,0.507788763901692,237501.0
E02003298,0.5071645034968004,107738.0
E02001313,0.5066917720481816,97500.0
E02005208,0.5062055325119537,558673.0
E02000277,0.5050271590937836,133056.0
E02001709,0.5046692918440506,135652.0
E02000783,0.5045579804231861,406596.0
E02004697,0.503441378508968,77317.0
E02006471,0.5009420578749381,314769.0
E02002625,0.5004880296835379,103175.0
E02003735,0.4967076868612378,393577.0
E02003360,0.4947117911474778,45920.0
E02000604,0.49256507832198326,65367.0
E02000337,0.4919703274863242,211336.0
E02004258,0.4883117455620173,590030.0
E02003000,0.4879608246991839,132453.0
E02001405,0.4878516989482504,337347.0
E02004327,0.48722592743613635,226072.0
E02000324,0.48654774188905775,147723.0
E02000496,0.48500451317685067,182291.0
E02005918,0.48307509041858476,139546.0
E02000230,0.48218314708743615,489891.0
E02005573,0.4788788339570287,421234.0
E02001262,0.4765948217777537,94683.0
E02005552,0.47621039906019125,162709.0
E02004030,0.4747568440203657,159549.0
E02006038,0.4734989080738843,154351.0
E02001521,0.47307201377746916,1239019.0
E02006477,0.47238213030467613,266011.0
E02000837,0.4708738629132677,80942.0
E02006262,0.4689584320637242,228281.0
E02004196,0.46487620222862447,276176.0
E02006691,0.46158134606361584,393925.0
E02000756,0.4612595061780662,446455.0
E02002979,0.46059870037014616,435620.0
E02004972,0.4597879619838501,47884.0
E02003904,0.45962098588562683,299271.0
E02003777,0.4581560300405581,59050.0
E02004490,0.455504065742791,477126.0
E02005175,0.45527357881399455,246788.0
E02001341,0.4547227490119092,819449.0
E02005115,0.45374039512926007,495161.0
E02003721,0.45287348570869257,223526.0
E02004058,0.45256439679145055,405740.0
E02006781,0.4513812438415017,43881.0
E02001029,0.4483624838744877,534385.0
E02005121,0.44774524020303574,263511.0
E02002356,0.44654674484978574,67215.0
E02005334,0.4458187405522254,259404.0
E02004243,0.4435773169113064,348597.0
E02000693,0.44178148265155426,155953.0
E02004633,0.44144901394990754,190631.0
E02000207,0.43993877855141883,419253.0
E02004272,0.4385848802048259,216894.0
E02000355,0.43847023350847847,75293.0
E02003895,0.4362999511959972,446222.0
E02003009,0.43381207083758355,480457.0
E02002843,0.43050203490548444,974194.0
E02002453,0.42748027656726006,488722.0
E02003764,0.42642908646663474,581960.0
E02004607,0.4249239904912613,97633.0
E02006641,0.42491034212399836,148822.0
E02004426,0.4222338606316072,244941.0
E02000689,0.41946753078624927,29233.0
E02003431,0.4146114571445673,131809.0
E02000573,0.4131770071924654,227951.0
E02000780,0.41311006928728333,194153.0
E02003454,0.41072003209824093,133923.0
E02005403,0.40910698749572205,143957.0
E02000751,0.4089809807635256,194778.0
E02000725,0.4081344015410262,436382.0
E02003590,0.40714616875907206,196115.0
E02002749,0.40694785920672194,533997.0
E02006386,0.40075127335398947,240862.0
E02002831,0.39892653191911287,107056.0
E02004614,0.3966266415293509,198541.0
E02005634,0.39409551459665426,263869.0
E02000312,0.39032301560900007,110482.0
E02003304,0.3884079036664292,219113.0
E02005246,0.383318431303266,284962.0
E02005408,0.3829874959704549,316130.0
E02002548,0.3804990573021303,1657553.0
E02001958,0.38032585878874514,291871.0
E02001525,0.3800810441175143,151932.0
E02000340,0.3743764095959603,398208.0
E02003212,0.3742093940650817,460161.0
E02005195,0.37319887535792917,151446.0
E02005928,0.36879051686455366,171921.0
E02004640,0.3677922366562232,105016.0
E02000594,0.3651313070833029,93933.0
E02005263,0.3649869248317489,780047.0
E02005738,0.36248905888363725,540743.0
E02003933,0.3622373224233978,130253.0
E02001679,0.36125028314476315,170632.0
E02000093,0.36079055694559026,348427.0
E02005723,0.3594211175197832,562151.0
E02002600,0.3570518234824039,456464.0
E02002653,0.356089379289267,611086.0
E02002253,0.3541190895945573,622571.0
E02002873,0.35409499766597496,71302.0
E02005374,0.35252686273846656,632414.0
E02003743,0.34945298574800476,560026.0
E02006397,0.3485828535947999,68683.0
E02005516,0.34710516045771156,194275.0
E02005779,0.34676984000134237,269090.0
E02002334,0.344919419845069,217061.0
E02006869,0.344240793845515,218229.0
E02000130,0.34364960493932933,19957.0
E02005280,0.34279250224163715,317459.0
E02002938,0.34256260716072234,322098.0
E02002062,0.3381789884433678,656856.0
E02001438,0.3361127493475977,65896.0
E02003104,0.333713150104227,467359.0
E02000292,0.3331832179256098,35074.0
E02001813,0.330993061982484,574762.0
E02003316,0.3298935822340546,480483.0
E02003457,0.3294836486138646,271736.0
E02001373,0.32829041587921115,518149.0
E02005418,0.32817220497289323,320880.0
E02006192,0.32657540169780597,170391.0
E02000028,0.32610004926270997,21446.0
E02006044,0.3251815822617352,73015.0
E02004611,0.3247913281731999,157258.0
E02006126,0.32423822665302393,166675.0
E02003701,0.32355145542351804,89215.0
E02001969,0.3231170283904331,408528.0
E02002759,0.32300503692093785,579763.0
E02000485,0.32223588201206055,96370.0
E02006019,0.31884829716596935,241045.0
E02005176,0.3186007830612111,138567.0
E02005542,0.31731841822880136,496536.0
E02003388,0.31625848918091914,299326.0
E02006377,0.3152721413188147,105922.0
E02000947,0.31209939381537716,252489.0
E02000733,0.3097266199952521,137033.0
E02005100,0.30963451232275846,232463.0
E02000235,0.3080939941891252,143578.0
E02003736,0.30732579894619827,159494.0
E02001527,0.3049103202441694,174465.0
E02003800,0.3042860446542699,117806.0
E02000058,0.30414765435143687,310259.0
E02000041,0.30147608283466665,319655.0
E02001404,0.30042349175116145,50124.0
E02004896,0.29505396672581163,172187.0
E02004064,0.29439635932305064,968885.0
E02003391,0.2943673032248306,425164.0
E02005583,0.2905200447996861,464070.0
E02001817,0.2846617842885771,449671.0
E02000460,0.28362053597454917,399099.0
E02002000,0.28225402681671663,131984.0
E02005715,0.28066547563072036,574118.0
E02003731,0.27989598086961587,104868.0
E02003438,0.2780302923467527,175252.0
E02000231,0.27606354814149003,66868.0
E02000468,0.27344819833983836,335502.0
E02000095,0.2732417824535276,216942.0
E02000453,0.2728704807098272,161989.0
E02002502,0.2688087425262933,64936.0
E02002941,0.2677487260207886,253955.0
E02002347,0.2672044611427598,322067.0
E02005210,0.2635113704888108,238695.0
E02003665,0.26264439544725227,410839.0
E02006291,0.26147560083325716,223079.0
E02004565,0.26099686019764556,335222.0
E02002957,0.2597330336701329,314791.0
E02004774,0.2551307389024203,206436.0
E02005211,0.25454125933902755,532438.0
E02001386,0.25411047202864134,449292.0
E02005215,0.25023645444496984,62264.0
E02000200,0.24971099648862344,160676.0
E02005615,0.2486375151687708,949124.0
E02004344,0.24773579996323636,769908.0
E02000785,0.24444643444463732,29086.0
E02003217,0.24397967775103557,272938.0
E02006000,0.24136010051307838,88788.0
E02004195,0.24084919987867104,176253.0
E02000939,0.239201107239001,105628.0
E02003964,0.236009243922789,133534.0
E02005598,0.23518339550956724,419776.0
E02005565,0.2350804531262695,363986.0
E02001055,0.23505279212154606,338632.0
E02004588,0.23285732877050758,791348.0
E02001390,0.2318840606176788,392557.0
E02001105,0.2305939173034388,101267.0
E02000415,0.2290123851332304,102031.0
E02003398,0.22897582985137666,216217.0
E02002610,0.22885998963514942,303886.0
E02000226,0.22829167815808304,461274.0
E02003346,0.22714663378998723,181396.0
E02003517,0.22628633794500086,464011.0
E02005441,0.22608770273474788,191402.0
E02003280,0.22374428281467096,110362.0
E02004694,0.2216703136451561,165399.0
E02000815,0.22138017205262872,113683.0
E02003233,0.21767364264529385,72615.0
E02000307,0.21731708204624467,82311.0
E02001791,0.21682819428176459,252944.0
E02006166,0.2149420772439408,259283.0
E02003340,0.2146619991249899,159530.0
E02002472,0.2114910236890297,202231.0
E02005124,0.2106342420029435,143629.0
E02002925,0.2085879545066448,224703.0
E02005482,0.2039011497072784,109798.0
E02005315,0.2032773673381774,118651.0
E02005458,0.20084551159073605,198806.0
E02002287,0.20055390972599596,448147.0
