PRACTICE_CODE,YEAR,POSTCODE,depression,alzheimers,blood pressure,insomnia,social anxiety,ITEMS,depression_perc,depression_perc_trim,depression_perc_trim_zscore,alzheimers_perc,alzheimers_perc_trim,alzheimers_perc_trim_zscore,blood pressure_perc,blood pressure_perc_trim,blood pressure_perc_trim_zscore,insomnia_perc,insomnia_perc_trim,insomnia_perc_trim_zscore,social anxiety_perc,social anxiety_perc_trim,social anxiety_perc_trim_zscore,loneliness_prac,laua,msoa11,lat,long
A81007,2020,TS247PW,18927,284,15944,85,5632,207289,9.130730525980637,9.130730525980637,1.5891966106470945,0.13700678762500662,0.13700678762500662,-0.5131586940126023,7.691676837651781,7.691676837651781,-0.9479820725427966,0.04100555263424494,0.04100555263424494,-1.621766521775833,2.7169796757184415,2.7169796757184415,1.6288442888196843,0.135133611135547,E06000001,E02002489,54.682342000000006,-1.214164
A81009,2020,TS56HF,14301,308,18090,748,4326,182726,7.826472423191007,7.826472423191007,0.7548735211006611,0.16855838796887143,0.16855838796887143,-0.2909202116454039,9.90006895570417,9.90006895570417,0.46367772274083974,0.4093560850672592,0.4093560850672592,-0.2110723869666976,2.367479176471876,2.367479176471876,1.0439763719952675,1.760535017224667,E06000002,E02002500,54.562284999999996,-1.241897
A81011,2020,TS247PW,24181,341,27151,700,7251,305072,7.9263255887134845,7.9263255887134845,0.8187487628043669,0.11177689201237741,0.11177689201237741,-0.6908692903096247,8.899866261079351,8.899866261079351,-0.17567700036033976,0.2294540305239419,0.2294540305239419,-0.9000540792370157,2.376815964755861,2.376815964755861,1.0596009216747586,0.11174931457214532,E06000001,E02002489,54.682342000000006,-1.214164
A81012,2020,TS36AL,15477,147,11203,207,3857,142634,10.850849026178892,10.850849026178892,2.6895421468579332,0.10306098125271675,0.10306098125271675,-0.7522611296637122,7.854368523633916,7.854368523633916,-0.8439854542563507,0.14512668788647867,0.14512668788647867,-1.2230075629118167,2.70412384144033,2.70412384144033,1.6073308288117931,1.477618828837847,E06000002,E02002497,54.57171700000001,-1.216402
A81013,2020,TS122FF,18897,207,17837,580,4934,189854,9.95343790491641,9.95343790491641,2.115475696602718,0.10903115025229913,0.10903115025229913,-0.7102093388359014,9.395114140339418,9.395114140339418,0.14089790231930102,0.3054979089194855,0.3054979089194855,-0.608824275571018,2.598839107946106,2.598839107946106,1.4311432042306367,2.3684831887457367,E06000003,E02002524,54.565266,-0.936357
A81014,2020,TS232LA,5563,346,10640,252,1484,110351,5.04118675861569,5.04118675861569,-1.0268506146110667,0.31354496107873964,0.31354496107873964,0.7303147057721349,9.641960652825983,9.641960652825983,0.2986884026723717,0.2283622259879838,0.2283622259879838,-0.9042354285758121,1.3447997752625713,1.3447997752625713,-0.6674156639358693,-1.5694985986782415,E06000004,E02002536,54.608291,-1.294798
A81016,2020,TS13QY,14777,372,17956,663,4398,210626,7.015753040935118,7.015753040935118,0.2362630571808441,0.17661637214778803,0.17661637214778803,-0.2341625779487176,8.525063382488392,8.525063382488392,-0.41526042874625807,0.31477595358597704,0.31477595358597704,-0.5732915912361664,2.0880613029730424,2.0880613029730424,0.5763874845714468,-0.4100640561788511,E06000002,E02002496,54.566667,-1.240007
A81017,2020,TS170EE,27576,903,37511,862,7897,372085,7.411209804211404,7.411209804211404,0.48923346833873516,0.24268648292728812,0.24268648292728812,0.2312122680002277,10.081298628001667,10.081298628001667,0.5795242882141989,0.23166749533036807,0.23166749533036807,-0.8915770402616487,2.122364513484822,2.122364513484822,0.6337918296744277,1.0421848139659406,E06000004,E02002554,54.538149,-1.2921280000000002
A81018,2020,TS104NW,23733,355,25636,1091,6808,283173,8.38109565530612,8.38109565530612,1.1096614020904616,0.1253650595219177,0.1253650595219177,-0.5951589715758648,9.053123002546148,9.053123002546148,-0.07771143594977047,0.3852768448969358,0.3852768448969358,-0.30329009778299176,2.4041840147189175,2.4041840147189175,1.1053996956506063,1.2389005924324408,E06000003,E02002519,54.599299,-1.068807
A81019,2020,TS37RL,20994,243,17580,628,5632,230576,9.105023940045799,9.105023940045799,1.5727523208604552,0.10538824509055583,0.10538824509055583,-0.7358686938521325,7.624384150995767,7.624384150995767,-0.9909972506411008,0.2723613906043994,0.2723613906043994,-0.7357291879280763,2.442578585802512,2.442578585802512,1.1696506848636055,0.27980787330275114,E06000002,E02002499,54.560832999999995,-1.203883
A81020,2020,TS43BU,15599,645,18841,929,4471,215100,7.251975825197582,7.251975825197582,0.38737281280787816,0.299860529986053,0.299860529986053,0.6339263398904486,8.759181775918178,8.759181775918178,-0.2656060622777284,0.4318921431892143,0.4318921431892143,-0.12476469303078269,2.078568107856811,2.078568107856811,0.5605011975314931,1.1914295949213087,E06000002,E02002506,54.553175,-1.220329
A81021,2020,TS66TD,28882,740,33125,1934,7624,378034,7.640053540157764,7.640053540157764,0.6356229079670903,0.19574958866133735,0.19574958866133735,-0.0993948655527584,8.762439357306485,8.762439357306485,-0.2635237343079139,0.5115941952311168,0.5115941952311168,0.18047503773629864,2.0167498161541024,2.0167498161541024,0.4570520305982573,0.910231376440974,E06000003,E02006910,54.571137,-1.168042
A81022,2020,TS122TG,23282,276,24819,816,6341,249330,9.337825371996951,9.337825371996951,1.7216734657940267,0.11069666706774155,0.11069666706774155,-0.698478018541939,9.954277463602455,9.954277463602455,0.49832916463686205,0.327277102635062,0.327277102635062,-0.5254151906634973,2.543215818393294,2.543215818393294,1.3380609981742622,2.3341704193997144,E06000003,E02002526,54.56313000000001,-0.981124
A81023,2020,TS12NX,13657,154,10196,554,3445,134534,10.151337208438015,10.151337208438015,2.2420702394927194,0.11446920481067983,0.11446920481067983,-0.6719055767790411,7.578753326296698,7.578753326296698,-1.0201656216594326,0.41179181470854953,0.41179181470854953,-0.20174412701753106,2.5606909777454026,2.5606909777454026,1.3673046189086404,1.715559532945355,E06000002,E02002496,54.575047,-1.2353969999999999
A81025,2020,TS181HU,7373,403,9174,385,2041,100018,7.371673098842209,7.371673098842209,0.46394216587064196,0.4029274730548501,0.4029274730548501,1.3598939852777245,9.172348977184107,9.172348977184107,-0.0014991937604865182,0.3849307124717551,0.3849307124717551,-0.30461570189938736,2.040632686116499,2.040632686116499,0.4970185669345647,2.0147398224230573,E06000004,E02002548,54.561625,-1.318986
A81026,2020,TS56HA,41450,617,32416,1330,15305,430927,9.618798543604834,9.618798543604834,1.9014096730019034,0.1431797032908126,0.1431797032908126,-0.4696788262912117,7.522387782617473,7.522387782617473,-1.056195895088156,0.3086369617127727,0.3086369617127727,-0.5968024567477974,3.5516456383563804,3.5516456383563804,3.0256072229633193,2.8043397178380576,E06000002,E02002500,54.563331000000005,-1.241601
A81027,2020,TS159DD,20486,1004,24889,393,5939,263020,7.788761310926926,7.788761310926926,0.7307500353986323,0.38172002129115656,0.38172002129115656,1.2105160823037704,9.462778495931868,9.462778495931868,0.18415066055132967,0.14941829518667782,0.14941829518667782,-1.206571736941086,2.258003193673485,2.258003193673485,0.8607749455605953,1.7796199868732414,E06000004,E02002558,54.50530500000001,-1.3555190000000001
A81029,2020,TS12NX,14809,273,14597,481,2540,173067,8.556801701075306,8.556801701075306,1.2220591020890939,0.15774237722962783,0.15774237722962783,-0.36710442372212093,8.434305789087464,8.434305789087464,-0.4732749655096748,0.27792704559505854,0.27792704559505854,-0.7144140650753033,1.467639700231702,1.467639700231702,-0.46185048971024406,-0.7945848419282492,E06000002,E02002496,54.575047,-1.2353969999999999
A81030,2020,TS13RY,22193,787,26486,1293,6222,298959,7.423425954729578,7.423425954729578,0.49704803849236334,0.2632467997283908,0.2632467997283908,0.37603197771597824,8.859408815255604,8.859408815255604,-0.20153841746212622,0.43250077769861417,0.43250077769861417,-0.12243376893252869,2.0812218397840505,2.0812218397840505,0.5649420571795938,1.1140498869932807,E06000002,E02002496,54.571966,-1.227209
A81031,2020,TS247PW,24970,490,20310,154,6472,272946,9.14832970624226,9.14832970624226,1.6004546602754282,0.17952268946971195,0.17952268946971195,-0.21369149109852342,7.441032292101735,7.441032292101735,-1.108200371171838,0.056421416690480904,0.056421416690480904,-1.5627274622596048,2.3711649923428078,2.3711649923428078,1.0501443616115265,-0.23402030264301166,E06000001,E02002489,54.682342000000006,-1.214164
A81032,2020,TS147DJ,23397,527,24464,1192,6600,286564,8.164668276545553,8.164668276545553,0.9712146031602977,0.18390307226308958,0.18390307226308958,-0.1828376005326546,8.537010929495679,8.537010929495679,-0.4076232561515097,0.41596292625731074,0.41596292625731074,-0.18576977085573526,2.303150430619338,2.303150430619338,0.9363261120963295,1.1313100877167277,E06000003,E02002532,54.532596999999996,-1.055444
A81034,2020,TS170EE,35729,848,38346,595,11702,449982,7.940095381593041,7.940095381593041,0.8275571850891232,0.1884519825237454,0.1884519825237454,-0.15079666119091045,8.521674200301346,8.521674200301346,-0.4174268792571229,0.13222751132267513,0.13222751132267513,-1.27240831333895,2.6005484663830996,2.6005484663830996,1.434003712041944,0.42092904334408376,E06000004,E02002554,54.538149,-1.2921280000000002
A81035,2020,TS13RX,16301,324,16965,754,4937,206180,7.906198467358618,7.906198467358618,0.805873610227932,0.15714424289455814,0.15714424289455814,-0.3713174736285879,8.228247162673393,8.228247162673393,-0.6049928230415386,0.3656998738965952,0.3656998738965952,-0.37826519822629384,2.3945096517605977,2.3945096517605977,1.089210235199953,0.5405083505314647,E06000002,E02002496,54.571931000000006,-1.226035
A81036,2020,TS202UZ,34469,1144,39414,955,10520,426027,8.090801756696171,8.090801756696171,0.9239628031347014,0.2685275815852047,0.2685275815852047,0.41322796564623077,9.251526311712638,9.251526311712638,0.049112950223355656,0.2241641961659707,0.2241641961659707,-0.9203128752637566,2.469327061430379,2.469327061430379,1.2144126387161018,1.680403482456633,E06000004,E02002541,54.588737,-1.308737
A81037,2020,TS12NX,12164,237,13299,911,3359,161422,7.5355279949449265,7.5355279949449265,0.5687587837328044,0.1468201360409362,0.1468201360409362,-0.44403688608120795,8.238653962904685,8.238653962904685,-0.5983405345444124,0.5643592571025016,0.5643592571025016,0.3825525610485255,2.0808811686139435,2.0808811686139435,0.5643719646103066,0.47330588876601615,E06000002,E02002496,54.575047,-1.2353969999999999
A81038,2020,TS36AL,6319,121,7867,654,2089,95278,6.632171120300594,6.632171120300594,-0.009111115640814165,0.12699678834568315,0.12699678834568315,-0.5836656421258117,8.256890362937929,8.256890362937929,-0.586683368895613,0.6864123932072461,0.6864123932072461,0.8499867794837485,2.1925313293729927,2.1925313293729927,0.751211746175792,0.4217383989973016,E06000002,E02002497,54.57171700000001,-1.216402
A81039,2020,TS169EA,16058,488,22021,290,5502,210848,7.615912885111549,7.615912885111549,0.6201803311805222,0.2314463499772348,0.2314463499772348,0.15204068680621308,10.44401654272272,10.44401654272272,0.811382703689979,0.13753983912581574,0.13753983912581574,-1.2520633728156545,2.609462740931856,2.609462740931856,1.4489212105764853,1.780461559437545,E06000004,E02002555,54.520013,-1.348119
A81040,2020,TS232DG,17326,440,14080,600,5106,188452,9.193853076645512,9.193853076645512,1.6295755827064804,0.23348120476301656,0.23348120476301656,0.16637349511074356,7.47139855241653,7.47139855241653,-1.0887894936971807,0.31838346104047716,0.31838346104047716,-0.5594757034899772,2.7094432534544604,2.7094432534544604,1.6162325426294903,1.7639164232595563,E06000004,E02002536,54.611726000000004,-1.292215
A81041,2020,TS249DN,16737,534,17446,286,6584,188798,8.865030349897774,8.865030349897774,1.4192304119872259,0.2828419792582548,0.2828419792582548,0.5140535966820209,9.240563989025308,9.240563989025308,0.04210555779783044,0.15148465555779192,0.15148465555779192,-1.1986580726477873,3.487325077596161,3.487325077596161,2.9179706603206195,3.694702154139909,E06000001,E02002484,54.70398,-1.2234450000000001
A81042,2020,TS69QG,35099,558,36169,1804,8939,380913,9.214440042739419,9.214440042739419,1.642744894148072,0.14649014341857589,0.14649014341857589,-0.44636123916588394,9.495344081194393,9.495344081194393,0.20496740185790988,0.47359895829231347,0.47359895829231347,0.034962399146586345,2.3467300932233868,2.3467300932233868,1.009254037916428,2.4455674939031127,E06000003,E02006910,54.56995500000001,-1.166506
A81043,2020,TS60HA,24155,328,19547,1354,7171,242596,9.956883048360236,9.956883048360236,2.1176795262863033,0.1352042078187604,0.1352042078187604,-0.5258554382702612,8.05742881168692,8.05742881168692,-0.7141842100298758,0.5581295652030537,0.5581295652030537,0.3586943362044572,2.955943214232716,2.955943214232716,2.0287352968987196,3.265069511089343,E06000003,E02006910,54.557403,-1.159231
A81044,2020,TS251QU,38675,1154,45089,300,11806,478672,8.079645352140924,8.079645352140924,0.9168261436829751,0.24108366480596316,0.24108366480596316,0.21992257546762162,9.419602567102316,9.419602567102316,0.15655152072716738,0.06267339639669753,0.06267339639669753,-1.5387838804647027,2.4664070595313703,2.4664070595313703,1.2095261923977758,0.9640425518108373,E06000001,E02002490,54.672422,-1.210386
A81045,2020,TS101SR,17705,358,17764,646,4105,202599,8.738937507095297,8.738937507095297,1.3385698663853682,0.176703734964141,0.176703734964141,-0.23354722470165537,8.76805907235475,8.76805907235475,-0.25993147108176956,0.318856460298422,0.318856460298422,-0.5576642298522317,2.0261699218653595,2.0261699218653595,0.4728160069458901,0.7602429476956016,E06000003,E02002515,54.617378,-1.071941
A81046,2020,TS181YE,24002,723,22432,833,6056,273936,8.761900589918813,8.761900589918813,1.353259159989026,0.26393026108288065,0.26393026108288065,0.38084604142504724,8.1887740202091,8.1887740202091,-0.6302250486752212,0.3040856258396122,0.3040856258396122,-0.6142329808179142,2.210735354243327,2.210735354243327,0.7816750792087471,1.2713222511296849,E06000004,E02002548,54.561215000000004,-1.321204
A81048,2020,TS117BL,15490,826,25552,155,4220,232466,6.663340015314067,6.663340015314067,0.010827367953628072,0.3553207780922802,0.3553207780922802,1.0245690089312565,10.991714917450293,10.991714917450293,1.1614852824960342,0.06667641719649325,0.06667641719649325,-1.5234532715295368,1.8153192294787195,1.8153192294787195,0.11997014411305756,0.7933985319644399,E06000003,E02002520,54.5917,-1.016392
A81049,2020,TS36AL,15427,203,12922,1062,4305,173863,8.873078228260182,8.873078228260182,1.4243785730185867,0.11675859728636916,0.11675859728636916,-0.6557798936506094,7.432288641056464,7.432288641056464,-1.1137895328717466,0.6108257651139115,0.6108257651139115,0.5605081347347891,2.4760874941764492,2.4760874941764492,1.2257258134484683,1.441043094679488,E06000002,E02002497,54.57171700000001,-1.216402
A81051,2020,TS55NN,10806,158,12502,254,3235,142880,7.562989921612542,7.562989921612542,0.5863259504256672,0.11058230683090706,0.11058230683090706,-0.6992835322147881,8.75,8.75,-0.2714752844176923,0.17777155655095184,0.17777155655095184,-1.097985550720314,2.264137737961926,2.264137737961926,0.8710407338681438,-0.6113776830589834,E06000002,E02002504,54.554149,-1.2523
A81052,2020,TS104NW,19793,403,22991,1439,5510,253926,7.794790608287454,7.794790608287454,0.7346069269072,0.15870765498609832,0.15870765498609832,-0.360305343443376,9.05421264462875,9.05421264462875,-0.07701490931997264,0.5667005348014776,0.5667005348014776,0.3915190927271667,2.1699235210258108,2.1699235210258108,0.7133789482241825,1.4021847150952005,E06000003,E02002519,54.599299,-1.068807
A81053,2020,TS134HW,18011,370,19920,1446,3200,217893,8.265983762672505,8.265983762672505,1.036025279224751,0.16980811682798438,0.16980811682798438,-0.28211755688327356,9.142101857333646,9.142101857333646,-0.020833913653291725,0.6636284781980146,0.6636284781980146,0.7627298531554074,1.468610740133919,1.468610740133919,-0.460225513248158,1.0355781485954352,E06000003,E02002527,54.553909999999995,-0.8867870000000001
A81054,2020,TS101UA,20416,389,21424,1010,5473,232409,8.78451350851301,8.78451350851301,1.367724456439797,0.16737733908755684,0.16737733908755684,-0.29923910856740643,9.218231651958401,9.218231651958401,0.02783016616136817,0.434578695317307,0.434578695317307,-0.11447584315475186,2.354900197496655,2.354900197496655,1.0229262125680971,2.004765883447104,E06000003,E02002515,54.616282,-1.0736379999999999
A81056,2020,TS232JW,3655,129,7623,55,1055,55004,6.644971274816377,6.644971274816377,-0.0009229629742233336,0.23452839793469565,0.23452839793469565,0.17374955904039802,13.85899207330376,13.744953852297913,2.921424869022727,0.09999272780161443,0.09999272780161443,-1.395859797851931,1.918042324194604,1.918042324194604,0.29187102135286913,1.9902626885898402,E06000004,E02002536,54.609396999999994,-1.287301
A81057,2020,TS232LS,19805,480,16530,247,5143,210648,9.40194067828795,9.40194067828795,1.7626874953925458,0.2278682921271505,0.2278682921271505,0.1268380936648673,7.847214310128746,7.847214310128746,-0.8485586074973749,0.11725722532376287,0.11725722532376287,-1.3297409158347029,2.441513805020698,2.441513805020698,1.1678688387172433,0.8790949044425787,E06000004,E02002536,54.606458999999994,-1.289009
A81058,2020,TS80TL,19329,449,17400,977,4787,215434,8.97212139216651,8.97212139216651,1.4877356634073977,0.20841649878849206,0.20841649878849206,-0.010173562916426425,8.076719552159826,8.076719552159826,-0.70185308344948,0.4535031610609282,0.4535031610609282,-0.04199968124292476,2.222026235413166,2.222026235413166,0.8005696849765548,1.5342790207751213,E06000002,E02002514,54.52480500000001,-1.213762
A81060,2020,TS268DB,8876,165,8538,769,2005,128304,6.917944880907844,6.917944880907844,0.17369598852911933,0.1286008230452675,0.1286008230452675,-0.5723673804397206,6.654508043396932,6.654508043396932,-1.6109664564318373,0.5993577752837012,0.5993577752837012,0.5165884860114075,1.5626948497318867,1.5626948497318867,-0.3027814543542014,-1.7958308166852324,E06000001,E02002489,54.685239,-1.2175989999999999
A81063,2020,TS240NZ,9309,295,16512,16,2810,128861,7.224063137799645,7.224063137799645,0.36951729821488416,0.22892884581060213,0.22892884581060213,0.13430826438554397,12.81380712550733,12.81380712550733,2.326212457705363,0.01241647977277842,0.031746107161986024,-1.6572279756605943,2.18064426009421,2.18064426009421,0.731319455717791,1.9041295003629877,E06000001,E02002484,54.69664100000001,-1.1831049999999999
A81064,2020,TS12NX,12582,116,8744,546,3644,130291,9.656845062206907,9.656845062206907,1.925747715356153,0.08903147569670967,0.08903147569670967,-0.8510800798642989,6.711131237000253,6.711131237000253,-1.5747714866902935,0.41906194595175417,0.41906194595175417,-0.17390126919311213,2.7968163572311213,2.7968163572311213,1.7624461397559656,1.088441019364414,E06000002,E02002496,54.575047,-1.2353969999999999
A81065,2020,TS66TD,8871,185,8360,137,2268,89745,9.884673240849072,9.884673240849072,2.0714875114010525,0.2061396178060059,0.2061396178060059,-0.026211119444897495,9.315282188422753,9.315282188422753,0.08986731043367148,0.15265474399688006,0.15265474399688006,-1.1941769147481993,2.527160287481197,2.527160287481197,1.3111930396497065,2.252159827291334,E06000003,E02006910,54.571137,-1.168042
A81066,2020,TS211JS,8254,205,13070,186,1595,112046,7.366617282187673,7.366617282187673,0.4607080018946848,0.18296056976598896,0.18296056976598896,-0.18947625981776647,11.664851935812077,11.664851935812077,1.5917713977971806,0.16600324866572658,0.16600324866572658,-1.1430553455178398,1.4235224818378167,1.4235224818378167,-0.5356779825857729,0.18426981177048618,E06000004,E02002539,54.604639,-1.425131
A81067,2020,TS182BP,24538,451,17204,629,6745,247078,9.931276762803648,9.931276762803648,2.1012993978196404,0.18253345097499574,0.18253345097499574,-0.19248473580206954,6.962983349387643,6.962983349387643,-1.4137812809617565,0.2545754781890739,0.2545754781890739,-0.8038449638461997,2.7299071548256015,2.7299071548256015,1.6504776421095801,1.3416660593191947,E06000004,E02002548,54.56949,-1.317648
A81070,2020,TS253DQ,12775,479,11844,120,3432,139189,9.178167814985379,9.178167814985379,1.619541850931584,0.3441363900882972,0.3441363900882972,0.9457900757195723,8.509293119427541,8.509293119427541,-0.42534117760515344,0.08621370941669242,0.08621370941669242,-1.4486301312912389,2.465712089317403,2.465712089317403,1.2083632018378934,1.8997238195926576,E06000001,E02002494,54.660465,-1.239266
A81602,2020,TS232DG,4204,121,8259,149,1280,70894,5.9299799700962,5.9299799700962,-0.45829696975790307,0.17067734928202669,0.17067734928202669,-0.2759949862591106,11.649787005952549,11.649787005952549,1.5821415156636491,0.21017293423985103,0.21017293423985103,-0.9738960505272392,1.8055124552148278,1.8055124552148278,0.10355910136246274,-0.02248738951814097,E06000004,E02002536,54.611726000000004,-1.292215
A81608,2020,TS176PG,13666,214,15490,111,4259,142571,9.585399555309284,9.585399555309284,1.8800446172335183,0.15010065160516514,0.15010065160516514,-0.4209300771577113,10.864762118523402,10.864762118523402,1.0803338598483785,0.07785594545875388,0.07785594545875388,-1.480638361380406,2.9872835289084034,2.9872835289084034,2.0811814152776797,3.1399914538214593,E06000004,E02002551,54.554873,-1.299647
A81610,2020,TS232DG,12229,369,15767,93,3680,161296,7.581713123698046,7.581713123698046,0.5983030274909877,0.22877194722745758,0.22877194722745758,0.13320312541878507,9.77519591310386,9.77519591310386,0.3838557326546495,0.05765797043944053,0.05765797043944053,-1.5579917581749343,2.281519690506894,2.281519690506894,0.9001283786561542,0.45749850604564224,E06000004,E02002536,54.611726000000004,-1.292215
A81611,2020,TS80TL,14638,396,14518,1170,4529,162732,8.995157682570115,8.995157682570115,1.502471787292782,0.2433448860703488,0.2433448860703488,0.2358498303965849,8.921416808003343,8.921416808003343,-0.1619013486496271,0.7189735270260306,0.7189735270260306,0.9746881073126903,2.7831035076076,2.7831035076076,1.7394985164755272,4.290606892827958,E06000002,E02002514,54.52480500000001,-1.213762
A81612,2020,TS251AX,3959,85,7403,19,1017,64193,6.1673391179723644,6.1673391179723644,-0.3064602917533102,0.13241319146947486,0.13241319146947486,-0.5455143852322929,11.53241007586497,11.53241007586497,1.5071112292647904,0.029598242799059087,0.031746107161986024,-1.6572279756605943,1.5842848908759521,1.5842848908759521,-0.2666518281725383,-1.2687432515539454,E06000001,E02002493,54.661404000000005,-1.1885709999999998
A81618,2020,TS121BJ,21548,749,24148,1425,7505,271642,7.932499392582884,7.932499392582884,0.8226980939279799,0.27573055713034067,0.27573055713034067,0.4639632163540554,8.889641513462571,8.889641513462571,-0.1822129162466272,0.5245875085590593,0.5245875085590593,0.23023630937718914,2.7628275450777124,2.7628275450777124,1.7055679212631318,3.0402526246757287,E06000003,E02002521,54.582762,-0.974692
A81621,2020,TS39NB,6233,73,4268,370,1810,64936,9.598681778982384,9.598681778982384,1.888541145541286,0.11241838117531107,0.11241838117531107,-0.6863508640975894,6.5726253541949,6.5726253541949,-1.6633079311777967,0.569791794998152,0.569791794998152,0.40335787737561973,2.787359862017987,2.787359862017987,1.7466212677809931,1.6888614954225127,E06000002,E02002502,54.565208,-1.18346
A81622,2020,TS268DF,11830,211,9743,104,2887,119141,9.92941136972159,9.92941136972159,2.100106121338465,0.17710108191134874,0.17710108191134874,-0.2307484512144696,8.17770540787806,8.17770540787806,-0.6373003841147857,0.08729152852502498,0.08729152852502498,-1.444502342783735,2.423179258189876,2.423179258189876,1.1371870850889096,0.9247420283143843,E06000001,E02002489,54.6852,-1.218577
A81629,2020,TS182AP,9889,287,9696,151,2282,117666,8.40429690819778,8.40429690819778,1.1245030511110925,0.24391073037241004,0.24391073037241004,0.2398354405582156,8.240273315996125,8.240273315996125,-0.5973054033125681,0.1283293389764248,0.1283293389764248,-1.2873373778607466,1.93938775857087,1.93938775857087,0.3275913129240455,-0.19271297657996128,E06000004,E02002548,54.56887,-1.315584
A81631,2020,TS249LJ,11006,174,10689,100,3314,133611,8.237345727522435,8.237345727522435,1.01770576569147,0.13022879852706737,0.13022879852706737,-0.560900488223061,8.000089812964502,8.000089812964502,-0.7508367404100523,0.07484413708452148,0.07484413708452148,-1.4921728646174042,2.480334702981042,2.480334702981042,1.2328332601365715,-0.5533710674224761,E06000001,E02002484,54.709879,-1.222805
