PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A81060,2020,12,TS268DB,817,13,823,827,199,757,71,0,184,11693
A81063,2020,12,TS240NZ,863,27,1501,1512,249,1001,1,0,270,11608
A81064,2020,12,TS12NX,1127,11,768,779,179,653,49,0,306,11782
A81065,2020,12,TS66TD,799,21,751,756,225,608,9,0,187,7736
A81066,2020,12,TS211JS,739,19,1208,1223,172,929,14,0,151,10416
A81067,2020,12,TS182BP,2207,47,1550,1555,435,1481,55,0,608,21710
A81070,2020,12,TS253DQ,1013,30,961,963,250,809,12,0,272,11073
A81602,2020,12,TS232DG,380,8,704,718,95,562,10,0,108,6076
A81608,2020,12,TS176PG,1317,20,1433,1437,304,1150,11,0,399,12987
A81610,2020,12,TS232DG,1090,26,1399,1412,267,1104,8,0,352,13833
A81611,2020,12,TS80TL,1231,37,1254,1280,226,895,85,0,411,13745
A81612,2020,12,TS251AX,335,3,596,598,110,423,0,0,83,5010
A81618,2020,12,TS121BJ,1970,75,2172,2224,402,1457,131,0,684,24015
A81621,2020,12,TS39NB,826,6,526,533,186,566,39,0,247,8464
A81622,2020,12,TS268DF,1008,13,858,860,170,648,7,0,256,10028
A81629,2020,12,TS182AP,918,26,841,846,225,713,11,0,221,10224
A81631,2020,12,TS249LJ,1009,15,918,923,183,780,9,0,314,11467
A81634,2020,12,TS182EP,231,1,139,141,32,88,5,0,66,2011
A82003,2020,12,LA127BT,1154,53,1493,1509,273,1110,80,0,360,16870
A82004,2020,12,CA93QX,365,14,669,673,112,435,18,2,77,5390
A82005,2020,12,LA229BP,643,26,1253,1275,142,869,70,5,171,10754
A82006,2020,12,CA166QR,616,12,1181,1197,187,789,12,0,136,9836
A82007,2020,12,LA141LF,1694,26,1503,1535,301,1099,156,23,464,19462
A82008,2020,12,LA145ES,1936,49,2068,2132,426,1414,111,1,562,23203
A82009,2020,12,LA139SH,1629,53,2159,2207,458,1634,15,61,464,20189
A82010,2020,12,LA142LB,940,34,1089,1117,205,827,47,5,312,11894
A82012,2020,12,CA81NL,2755,124,4359,4381,712,3234,102,16,695,38749
A82013,2020,12,CA174RB,733,32,1363,1373,263,1003,37,4,112,12814
A82014,2020,12,CA78DS,413,13,1088,1123,131,660,12,0,87,8562
A82015,2020,12,CA11EB,841,18,753,766,198,546,40,0,209,9446
A82016,2020,12,CA11DG,6130,85,5835,5907,950,4260,237,79,1394,68441
A82018,2020,12,CA11BP,1615,35,1439,1451,187,1186,60,27,475,17531
A82019,2020,12,CA12HE,1315,47,1360,1388,281,946,33,0,311,15882
A82020,2020,12,CA27AJ,2025,54,2040,2064,352,1419,133,0,636,25081
A82021,2020,12,CA139HT,2541,99,4638,4695,675,2933,30,22,552,40528
A82022,2020,12,CA57PZ,662,18,1340,1349,181,908,15,0,170,10326
A82023,2020,12,CA145UR,819,23,1394,1405,202,1072,11,19,200,12576
A82024,2020,12,CA201PN,617,16,1482,1496,225,976,26,0,152,11347
A82025,2020,12,LA94JE,1479,31,1621,1632,315,1276,104,5,436,18104
A82026,2020,12,LA97HR,2045,71,3245,3270,517,2350,56,0,527,30182
A82027,2020,12,LA96SA,1389,49,2250,2267,374,1831,47,0,335,20824
A82028,2020,12,CA124DB,895,67,2037,2051,241,1326,20,0,233,15444
A82029,2020,12,CA75JH,479,19,1164,1173,155,649,2,0,69,7927
A82030,2020,12,LA62HQ,897,37,1402,1428,151,1065,66,0,145,14725
A82031,2020,12,CA103LW,402,7,824,829,135,621,8,0,92,7130
A82032,2020,12,CA158EL,2764,56,3453,3483,688,2125,40,107,640,33149
A82033,2020,12,LA184BY,1197,29,1179,1197,226,955,168,0,312,16612
A82035,2020,12,CA118HW,1590,52,1971,2005,340,1389,49,0,299,22400
A82036,2020,12,CA118HW,1102,34,1405,1411,240,1046,6,0,200,14745
A82037,2020,12,CA74AH,699,23,1100,1107,204,775,12,0,97,11129
A82038,2020,12,CA101RW,456,6,960,968,127,638,21,4,131,8100
A82039,2020,12,LA158AB,1030,49,1476,1504,222,932,33,2,320,14386
A82041,2020,12,CA287RG,1596,31,2535,2546,427,1721,18,15,368,21444
A82044,2020,12,CA222BD,4002,70,5519,5591,863,3146,161,141,780,52514
A82045,2020,12,CA79QD,1358,17,1999,2016,282,1442,93,0,326,18458
A82046,2020,12,LA232EG,540,14,906,911,157,594,18,0,102,8080
A82047,2020,12,CA142DL,1872,59,2386,2410,356,1573,79,74,333,23387
A82048,2020,12,CA143FT,1176,21,1320,1331,242,875,20,32,244,14114
A82049,2020,12,CA142ED,1038,12,1409,1420,218,1035,25,55,223,12696
A82050,2020,12,CA142AJ,1363,10,1423,1434,244,1043,73,38,358,16226
A82053,2020,12,LA117DJ,869,52,1575,1592,219,1117,53,0,221,14720
A82055,2020,12,CA73HH,990,15,1592,1615,341,1244,26,0,260,15002
A82058,2020,12,CA287BA,604,17,861,872,109,510,8,11,122,8428
A82062,2020,12,LA142LB,705,14,782,805,176,611,8,1,242,8673
A82064,2020,12,CA222DB,972,17,1349,1366,245,1107,47,17,181,12177
A82068,2020,12,LA127BT,483,18,629,632,102,363,34,0,111,6760
A82070,2020,12,LA231BA,619,28,1467,1481,200,940,38,4,117,12009
A82071,2020,12,LA143HY,765,51,1268,1300,179,686,43,14,158,10741
A82072,2020,12,LA142LB,1298,31,1470,1499,312,1272,41,0,356,14515
A82075,2020,12,CA287BU,1028,19,1468,1496,238,962,15,21,251,13009
A82077,2020,12,LA139QY,1114,13,694,710,177,549,68,10,263,11456
A82608,2020,12,LA105DL,510,26,948,951,191,630,25,0,65,8249
A82617,2020,12,CA101DQ,319,4,636,636,130,522,8,0,57,5515
A82620,2020,12,CA110PD,58,12,211,211,30,141,0,5,19,1392
A82623,2020,12,CA142RW,942,15,1122,1135,253,882,19,0,162,11593
A82629,2020,12,LA145SL,625,19,687,694,111,502,14,12,212,6894
A82631,2020,12,CA40HP,404,11,914,917,88,507,7,0,80,7130
A82646,2020,12,CA65XA,687,22,740,744,181,642,13,0,189,7767
A82647,2020,12,LA116PH,384,43,719,722,78,478,16,2,88,6200
A82650,2020,12,LA128QF,336,11,575,582,68,354,22,0,55,5331
A82651,2020,12,LA177TE,450,30,831,833,144,653,39,5,114,8595
A82654,2020,12,CA11LB,1331,40,1969,1983,288,1048,55,0,371,15961
A83001,2020,12,DL166QA,2990,94,3108,3132,588,2282,73,0,926,34494
A83003,2020,12,DL150EQ,1924,54,2096,2105,435,1604,38,0,598,24727
A83005,2020,12,DL13RT,2214,82,2073,2078,534,1867,83,2,689,26679
A83006,2020,12,DL36HZ,1080,94,1032,1034,287,1004,49,2,234,14099
A83007,2020,12,TS274LQ,2491,40,2382,2391,597,2276,79,3,630,30394
A83008,2020,12,DL42HP,1386,45,1389,1392,338,1130,62,0,401,16882
A83009,2020,12,DH33SL,1532,96,1748,1757,307,1253,20,1,440,19042
A83010,2020,12,DL39JP,2344,83,2623,2629,509,2137,148,1,746,32847
A83011,2020,12,DH11QW,1705,103,1640,1657,241,1216,69,5,673,20529
A83012,2020,12,SR85TW,3793,92,4538,4549,839,3764,122,0,886,47719
A83013,2020,12,DL14YL,2143,67,2138,2160,491,1558,99,0,696,24636
A83014,2020,12,DH12QW,1040,38,1336,1344,201,848,35,0,297,14021
A83015,2020,12,DL146AB,1794,50,2148,2153,648,1826,73,0,490,24576
A83016,2020,12,DH98AD,2494,64,2791,2799,749,2106,53,0,640,30369
A83018,2020,12,DH85YA,4410,143,4560,4568,1223,3635,157,0,1274,53786
A83020,2020,12,DL159HU,2226,43,2778,2790,567,2230,57,0,612,32808
A83021,2020,12,DL146RP,3147,65,3472,3487,905,3021,159,0,995,38610
A83022,2020,12,DH78NH,5094,141,5513,5538,1252,4331,171,0,1520,64154
A83023,2020,12,DH90AB,2734,66,2927,2949,870,2802,48,0,796,33531
A83024,2020,12,DH46RQ,1248,63,1399,1402,304,1027,21,0,338,14865
A83025,2020,12,DL147EJ,2695,66,3120,3154,780,2995,106,0,926,35799
A83026,2020,12,DH76JW,2213,52,2217,2230,479,1644,29,1,706,26412
A83027,2020,12,DH64DH,1223,29,1088,1092,246,1048,46,5,360,15783
A83028,2020,12,DH33QD,2226,70,2641,2654,625,2329,45,1,734,28412
A83029,2020,12,DH34LE,1055,37,1027,1031,157,789,26,0,217,13066
A83030,2020,12,DH77DG,2425,84,2671,2678,542,2164,91,0,745,28864
A83031,2020,12,DL38SQ,1625,69,2003,2017,392,1760,127,1,471,24005
A83032,2020,12,DL135AF,409,57,739,740,186,744,30,0,78,7272
A83033,2020,12,DH21HS,2006,94,2415,2427,552,2177,10,0,591,25332
A83034,2020,12,DL37JR,1391,62,1375,1382,246,1085,85,2,463,16074
A83035,2020,12,DL132XD,880,22,1916,1928,318,1368,12,0,235,15447
A83036,2020,12,DH15BH,1035,100,1691,1698,271,1172,53,0,270,18906
A83037,2020,12,DL55LH,2939,73,4001,4032,714,2906,136,0,990,40423
A83038,2020,12,NE166HU,1045,35,1008,1009,248,933,21,0,259,12202
A83040,2020,12,DL15JN,2267,93,1896,1907,482,1736,83,0,734,26172
A83041,2020,12,SR79AB,2392,49,2398,2405,563,1899,28,0,567,27433
A83043,2020,12,DL120QE,470,18,949,958,175,771,10,0,138,7648
A83044,2020,12,SR84LD,1695,49,1556,1562,335,1345,48,0,435,18497
A83045,2020,12,DL178JJ,3449,69,3271,3303,686,2492,98,0,884,41548
A83046,2020,12,DL128HT,1612,66,2524,2539,434,1823,40,0,483,22996
A83047,2020,12,DL30PD,2775,94,2408,2419,658,2208,95,0,993,31213
A83048,2020,12,DL22DS,914,50,1357,1361,201,1011,48,0,277,13657
A83049,2020,12,DH80BW,2509,101,3034,3055,582,2257,164,0,671,32267
A83050,2020,12,DH23DJ,2146,97,2180,2188,398,1923,132,0,603,28689
A83051,2020,12,SR77JE,2713,98,2942,2973,490,2412,73,0,737,32985
A83052,2020,12,DL166ED,2286,68,2090,2105,502,1721,53,0,719,27809
A83054,2020,12,TS213BN,2721,55,3382,3408,672,2330,45,0,743,34109
A83055,2020,12,DH12UW,570,38,728,732,177,564,28,0,155,7876
A83057,2020,12,TS285PZ,4299,75,4345,4373,1037,3971,133,0,1057,53754
A83060,2020,12,DL135NX,423,5,697,702,148,497,32,0,140,7577
A83061,2020,12,DL23BE,442,20,709,715,117,484,31,0,106,6785
A83066,2020,12,DL54SE,2731,47,2271,2283,431,2187,93,0,815,27015
A83070,2020,12,DL21BY,1016,70,1375,1380,213,1274,37,0,364,14302
A83071,2020,12,SR78DY,1009,19,933,939,280,969,17,0,277,10968
A83072,2020,12,DH70LP,440,38,871,877,117,744,7,0,149,8042
A83073,2020,12,DH97XT,1101,23,1268,1281,309,1021,14,0,343,15056
A83074,2020,12,DL55NH,2018,30,1852,1861,540,1663,35,0,621,24409
A83075,2020,12,SR78LF,2519,58,2577,2604,680,2460,47,0,624,30528
A83610,2020,12,TS285PZ,754,10,774,776,142,731,22,0,174,8920
A83616,2020,12,DH62LQ,1906,22,1953,1994,478,1737,33,0,679,21779
A83617,2020,12,DH79YT,547,14,783,785,166,647,16,0,169,7661
A83618,2020,12,NE177SB,1694,48,1741,1753,401,1615,45,0,371,20548
A83619,2020,12,DH62LT,866,10,709,710,212,654,12,0,197,8938
A83622,2020,12,DH70BD,304,16,471,471,120,417,2,0,58,4050
A83626,2020,12,DL149SU,357,14,541,551,124,546,13,0,165,5379
A83627,2020,12,DH62TH,1436,29,1420,1427,379,1122,36,0,301,15408
A83634,2020,12,DL179LH,932,16,1047,1061,240,831,57,0,243,11007
A83635,2020,12,DH65AL,746,27,676,676,152,563,11,0,172,7783
A83636,2020,12,DH86DP,1433,25,1547,1550,322,1351,19,0,400,15339
A83637,2020,12,DH22NJ,893,41,1015,1020,217,848,33,0,235,12041
A83641,2020,12,DL15LW,845,42,819,820,215,720,28,0,196,9269
A83644,2020,12,DH97TD,696,24,757,764,240,813,14,0,150,9264
A84002,2020,12,NE657UW,541,20,923,931,114,741,20,0,139,10083
A84003,2020,12,NE639UT,3131,70,2872,2903,681,2556,99,0,649,37411
A84005,2020,12,NE226JX,2013,88,1972,1982,421,1673,38,0,396,25613
A84006,2020,12,NE662NL,2874,76,5190,5206,755,3736,130,1,691,47498
A84007,2020,12,NE209SD,1270,79,2371,2387,360,1935,54,0,349,24747
A84008,2020,12,NE707ER,806,16,1336,1342,198,812,50,3,186,12028
A84009,2020,12,NE241HD,6477,155,5745,5795,1375,4474,92,0,1205,67976
A84011,2020,12,NE209SD,1074,86,2011,2024,292,1665,22,0,285,18333
A84013,2020,12,NE227DU,1030,38,1335,1346,301,1180,16,0,252,13953
A84014,2020,12,NE241DX,2358,33,2206,2230,454,1699,16,0,459,27199
A84016,2020,12,NE425PW,835,26,906,907,217,804,19,0,251,10838
A84018,2020,12,NE455LG,986,51,1320,1327,181,965,62,0,203,15303
A84020,2020,12,NE625RA,1543,36,1658,1664,304,1251,7,0,389,18481
A84022,2020,12,NE650HD,2051,38,2579,2593,477,2045,68,0,597,28988
A84024,2020,12,NE461QJ,1243,85,1681,1687,244,1181,100,0,361,19055
A84025,2020,12,NE236QN,1101,21,1341,1355,254,1112,3,0,250,13418
A84026,2020,12,TD151LL,1672,67,1623,1635,325,1603,102,0,346,23219
A84027,2020,12,NE482HE,519,25,1008,1017,160,792,22,0,92,9300
A84028,2020,12,NE630NG,4530,62,4541,4568,1060,4262,31,0,801,50581
A84029,2020,12,NE615LX,443,11,1063,1068,205,652,3,0,118,8351
A84030,2020,12,NE236US,1442,95,1654,1658,319,1477,37,0,361,20663
A84031,2020,12,NE611JX,892,37,1218,1226,182,1020,33,0,239,14238
A84032,2020,12,NE716BL,377,13,531,533,114,556,21,0,79,6201
A84033,2020,12,NE461QJ,822,44,1087,1091,147,863,31,0,218,11559
A84034,2020,12,NE499AP,984,18,1470,1490,276,1177,31,0,337,14696
A84035,2020,12,NE425DQ,892,33,1176,1179,229,983,28,0,241,13243
A84036,2020,12,NE611BJ,4303,109,4619,4636,999,3824,77,1,998,50322
A84037,2020,12,NE237EF,1024,40,1075,1075,221,786,59,0,176,12268
A84038,2020,12,NE236QN,1507,50,1345,1355,397,1279,80,0,387,17951
A84039,2020,12,NE611JX,863,29,1141,1151,208,928,44,0,272,12390
A84040,2020,12,NE464BU,442,22,1001,1007,103,684,23,0,79,8018
A84042,2020,12,NE614EG,295,7,512,513,82,376,7,0,70,4695
A84043,2020,12,NE231XZ,2654,41,2998,3011,536,2362,74,0,570,31788
A84044,2020,12,TD152HB,1250,59,1305,1311,302,1086,86,0,263,17087
A84045,2020,12,NE476LA,835,49,1201,1204,181,965,42,0,160,11723
A84047,2020,12,NE437LL,633,56,1244,1247,169,878,8,0,160,10961
A84604,2020,12,NE716BL,359,5,685,691,98,477,27,0,64,6562
A84609,2020,12,NE659PR,179,6,478,479,76,313,0,0,41,3336
A84614,2020,12,NE425HR,252,12,278,281,63,243,10,0,83,3329
A84619,2020,12,NE250BW,639,5,691,693,141,660,17,0,160,7432
A85001,2020,12,NE95EY,1372,80,1316,1317,258,1293,30,0,320,17408
A85002,2020,12,NE82XB,681,29,826,830,181,705,24,10,171,9462
A85003,2020,12,NE391PW,1049,64,1547,1552,279,1253,48,0,267,16446
A85004,2020,12,NE108PH,2400,134,2096,2114,443,1929,43,2,692,27644
A85005,2020,12,NE81RQ,3413,190,3099,3108,863,2901,98,149,789,39948
A85006,2020,12,NE119FJ,1903,47,1637,1643,349,1585,34,0,440,21526
A85007,2020,12,NE95XY,1169,60,1209,1217,190,1000,25,0,283,15107
A85008,2020,12,DH32QT,3158,187,3715,3750,661,2930,78,29,812,40019
A85009,2020,12,NE109QG,1341,93,1249,1254,307,1056,25,0,346,15914
A85010,2020,12,NE215AE,1619,96,1790,1798,358,1599,22,0,386,21933
A85011,2020,12,NE109QG,1876,121,1712,1718,417,1705,20,0,493,22139
A85012,2020,12,NE81HR,1138,32,839,840,209,809,42,0,308,11859
A85013,2020,12,NE81AD,532,28,862,863,241,801,5,0,76,7992
A85014,2020,12,NE404US,1222,75,1670,1673,321,1597,18,0,313,16820
A85016,2020,12,NE97AD,2731,102,2351,2367,530,2429,102,0,765,30943
A85017,2020,12,NE84DP,1106,28,966,975,251,845,24,0,290,12838
A85018,2020,12,NE214RD,966,29,976,983,214,883,49,0,195,12036
A85019,2020,12,NE81NB,1611,50,1236,1242,346,1106,46,66,413,18347
A85020,2020,12,NE164PD,2140,94,2742,2751,432,2548,50,15,579,32218
A85021,2020,12,NE82UR,458,11,516,516,142,442,38,0,168,5827
A85023,2020,12,NE82PQ,1724,53,1323,1341,337,1330,47,400,421,16623
A85024,2020,12,NE177BU,718,27,695,701,139,611,10,0,278,7521
A85026,2020,12,NE96YS,1072,27,908,910,220,957,17,0,263,11227
A85611,2020,12,NE100RR,1099,64,1074,1079,298,973,24,0,303,13188
A85614,2020,12,NE81AD,860,18,808,824,193,874,6,0,210,9248
A85616,2020,12,NE214RD,863,29,1049,1055,250,1124,20,0,192,12137
A85617,2020,12,NE165LP,669,7,895,895,172,613,13,0,175,8993
A85620,2020,12,NE403LT,648,26,776,777,142,669,26,0,141,8473
A86003,2020,12,NE18DQ,4716,125,3076,3097,870,2886,93,2,1471,47553
A86004,2020,12,NE48AY,1730,62,1982,1993,575,1527,109,0,349,24735
A86005,2020,12,NE128LS,1388,73,1248,1262,345,1190,13,0,299,15434
A86006,2020,12,NE31NB,790,46,1101,1102,144,974,41,0,139,11213
A86007,2020,12,NE21JQ,209,19,251,252,25,183,9,0,47,2603
A86008,2020,12,NE32PE,1905,90,1812,1834,386,1417,112,0,443,24194
A86010,2020,12,NE65SL,1094,37,1021,1033,203,900,60,0,235,14070
A86011,2020,12,NE63BS,2595,82,3143,3150,733,2792,107,5,709,35157
A86012,2020,12,NE49QB,1207,73,1629,1636,619,1510,26,5,331,17739
A86013,2020,12,NE52QW,1613,77,1781,1804,481,1693,96,0,379,22468
A86016,2020,12,NE77XX,1300,86,1463,1494,290,1154,30,0,300,16867
A86017,2020,12,NE47JT,2923,79,2100,2131,642,1921,150,2,608,32214
A86018,2020,12,NE31NU,1524,81,1869,1883,309,1658,104,0,380,22248
A86020,2020,12,NE23LD,1082,60,1200,1202,175,998,59,0,280,14608
A86021,2020,12,NE48QB,2427,118,2657,2689,700,2287,56,0,578,29931
A86022,2020,12,NE51LJ,1497,111,1782,1793,339,1332,39,0,319,19835
A86023,2020,12,NE64QD,1732,87,1654,1657,374,1520,84,0,517,21860
A86024,2020,12,NE61SA,1539,41,1303,1312,309,1194,43,0,363,17087
A86025,2020,12,NE52LH,3421,95,2685,2718,841,2314,174,57,684,38386
A86026,2020,12,NE159PA,1760,77,1784,1806,416,1538,35,2,329,20976
A86027,2020,12,NE17XR,464,1,178,178,64,117,9,0,179,3009
A86028,2020,12,NE31DQ,617,55,699,713,179,556,8,0,189,7646
A86029,2020,12,NE61SG,4185,134,4643,4673,1053,4407,120,0,842,47879
A86030,2020,12,NE156TQ,2776,71,2326,2343,812,2065,89,0,619,33834
A86031,2020,12,NE49XD,1687,56,1296,1309,400,1100,76,0,431,18087
A86033,2020,12,NE35NF,502,39,691,697,110,524,32,0,137,8240
A86035,2020,12,NE35JP,336,25,362,362,96,324,6,0,87,4413
A86036,2020,12,NE31TX,1386,77,1217,1230,291,1185,155,1,379,17473
A86037,2020,12,NE46SH,1520,34,1499,1509,604,1507,48,0,287,18839
A86038,2020,12,NE158LX,1673,46,1671,1674,384,1452,61,0,442,19548
A86040,2020,12,NE62NN,1886,49,1420,1426,383,1291,75,68,420,19579
A86041,2020,12,NE77TD,988,64,1199,1215,254,1002,47,0,182,13281
A86601,2020,12,NE52UY,2020,82,2336,2364,529,2238,84,1,400,25669
A87002,2020,12,NE290HQ,1265,61,1445,1461,262,1200,55,0,299,16844
A87003,2020,12,NE286RZ,2042,98,2210,2232,457,1790,65,0,415,26325
A87004,2020,12,NE290SF,4255,202,3692,3708,744,2987,243,1,1224,50559
A87005,2020,12,NE262ND,1463,96,1504,1515,338,1317,112,0,344,21353
A87006,2020,12,NE261NA,948,74,922,923,158,843,79,0,265,12196
A87007,2020,12,NE129BQ,3647,140,3549,3578,828,3219,144,0,795,43570
A87008,2020,12,NE263LW,1071,56,1146,1161,209,709,42,0,242,13595
A87009,2020,12,NE290HT,2685,89,2573,2587,537,2418,159,0,571,32085
A87011,2020,12,NE259XJ,907,42,1109,1111,183,825,40,0,293,13159
A87012,2020,12,NE136LN,1935,106,1810,1818,393,1606,59,1,489,21834
A87013,2020,12,NE280AD,1576,87,1812,1818,378,1543,32,0,334,20657
A87016,2020,12,NE286BB,1854,81,2163,2187,514,1851,35,0,465,25701
A87017,2020,12,NE136JJ,954,91,1730,1731,296,1390,33,1,234,16484
A87019,2020,12,NE290DZ,1048,54,1110,1113,230,917,20,0,271,12601
A87020,2020,12,NE259PH,929,74,1264,1278,166,983,34,3,232,14096
A87022,2020,12,NE270HJ,1499,21,1261,1271,340,1034,53,0,362,16095
A87023,2020,12,NE270HJ,987,33,910,911,243,748,25,0,269,11733
A87029,2020,12,NE287LP,2256,53,2007,2017,407,1566,59,0,502,22703
A87030,2020,12,NE296HT,1460,14,1058,1063,285,765,75,0,399,13993
A87600,2020,12,NE261DU,620,33,771,774,136,673,18,0,132,9089
A87612,2020,12,NE126HS,1342,66,1293,1301,268,1029,47,0,358,15899
A87615,2020,12,NE126HS,781,37,944,948,176,680,6,0,246,9226
A88001,2020,12,NE311NU,655,28,780,784,188,757,3,0,199,8516
A88002,2020,12,NE334QY,3635,134,2919,2956,799,2437,71,2,855,36775
A88003,2020,12,NE346RE,2645,140,2685,2737,508,2158,26,13,625,32413
A88004,2020,12,NE325SE,1499,55,1504,1518,306,1228,23,0,377,19118
A88005,2020,12,NE349BP,1027,43,1024,1034,275,1015,38,0,220,12535
A88006,2020,12,NE340BX,1395,61,1262,1275,272,1114,13,0,273,17715
A88007,2020,12,NE334DX,1294,85,1381,1393,283,1267,55,16,289,16220
A88008,2020,12,NE335DU,1276,57,1425,1453,267,1008,15,5,267,16228
A88009,2020,12,NE359AN,899,33,1287,1292,213,892,13,0,211,12623
A88010,2020,12,NE325AG,857,34,822,830,186,1037,37,2,223,12184
A88012,2020,12,NE312SP,1222,56,1440,1448,261,1271,16,0,313,16933
A88013,2020,12,NE348PS,3872,133,3530,3575,746,2806,65,3,1018,45062
A88014,2020,12,NE334JP,399,6,569,575,99,428,13,0,53,5461
A88015,2020,12,NE335DU,1636,76,1477,1482,402,1506,1,20,409,18516
A88016,2020,12,NE359AN,1232,60,1548,1564,310,1234,31,0,267,17615
A88022,2020,12,NE311NU,1769,62,1611,1635,319,1419,17,19,489,20627
A88023,2020,12,SR67EE,941,59,1284,1289,281,912,25,0,175,14196
A88025,2020,12,NE323UX,743,22,776,782,166,739,2,19,173,10159
A88601,2020,12,NE334EG,652,37,653,657,99,511,2,0,173,7644
A88608,2020,12,NE333ET,1024,23,1050,1070,259,1084,22,0,236,14515
A88613,2020,12,NE323UX,762,24,832,842,139,620,28,0,185,10075
A89001,2020,12,SR28AD,3313,140,4188,4208,782,3239,25,0,984,39034
A89002,2020,12,SR12HJ,1568,56,1628,1636,462,1372,54,0,388,18078
A89004,2020,12,DH59EZ,3635,163,4072,4091,952,3367,106,0,916,42424
A89005,2020,12,SR28AX,1336,40,1377,1390,315,1097,66,1,351,16085
A89006,2020,12,SR47XF,1602,30,1785,1797,479,1451,36,0,464,18990
A89007,2020,12,SR47XF,1661,83,2293,2331,530,1939,58,0,522,22435
A89008,2020,12,SR55PS,1458,71,1650,1659,330,1475,65,0,376,17005
