PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A82013,2017,11,CA174AY,703,29,1173,1179,264,893,38,4,75,13338
A82014,2017,11,CA78DS,474,31,1128,1133,142,776,46,0,59,10072
A82015,2017,11,CA11EB,804,14,767,774,199,529,27,0,181,10111
A82016,2017,11,CA11DG,4353,116,4542,4611,658,3067,271,74,861,58881
A82018,2017,11,CA11BP,1218,46,1139,1151,122,973,72,22,354,16449
A82019,2017,11,CA12HE,991,30,1076,1099,222,812,26,15,211,13517
A82020,2017,11,CA27AJ,1550,44,1630,1679,276,1067,102,0,374,21411
A82021,2017,11,CA139HT,1745,62,3550,3605,462,2136,67,0,299,30949
A82022,2017,11,CA57PZ,667,23,1329,1333,167,897,13,0,138,10859
A82023,2017,11,CA145UR,596,21,1018,1021,144,820,16,4,125,9815
A82024,2017,11,CA201PN,593,28,1386,1400,213,874,35,10,143,11498
A82025,2017,11,LA94JE,1150,28,1291,1305,253,984,75,4,202,15449
A82026,2017,11,LA97HR,1750,76,3005,3033,522,2122,60,2,223,29624
A82027,2017,11,LA96SA,1187,22,1995,2009,387,1565,46,0,195,20311
A82028,2017,11,CA124DB,688,42,1669,1692,195,1150,21,0,146,14591
A82029,2017,11,CA75JH,348,21,936,942,130,572,6,0,41,7246
A82030,2017,11,LA62HQ,706,55,1206,1221,180,929,73,0,88,13419
A82031,2017,11,CA103LW,315,7,688,689,112,503,12,0,65,6254
A82032,2017,11,CA158EL,2307,56,2886,2903,552,1762,67,71,415,30520
A82033,2017,11,LA184BY,1021,43,1132,1172,248,808,214,0,317,17034
A82034,2017,11,LA77PW,706,47,1599,1623,210,970,65,0,108,14922
A82035,2017,11,CA118HW,1375,53,1819,1855,266,1198,55,0,234,21662
A82036,2017,11,CA118HW,989,41,1401,1408,214,1091,8,1,162,15587
A82037,2017,11,CA74AH,619,22,937,947,172,681,6,0,75,10588
A82038,2017,11,CA101RW,395,11,829,833,110,581,15,6,111,7904
A82039,2017,11,LA158AB,781,42,1386,1410,223,822,39,5,214,13602
A82041,2017,11,CA287RG,1781,42,2386,2406,382,1563,79,10,316,23834
A82044,2017,11,CA222BD,3349,75,4822,4899,777,2818,171,88,511,50270
A82045,2017,11,CA79QD,1119,27,1529,1544,231,1141,95,0,186,17003
A82046,2017,11,LA232EG,449,23,976,989,180,738,35,0,40,8965
A82047,2017,11,CA142DL,1564,51,2151,2175,293,1403,94,54,233,22177
A82048,2017,11,CA143FT,818,12,864,866,173,625,16,15,150,10036
A82049,2017,11,CA142ED,810,21,860,871,148,676,23,50,124,11277
A82050,2017,11,CA142AJ,1320,21,1494,1515,261,1058,83,29,267,17444
A82053,2017,11,LA117DJ,441,35,921,931,148,631,25,0,60,9532
A82055,2017,11,CA73HH,865,10,1438,1481,280,1029,29,0,186,13897
A82058,2017,11,CA287BA,662,18,961,973,125,554,7,0,91,9146
A82060,2017,11,CA287PA,690,12,1068,1082,209,762,37,4,83,11391
A82062,2017,11,LA142LR,532,13,683,702,147,473,6,0,133,7743
A82064,2017,11,CA222DB,787,7,1024,1034,199,852,94,13,153,11087
A82065,2017,11,LA117DJ,407,12,847,856,138,643,20,0,79,8726
A82068,2017,11,LA127BT,483,31,608,615,104,353,33,1,66,6608
A82070,2017,11,LA231BA,463,13,1101,1115,151,667,39,4,64,10142
A82071,2017,11,LA143HY,576,33,1108,1126,143,614,29,17,95,9836
A82072,2017,11,LA139RX,1274,30,1421,1471,251,1160,48,3,245,16055
A82074,2017,11,LA50DP,228,20,606,607,31,395,33,0,30,6073
A82075,2017,11,CA287BU,900,21,1235,1254,207,745,23,1,197,11721
A82077,2017,11,LA139QY,887,8,549,568,146,442,48,4,147,10473
A82608,2017,11,LA105DL,403,10,834,839,168,553,24,0,28,7469
A82617,2017,11,CA101DQ,237,8,540,540,84,432,11,0,36,5182
A82620,2017,11,CA110PD,50,3,172,173,21,115,2,8,12,1189
A82621,2017,11,LA167JP,152,7,335,337,53,235,8,0,12,3797
A82623,2017,11,CA142RW,711,21,927,940,168,701,27,0,70,10585
A82629,2017,11,LA145SL,512,9,571,578,86,412,14,12,155,6617
A82631,2017,11,CA40HP,404,27,770,772,104,457,18,0,75,7022
A82646,2017,11,CA65XA,728,17,745,750,192,665,9,0,185,8834
A82647,2017,11,LA116PH,301,22,593,597,76,429,17,3,23,5771
A82650,2017,11,LA128QF,270,10,539,544,73,305,21,0,29,5265
A82651,2017,11,LA177TE,265,6,464,466,104,387,18,10,33,5974
A82654,2017,11,CA11LB,920,30,1373,1388,206,784,125,0,201,13923
A83001,2017,11,DL166QA,1769,113,2170,2182,399,1495,63,0,515,25116
A83003,2017,11,DL150EQ,1459,45,1689,1708,403,1323,41,0,460,21862
A83004,2017,11,SR78LF,949,17,996,1023,294,929,23,0,224,11489
A83005,2017,11,DL13RT,1609,80,1936,1947,455,1662,91,1,464,24467
A83006,2017,11,DL36HZ,879,80,1008,1010,246,909,84,4,215,13558
A83007,2017,11,TS274LQ,2218,82,2186,2201,455,2021,64,2,417,30249
A83008,2017,11,DL42HP,1236,71,1289,1293,290,1158,73,0,300,16990
A83009,2017,11,DH33SL,1299,79,1657,1670,245,1177,39,2,253,18864
A83010,2017,11,DL39JP,1855,86,2273,2281,407,1558,177,2,487,27885
A83011,2017,11,DH11QW,1436,103,1338,1360,207,1036,77,4,501,20966
A83012,2017,11,SR85TW,2999,80,4073,4089,750,3207,94,0,604,44506
A83013,2017,11,DL14YL,1748,95,1864,1891,391,1369,111,0,520,24277
A83014,2017,11,DH12QW,1044,60,1322,1335,197,800,43,0,205,14849
A83015,2017,11,DL146AB,1465,69,1951,1957,446,1594,93,0,353,23041
A83016,2017,11,DH98AD,2341,86,2692,2716,624,2052,117,0,559,32631
A83017,2017,11,DH63HW,1143,62,1490,1505,306,1386,44,1,232,18636
A83018,2017,11,DH85YA,4090,160,4239,4273,1039,3346,271,0,935,56417
A83019,2017,11,DH62JL,908,10,1000,1043,222,865,19,0,264,13243
A83020,2017,11,DL159HU,1863,63,2537,2551,449,1925,88,0,473,29993
A83021,2017,11,DL146RP,2867,59,3177,3195,785,2491,207,0,788,38545
A83022,2017,11,DH78NH,3982,212,4612,4630,992,3544,151,0,930,57081
A83023,2017,11,DH90AB,2129,53,2494,2520,689,2409,46,0,509,32023
A83024,2017,11,DH46RQ,1038,58,1138,1143,238,888,18,0,292,14105
A83025,2017,11,DL147EJ,2445,83,2990,3031,723,2821,141,0,742,37778
A83026,2017,11,DH76JW,1741,62,1918,1933,391,1308,25,1,489,23440
A83027,2017,11,DH64DH,950,29,887,893,202,834,61,6,251,14335
A83028,2017,11,DH33QD,1631,110,2281,2304,436,1748,72,0,527,24213
A83029,2017,11,DH34LE,824,27,877,884,178,697,25,5,94,11232
A83030,2017,11,DH77DG,2025,68,2369,2379,447,1859,82,0,511,26843
A83031,2017,11,DL38SQ,1326,97,1898,1912,357,1528,106,1,262,22415
A83032,2017,11,DL135AF,307,40,564,565,132,578,21,0,38,6079
A83033,2017,11,DH21HS,1626,103,2039,2063,472,1813,24,0,273,23754
A83034,2017,11,DL37JR,1165,74,1260,1271,238,1042,103,2,337,17139
A83035,2017,11,DL132XD,953,29,2039,2051,319,1372,25,0,209,17815
A83036,2017,11,DH15BH,1037,118,1450,1458,279,1165,56,1,224,19931
A83037,2017,11,DL55LH,2825,129,3919,3939,738,2879,167,4,827,43144
A83038,2017,11,NE166HU,793,49,911,913,145,716,42,0,133,10930
A83040,2017,11,DL15JN,2009,82,1789,1803,495,1569,124,0,578,25992
A83041,2017,11,SR79AB,2140,42,2719,2751,607,1988,62,0,435,29651
A83042,2017,11,TS285PZ,777,26,1103,1124,242,927,43,0,152,12635
A83043,2017,11,DL120QE,341,28,916,922,149,649,12,0,60,7315
A83044,2017,11,SR84LD,1305,27,1328,1341,277,1138,56,0,266,17781
A83045,2017,11,DL178JJ,2681,80,2948,2994,524,2165,143,0,599,38364
A83046,2017,11,DL128HT,1367,97,2408,2418,372,1760,33,1,310,22644
A83047,2017,11,DL30PD,2381,76,2287,2295,619,2166,152,0,900,30512
A83048,2017,11,DL22DS,722,33,1202,1204,168,910,58,0,199,12662
A83049,2017,11,DH80BW,1962,55,2667,2679,572,2043,179,0,427,29568
A83050,2017,11,DH23DJ,1726,97,1827,1838,385,1554,107,0,402,27813
A83051,2017,11,SR77JE,1967,49,2599,2628,453,2081,65,0,422,30231
A83052,2017,11,DL166ED,1921,84,1767,1774,433,1402,88,1,549,26272
A83054,2017,11,TS213BN,2208,49,3015,3045,648,2047,42,0,571,33850
A83055,2017,11,DH12UW,513,30,543,548,123,405,23,0,103,6858
A83057,2017,11,SR84LD,1531,33,1423,1451,407,1373,97,0,271,19861
A83060,2017,11,DL135NX,286,16,468,473,135,376,35,0,54,6372
A83061,2017,11,DL23BE,359,28,656,657,113,445,35,0,81,6730
A83066,2017,11,DL54SE,2104,44,1976,1983,556,1833,105,0,522,23681
A83070,2017,11,DL21BY,804,103,1286,1294,173,1112,60,1,217,13649
A83071,2017,11,SR77JE,825,9,892,904,226,947,14,0,225,11508
A83072,2017,11,DH70LP,466,26,716,719,93,697,4,0,135,8142
A83073,2017,11,DH97XT,942,38,1213,1227,266,932,21,0,264,14756
A83074,2017,11,DL55NH,2253,81,2578,2592,770,2493,59,0,633,31814
A83075,2017,11,SR78LF,1159,59,1510,1554,459,1599,51,0,198,18230
A83076,2017,11,DH99DA,596,18,761,772,161,513,18,0,92,8086
A83603,2017,11,DL166BQ,431,11,591,591,124,337,11,0,126,5813
A83610,2017,11,TS285PZ,554,6,614,619,123,568,16,0,100,7984
A83616,2017,11,DH62LQ,433,1,638,648,105,465,23,0,129,6970
A83617,2017,11,DH79YT,445,24,686,693,135,562,20,0,100,7446
A83618,2017,11,NE177SB,836,36,957,970,207,797,42,0,148,11449
A83619,2017,11,DH62LT,668,2,698,699,191,557,6,0,164,7982
A83622,2017,11,DH70BD,401,28,725,726,158,652,0,0,54,7363
A83626,2017,11,DL149SU,280,11,471,485,100,454,13,0,90,5154
A83627,2017,11,DH62TH,1154,17,1168,1177,326,987,41,0,254,14539
A83630,2017,11,DH78SJ,290,6,338,343,111,281,17,0,89,4435
A83632,2017,11,DH96AN,200,3,310,312,59,222,4,0,55,3874
A83634,2017,11,DL179LH,755,25,922,933,203,695,62,0,152,10389
A83635,2017,11,DH65AL,806,13,786,787,183,648,23,0,157,9740
A83636,2017,11,DH86DP,1284,29,1347,1353,295,1225,27,0,294,15637
A83637,2017,11,DH22NJ,449,31,439,445,113,411,31,0,113,6463
A83641,2017,11,DL15LW,797,53,785,785,164,717,43,0,215,9706
A83644,2017,11,DH97TD,586,5,713,723,222,834,14,0,97,9328
A84002,2017,11,NE657UW,467,7,768,778,97,628,20,1,99,9516
A84003,2017,11,NE639UT,1955,58,2337,2369,443,2012,114,0,331,30625
A84005,2017,11,NE226JX,1827,49,1737,1742,367,1625,32,0,334,24823
A84006,2017,11,NE662NL,2505,106,4664,4697,798,3611,134,1,503,46956
A84007,2017,11,NE209SD,1480,89,2949,2981,464,2298,66,0,328,30075
A84008,2017,11,NE707ER,640,20,1275,1281,156,806,42,0,124,11704
A84009,2017,11,NE241HD,3456,79,3632,3677,789,2692,120,0,642,45484
A84011,2017,11,NE209SD,809,60,1527,1537,213,1385,19,7,199,15835
A84013,2017,11,NE227DU,809,23,1146,1163,250,977,25,0,196,12909
A84014,2017,11,NE241DX,1233,34,1239,1246,250,1048,28,0,220,18995
A84015,2017,11,NE630XX,781,10,619,630,196,549,33,0,58,9169
A84016,2017,11,NE425PW,639,27,800,806,169,729,19,0,170,9990
A84018,2017,11,NE455LG,880,50,1141,1150,166,923,64,0,186,14894
A84020,2017,11,NE625RA,1221,35,1458,1468,288,1160,2,0,242,18117
A84022,2017,11,NE650HD,1462,74,2090,2104,396,1709,99,0,357,26289
A84024,2017,11,NE461QJ,1138,52,1614,1625,222,1066,85,0,260,18482
A84025,2017,11,NE236QN,429,13,563,576,145,487,36,0,121,6353
A84026,2017,11,TD151LL,1438,80,1532,1539,302,1476,95,0,272,22665
A84027,2017,11,NE482HE,428,17,897,900,120,682,34,0,42,8540
A84028,2017,11,NE630NG,3051,84,3138,3165,697,3162,34,0,586,40713
A84029,2017,11,NE615LX,406,19,965,975,189,602,1,0,76,8238
A84030,2017,11,NE236US,1292,84,1457,1460,287,1255,73,0,341,20489
A84031,2017,11,NE611JX,857,43,1225,1235,162,945,44,0,199,13902
A84032,2017,11,NE716BL,353,23,550,551,104,523,16,1,58,6353
A84033,2017,11,NE461QJ,743,53,997,1002,115,797,27,0,172,11436
A84034,2017,11,NE499AP,789,23,1363,1368,209,1121,55,0,250,14263
A84035,2017,11,NE418DH,788,46,1084,1100,218,950,37,0,163,13837
A84036,2017,11,NE611BJ,3616,137,4147,4188,900,3601,81,1,670,49090
A84037,2017,11,NE237EF,790,27,1060,1064,222,817,49,0,117,11860
A84038,2017,11,NE236QN,1250,42,1221,1243,361,1171,50,0,271,17090
A84039,2017,11,NE611JX,579,27,731,749,130,590,46,0,189,9329
A84040,2017,11,NE464BU,452,8,978,988,105,707,37,0,42,8502
A84042,2017,11,NE614EG,189,24,442,444,68,340,14,0,38,4610
A84043,2017,11,NE231XZ,2179,36,2512,2527,503,2020,92,0,395,31354
A84044,2017,11,TD152HB,1086,37,1288,1302,258,1018,74,0,202,16780
A84045,2017,11,NE476LA,615,27,955,963,169,801,24,4,133,10180
A84047,2017,11,NE437LL,544,30,1116,1118,166,822,10,0,100,10831
A84604,2017,11,NE716BL,220,6,496,500,77,381,13,0,46,4711
A84609,2017,11,NE659PR,125,8,390,390,57,246,5,0,22,3001
A84614,2017,11,NE425HR,247,20,252,256,73,224,11,0,40,3602
A84619,2017,11,NE250BW,466,15,640,643,114,590,7,0,67,6898
A85001,2017,11,NE95EY,1015,76,983,984,205,1018,35,0,233,15038
A85002,2017,11,NE82XB,538,33,742,744,196,710,46,24,109,9448
A85003,2017,11,NE391PW,846,72,1280,1288,224,1019,38,17,150,15236
A85004,2017,11,NE108PH,2134,126,2009,2020,441,1919,53,1,477,27266
A85005,2017,11,NE81RQ,2917,186,2669,2674,638,2438,91,189,596,38932
A85006,2017,11,NE119AD,1419,55,1567,1573,347,1483,22,0,312,19858
A85007,2017,11,NE95XY,1087,115,1094,1109,200,1035,28,25,189,15911
A85008,2017,11,DH32QT,2791,163,3232,3258,681,2726,83,26,680,39077
A85009,2017,11,NE109QG,1263,123,1172,1184,311,1098,27,71,301,16595
A85010,2017,11,NE215AE,1330,83,1699,1707,313,1434,38,0,287,21573
A85011,2017,11,NE109QG,1611,172,1665,1682,307,1579,19,60,345,22152
A85012,2017,11,NE81HR,931,31,632,634,159,668,39,0,214,10626
A85013,2017,11,NE81AD,414,7,725,725,154,689,1,0,33,6873
A85014,2017,11,NE404US,1056,61,1644,1650,278,1608,20,3,221,18079
A85016,2017,11,NE97AD,2432,144,2355,2380,591,2528,108,44,609,32508
A85017,2017,11,NE84DP,798,36,945,962,256,795,19,61,204,11774
A85018,2017,11,NE214RD,770,31,798,809,190,809,56,0,151,12161
A85019,2017,11,NE81NB,1249,56,1141,1150,293,1007,68,84,217,18182
A85020,2017,11,NE164PD,1687,112,2399,2422,395,2313,48,15,326,32229
A85021,2017,11,NE82UR,326,20,411,412,93,416,20,85,33,5029
A85023,2017,11,NE82PQ,1244,33,1171,1178,292,1184,63,223,278,15372
A85024,2017,11,NE177BU,479,34,846,848,189,679,5,0,116,8117
A85026,2017,11,NE96YS,874,15,915,916,186,978,11,63,236,11499
A85609,2017,11,NE84QR,112,8,203,204,66,246,0,7,14,2736
A85611,2017,11,NE100RR,861,58,842,844,257,831,33,32,217,11669
A85614,2017,11,NE81AD,694,20,734,743,188,842,8,0,171,8794
A85616,2017,11,NE214RD,691,47,994,1000,205,1100,13,4,114,12439
A85617,2017,11,NE165LP,510,17,752,753,126,568,18,4,120,8649
A85620,2017,11,NE403LT,766,21,911,917,176,743,30,0,133,10655
A86003,2017,11,NE18DQ,3771,97,2305,2343,699,2276,135,3,984,43795
A86004,2017,11,NE48AY,1410,44,1679,1710,440,1251,89,0,223,24324
A86005,2017,11,NE128LS,1111,57,1078,1092,233,1043,33,1,242,14245
A86006,2017,11,NE31NB,689,61,873,875,116,811,41,0,111,10240
A86007,2017,11,NE21JQ,228,12,182,183,21,186,11,0,65,2588
A86008,2017,11,NE32PE,1301,81,1546,1566,279,1246,137,0,235,22129
A86010,2017,11,NE65SL,1066,48,1085,1098,209,952,82,0,212,15583
A86011,2017,11,NE63BS,2192,89,2892,2922,674,2552,93,1,547,35103
A86012,2017,11,NE49QB,1073,79,1663,1670,575,1457,46,5,246,19105
A86013,2017,11,NE52QW,1349,74,1671,1718,359,1614,73,0,213,21993
A86015,2017,11,NE22AH,730,32,694,706,108,603,81,0,158,10189
A86016,2017,11,NE77XX,890,52,1196,1224,206,989,38,0,156,14492
A86017,2017,11,NE47JT,2357,97,1819,1897,543,1739,109,0,410,28237
A86018,2017,11,NE31NU,1284,135,1554,1575,229,1340,90,0,260,20138
A86020,2017,11,NE23LD,351,26,385,388,62,325,16,0,87,5456
A86021,2017,11,NE48QB,2174,119,2532,2565,599,2206,58,0,395,30131
A86022,2017,11,NE51LJ,1176,67,1400,1432,298,1124,44,0,234,17810
A86023,2017,11,NE64QD,1461,73,1310,1327,270,1226,101,0,268,20021
A86024,2017,11,NE61SA,1333,49,1101,1128,239,1058,43,0,262,16096
A86025,2017,11,NE52LH,2781,106,2206,2266,664,1986,152,47,507,34216
A86026,2017,11,NE159PA,1405,69,1344,1350,294,1297,39,4,235,19121
A86027,2017,11,NE17XR,243,0,90,94,30,70,19,0,55,2189
A86028,2017,11,NE31DQ,481,33,632,658,157,503,12,0,92,7575
A86029,2017,11,NE61SG,3584,137,3638,3713,852,3699,125,6,600,45732
A86030,2017,11,NE156TQ,2056,87,1814,1826,600,1688,62,0,372,29065
A86031,2017,11,NE49XD,1099,56,1021,1047,308,821,78,0,266,15733
A86033,2017,11,NE35NF,394,31,539,551,79,369,34,0,57,7079
A86035,2017,11,NE35JP,271,17,387,390,86,327,10,0,73,4464
A86036,2017,11,NE31TX,1114,85,1194,1199,210,1022,108,4,273,16395
A86037,2017,11,NE46SH,1205,29,1359,1367,448,1348,51,0,240,17737
A86038,2017,11,NE158LX,1323,46,1381,1387,317,1310,51,0,243,17918
A86040,2017,11,NE62NN,1839,73,1184,1217,315,1247,80,60,306,19440
A86041,2017,11,NE77TD,798,72,995,1029,209,910,60,0,91,11823
A86601,2017,11,NE52UY,1196,81,1127,1146,248,1113,70,0,169,18311
A87002,2017,11,NE290HQ,1218,71,1456,1477,313,1270,72,0,252,18264
A87003,2017,11,NE286RZ,1692,109,1811,1827,383,1618,111,0,269,24557
A87004,2017,11,NE290SF,2397,137,2458,2468,493,1923,171,0,653,35157
A87005,2017,11,NE262ND,1327,83,1429,1454,329,1328,145,0,301,22222
A87006,2017,11,NE261NA,741,44,864,872,159,797,51,0,149,12024
A87007,2017,11,NE129BQ,1602,128,1736,1745,411,1568,63,0,263,21983
A87008,2017,11,NE263LW,778,43,984,1002,168,662,46,0,135,11623
A87009,2017,11,NE290HT,2090,100,1971,1987,537,1969,163,0,359,28808
A87011,2017,11,NE259XJ,786,43,1087,1093,210,714,38,0,225,12634
A87012,2017,11,NE136LN,1801,128,1826,1837,373,1754,118,1,307,24652
A87013,2017,11,NE280AD,1392,80,1683,1703,409,1478,92,0,288,22963
A87014,2017,11,NE270HJ,827,38,877,892,192,807,47,0,158,11124
A87015,2017,11,NE290SF,1002,38,1043,1048,221,990,48,0,183,15243
A87016,2017,11,NE286BB,1526,62,1896,1928,418,1580,92,0,261,23949
A87017,2017,11,NE136JJ,932,64,1874,1874,287,1678,41,0,191,17993
A87019,2017,11,NE290DZ,890,57,1042,1049,215,873,8,0,176,12195
A87020,2017,11,NE259PH,910,38,1070,1077,159,922,44,3,177,14009
A87022,2017,11,NE270HJ,877,11,719,722,147,615,42,0,163,10763
A87023,2017,11,NE270HJ,923,52,1008,1018,233,827,21,0,209,12165
A87027,2017,11,NE280PP,941,37,931,961,282,844,64,0,223,13296
A87029,2017,11,NE287LP,1071,39,1039,1051,235,839,51,0,222,13007
A87030,2017,11,NE296HT,783,13,763,770,182,517,33,0,152,9516
A87600,2017,11,NE261DU,467,43,601,605,116,562,6,0,76,8451
A87612,2017,11,NE126HS,935,56,1083,1093,243,877,31,0,188,13944
A87615,2017,11,NE126HS,652,34,846,849,140,530,4,0,201,8587
A88001,2017,11,NE311NU,510,26,780,781,187,794,9,0,114,8935
A88002,2017,11,NE334QY,3053,177,2822,2850,690,2541,114,45,750,40551
A88003,2017,11,NE346RE,2220,173,2202,2246,446,1952,41,14,419,31207
A88004,2017,11,NE325SE,1129,31,1226,1242,207,933,69,0,224,16472
A88005,2017,11,NE349BP,824,34,948,960,254,996,31,0,217,12581
A88006,2017,11,NE340BX,1082,54,1115,1131,192,1000,17,1,223,16617
A88007,2017,11,NE334DX,1308,100,1296,1315,228,1347,70,24,289,18115
A88008,2017,11,NE335DU,1142,48,1241,1277,251,950,21,4,180,15752
A88009,2017,11,NE359AN,622,27,1086,1097,155,758,8,0,125,11305
A88010,2017,11,NE325AG,678,38,809,813,165,961,29,0,143,11711
A88012,2017,11,NE312SP,1077,62,1423,1443,257,1302,19,0,216,16914
