PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A82013,2019,06,CA174RB,801,34,1406,1419,307,1122,37,3,123,14665
A82014,2019,06,CA78DS,424,52,1079,1090,140,729,8,0,82,9010
A82015,2019,06,CA11EB,883,26,704,711,192,483,30,0,256,9675
A82016,2019,06,CA11DG,4675,109,4683,4735,729,3360,200,92,1075,58390
A82018,2019,06,CA11BP,1317,46,1233,1252,138,944,70,25,414,15519
A82019,2019,06,CA12HE,1055,28,1138,1159,235,762,26,0,234,13035
A82020,2019,06,CA27AJ,1595,43,1678,1704,289,1189,101,0,502,20797
A82021,2019,06,CA139HT,1792,65,3583,3631,475,2141,62,0,378,30830
A82022,2019,06,CA57PZ,663,28,1280,1284,166,858,7,0,160,9995
A82023,2019,06,CA145UR,784,32,1421,1431,194,1047,24,9,203,12422
A82024,2019,06,CA201PN,576,23,1413,1426,205,908,35,0,130,11160
A82025,2019,06,LA94JE,1295,42,1375,1384,297,1052,92,4,335,15096
A82026,2019,06,LA97HR,1768,61,3005,3026,485,2118,47,0,340,27796
A82027,2019,06,LA96SA,1026,31,1726,1739,300,1348,31,0,201,16083
A82028,2019,06,CA124DB,764,59,1852,1868,174,1198,14,0,199,14358
A82029,2019,06,CA75JH,309,12,783,787,117,437,3,0,49,5667
A82030,2019,06,LA62HQ,721,27,1171,1197,143,883,63,0,78,12434
A82031,2019,06,CA103LW,357,10,744,748,100,536,9,0,82,6589
A82032,2019,06,CA158EL,2312,61,2831,2847,515,1742,58,93,492,28835
A82033,2019,06,LA184BY,1123,23,1116,1146,263,854,162,0,336,16145
A82034,2019,06,LA77PW,688,42,1479,1496,183,986,42,0,140,13097
A82035,2019,06,CA118HW,1344,48,1804,1836,243,1190,52,0,275,19654
A82036,2019,06,CA118HW,938,54,1334,1339,196,1032,15,1,171,14131
A82037,2019,06,CA74AH,565,20,906,918,165,655,11,0,56,9748
A82038,2019,06,CA101RW,386,8,834,838,112,577,14,2,105,6960
A82039,2019,06,LA158AB,859,49,1297,1319,205,797,37,3,252,12797
A82041,2019,06,CA287RG,1779,35,2524,2541,413,1695,50,15,406,23454
A82044,2019,06,CA287QE,3513,67,4827,4895,772,2762,161,104,724,48381
A82045,2019,06,CA79QD,1087,31,1621,1636,221,1136,82,0,246,15643
A82046,2019,06,LA232EG,315,8,633,638,116,456,8,0,54,5442
A82047,2019,06,CA142DL,1558,50,2031,2049,278,1279,70,50,262,20057
A82048,2019,06,CA143FT,941,20,1097,1106,212,756,23,7,180,11547
A82049,2019,06,CA142ED,781,17,955,965,157,685,18,30,159,10406
A82050,2019,06,CA142AJ,1087,15,1187,1204,195,853,65,22,268,13362
A82053,2019,06,LA117DJ,609,48,1170,1181,179,849,42,0,124,11288
A82055,2019,06,CA73HH,877,15,1504,1546,313,1119,24,0,219,14022
A82058,2019,06,CA287BA,690,17,977,989,136,543,9,0,119,8997
A82062,2019,06,LA142LR,601,11,758,779,174,525,4,2,200,7993
A82064,2019,06,CA222DB,677,8,679,689,138,546,60,17,144,7665
A82065,2019,06,LA117DJ,438,13,816,822,125,620,21,0,84,8236
A82068,2019,06,LA127BT,463,35,548,551,86,291,36,0,77,5916
A82070,2019,06,LA231BA,469,22,1260,1273,167,750,30,5,74,10040
A82071,2019,06,LA143HY,622,28,1085,1109,140,604,28,14,128,9370
A82072,2019,06,LA139RX,1335,34,1411,1448,255,1149,38,1,352,14814
A82075,2019,06,CA287BU,1133,19,1459,1487,252,957,20,8,288,14083
A82077,2019,06,LA139QY,987,11,573,592,161,452,75,4,232,10663
A82608,2019,06,LA105DL,418,22,788,790,166,524,21,0,48,6917
A82617,2019,06,CA101DQ,287,9,500,500,73,415,7,0,51,4556
A82620,2019,06,CA110PD,51,6,190,190,25,120,0,6,14,1199
A82621,2019,06,LA167JP,154,5,335,336,53,227,10,0,19,3322
A82623,2019,06,CA142RW,711,21,873,885,175,699,14,0,104,9469
A82629,2019,06,LA145SL,581,14,645,652,99,445,17,13,190,6651
A82631,2019,06,CA40HP,374,14,678,685,82,386,19,0,95,6430
A82646,2019,06,CA65XA,671,22,712,714,196,636,7,0,182,7932
A82647,2019,06,LA116PH,312,34,623,628,71,430,14,2,59,5957
A82650,2019,06,LA128QF,260,10,465,467,55,273,17,0,40,4403
A82651,2019,06,LA177TE,254,8,462,467,100,385,18,5,58,5399
A82654,2019,06,CA11LB,947,46,1525,1540,202,803,56,0,236,12917
A83001,2019,06,DL166QA,2011,103,2103,2117,342,1465,61,0,626,24518
A83003,2019,06,DL150EQ,1535,48,1780,1795,397,1361,44,0,494,21931
A83004,2019,06,SR78LF,1055,22,1025,1045,303,998,17,0,276,11560
A83005,2019,06,DL13RT,1873,82,1961,1971,444,1631,69,2,592,24270
A83006,2019,06,DL36HZ,973,59,865,866,250,868,58,7,269,12481
A83007,2019,06,TS274LQ,2264,78,2079,2087,532,2087,72,2,520,29124
A83008,2019,06,DL42HP,1232,47,1221,1226,289,1079,72,0,332,16233
A83009,2019,06,DH33SL,1208,63,1532,1544,264,1089,26,0,310,16035
A83010,2019,06,DL39JP,2039,94,2187,2190,409,1690,151,2,600,27328
A83011,2019,06,DH11QW,1536,82,1350,1375,240,1066,88,6,603,18928
A83012,2019,06,SR85TW,3269,89,4157,4172,753,3375,103,1,743,44222
A83013,2019,06,DL14YL,1871,85,1905,1923,416,1338,104,0,576,22589
A83014,2019,06,DH12QW,966,70,1297,1305,186,721,33,0,257,13861
A83015,2019,06,DL146AB,1498,59,1874,1881,518,1646,74,0,395,22123
A83016,2019,06,DH98AD,2418,85,2877,2901,720,2102,85,0,665,31786
A83018,2019,06,DH85YA,4652,179,4682,4698,1220,3753,236,0,1165,58399
A83020,2019,06,DL159HU,1844,47,2408,2426,469,1854,58,0,506,26915
A83021,2019,06,DL146RP,2700,71,2858,2875,713,2416,175,0,867,33682
A83022,2019,06,DH78NH,4265,176,4677,4696,1054,3587,147,0,1205,54698
A83023,2019,06,DH90AB,2468,74,2631,2646,786,2509,49,0,669,32274
A83024,2019,06,DH46RQ,1123,59,1191,1193,246,924,13,0,325,13885
A83025,2019,06,DL147EJ,2401,61,2898,2932,718,2812,119,0,819,35133
A83026,2019,06,DH76JW,1899,67,1864,1877,406,1368,15,2,594,22897
A83027,2019,06,DH64DH,974,32,920,929,200,897,49,4,298,13411
A83028,2019,06,DH33QD,1682,112,2122,2137,481,1769,65,0,610,23747
A83029,2019,06,DH34LE,882,42,825,830,144,677,35,0,160,10854
A83030,2019,06,DH77DG,2018,63,2355,2362,502,1904,85,0,628,25522
A83031,2019,06,DL38SQ,1382,87,1824,1836,345,1540,109,0,350,21873
A83032,2019,06,DL135AF,321,39,571,574,148,585,27,0,46,6085
A83033,2019,06,DH21HS,1572,83,1885,1899,431,1648,25,0,378,20600
A83034,2019,06,DL37JR,1178,58,1262,1271,228,1002,92,4,389,15522
A83035,2019,06,DL132XD,870,23,1827,1839,306,1314,13,0,242,15245
A83036,2019,06,DH15BH,1036,106,1395,1399,243,1047,55,0,290,17749
A83037,2019,06,DL55LH,2681,118,3641,3659,693,2790,140,0,835,38229
A83038,2019,06,NE166HU,907,51,893,894,176,750,31,0,189,10980
A83040,2019,06,DL15JN,2065,76,1715,1723,464,1600,93,0,708,24049
A83041,2019,06,SR79AB,2133,21,2261,2280,534,1719,38,0,525,26355
A83043,2019,06,DL120QE,382,28,889,895,153,672,5,0,86,6833
A83044,2019,06,SR84LD,1567,52,1551,1567,321,1354,58,0,402,19142
A83045,2019,06,DL178JJ,2866,74,2721,2756,551,2026,128,0,696,35951
A83046,2019,06,DL128HT,1405,88,2287,2297,412,1686,30,0,409,21654
A83047,2019,06,DL30PD,2422,98,2228,2233,574,2066,145,0,934,30435
A83048,2019,06,DL22DS,692,54,1092,1095,152,797,43,0,226,11262
A83049,2019,06,DH80BW,2293,100,2757,2775,525,2044,189,0,572,29680
A83050,2019,06,DH23DJ,1645,109,1784,1792,348,1512,85,0,437,23735
A83051,2019,06,SR77JE,2071,51,2422,2436,365,1960,48,0,494,26878
A83052,2019,06,DL166ED,1788,54,1617,1624,396,1321,54,1,540,22727
A83054,2019,06,TS213BN,2332,41,2943,2960,637,2058,47,0,666,30877
A83055,2019,06,DH12UW,492,24,530,535,107,399,19,0,123,6303
A83057,2019,06,TS285PZ,3714,112,4039,4075,913,3789,117,0,831,49432
A83060,2019,06,DL135NX,323,4,514,517,145,386,29,0,74,6285
A83061,2019,06,DL23BE,428,21,662,662,122,436,30,0,103,6662
A83066,2019,06,DL54SE,2194,33,1873,1881,592,1836,83,0,638,23056
A83070,2019,06,DL21BY,766,77,1102,1107,148,993,38,0,236,11821
A83071,2019,06,SR77JE,855,20,743,751,215,813,18,0,244,9452
A83072,2019,06,DH70LP,452,19,710,713,98,619,10,0,149,7323
A83073,2019,06,DH97XT,953,21,1175,1183,289,900,22,0,261,13925
A83074,2019,06,DL55NH,2110,45,2150,2168,639,2058,42,0,608,26952
A83075,2019,06,SR78LF,1142,42,1388,1424,410,1320,46,0,239,15896
A83603,2019,06,DL166BQ,430,5,561,562,120,364,11,0,155,5657
A83610,2019,06,TS285PZ,479,10,577,577,115,551,12,0,107,6867
A83616,2019,06,DH62LQ,1678,13,1885,1936,436,1561,36,0,543,21718
A83617,2019,06,DH79YT,488,29,754,758,145,582,15,0,126,7362
A83618,2019,06,NE177SB,1611,75,1693,1716,386,1422,60,0,330,20107
A83619,2019,06,DH62LT,861,14,805,805,207,715,4,0,204,9336
A83622,2019,06,DH70BD,274,25,509,509,108,448,1,0,50,4423
A83626,2019,06,DL149SU,343,14,559,570,126,507,16,0,144,5520
A83627,2019,06,DH62TH,1308,30,1263,1273,327,1037,28,0,306,14487
A83630,2019,06,DH78SJ,288,11,347,351,93,304,13,0,93,4318
A83632,2019,06,DH96AN,285,5,430,437,100,272,4,0,75,4836
A83634,2019,06,DL179LH,731,9,777,790,174,634,47,0,176,9129
A83635,2019,06,DH65AL,655,28,656,656,165,547,13,0,153,7721
A83636,2019,06,DH86DP,1189,25,1308,1312,314,1113,17,0,343,13834
A83637,2019,06,DH22NJ,480,32,494,495,130,426,41,0,121,6426
A83641,2019,06,DL15LW,769,47,783,783,151,624,35,1,182,8664
A83644,2019,06,DH97TD,587,18,683,690,226,727,13,0,122,8509
A84002,2019,06,NE657UW,450,10,835,837,107,644,16,0,76,9187
A84003,2019,06,NE639UT,2473,66,2604,2632,529,2212,106,0,554,33177
A84005,2019,06,NE226JX,1947,64,1688,1692,390,1498,41,0,451,23673
A84006,2019,06,NE662NL,2615,91,4444,4459,728,3320,125,0,601,42629
A84007,2019,06,NE209SD,1156,98,2240,2254,383,1826,47,0,286,23057
A84008,2019,06,NE707ER,536,13,935,940,130,589,39,0,104,8486
A84009,2019,06,NE241HD,4422,98,4131,4187,961,3142,87,0,813,50064
A84011,2019,06,NE209SD,839,55,1624,1632,207,1378,20,0,207,15299
A84013,2019,06,NE227DU,862,38,1114,1126,259,961,16,0,262,12366
A84014,2019,06,NE241DX,1560,39,1601,1613,323,1255,12,0,309,20156
A84015,2019,06,NE630XX,600,4,493,502,135,408,15,0,53,6674
A84016,2019,06,NE425PW,680,18,803,806,186,737,12,0,214,9714
A84018,2019,06,NE455LG,941,33,1213,1224,171,970,64,1,177,14594
A84020,2019,06,NE625RA,1226,39,1354,1360,241,1112,5,0,274,16602
A84022,2019,06,NE650HD,1676,54,2210,2219,406,1768,77,0,428,25790
A84024,2019,06,NE461QJ,1117,64,1585,1595,219,1087,93,0,287,18036
A84025,2019,06,NE236QN,844,31,1174,1193,230,944,8,0,198,11506
A84026,2019,06,TD151LL,1439,73,1561,1564,305,1458,110,0,271,21465
A84027,2019,06,NE482HE,429,11,985,990,131,744,16,0,52,8780
A84028,2019,06,NE630NG,3484,61,3580,3600,825,3335,31,0,706,40932
A84029,2019,06,NE615LX,411,13,938,942,171,605,4,0,106,7827
A84030,2019,06,NE236US,1204,56,1375,1380,264,1190,37,0,307,17568
A84031,2019,06,NE611JX,880,29,1144,1147,163,923,24,0,240,13560
A84032,2019,06,NE716BL,324,14,556,563,113,537,22,0,58,6258
A84033,2019,06,NE461QJ,746,44,998,1004,132,764,29,0,205,10857
A84034,2019,06,NE499AP,843,20,1353,1366,224,1084,32,0,283,13566
A84035,2019,06,NE418DH,809,40,1040,1060,223,914,43,0,207,12749
A84036,2019,06,NE611BJ,3493,107,3768,3783,869,3324,68,3,827,44669
A84037,2019,06,NE237EF,867,31,987,989,191,695,51,2,155,10777
A84038,2019,06,NE236QN,1435,48,1243,1255,368,1134,52,0,428,16496
A84039,2019,06,NE611JX,626,24,749,760,151,657,42,0,210,9453
A84040,2019,06,NE464BU,432,6,1051,1058,121,716,26,0,54,8256
A84042,2019,06,NE614EG,206,10,428,430,63,321,12,0,51,4060
A84043,2019,06,NE231XZ,2149,46,2499,2519,480,2023,83,0,417,28350
A84044,2019,06,TD152HB,1056,39,1210,1218,269,962,69,0,197,15497
A84045,2019,06,NE476LA,753,44,1135,1138,189,885,26,0,179,11345
A84047,2019,06,NE437LL,572,26,1072,1074,151,759,9,0,131,9918
A84604,2019,06,NE716BL,263,1,542,545,74,374,20,0,54,5016
A84609,2019,06,NE659PR,163,7,391,391,63,243,3,0,47,2952
A84614,2019,06,NE425HR,194,10,242,245,65,206,9,0,50,3142
A84619,2019,06,NE250BW,493,8,512,514,100,457,16,0,113,5762
A85001,2019,06,NE95EY,1080,90,979,984,181,1023,25,0,276,14842
A85002,2019,06,NE82XB,500,27,718,719,185,657,30,25,142,8707
A85003,2019,06,NE391PW,1385,69,2198,2205,374,1710,43,0,292,22542
A85004,2019,06,NE108PH,2068,129,1784,1800,383,1720,45,1,512,24949
A85005,2019,06,NE81RQ,3195,183,2553,2554,688,2354,93,144,729,35930
A85006,2019,06,NE119AD,1578,47,1507,1522,307,1360,28,0,354,18955
A85007,2019,06,NE95XY,1018,95,1067,1074,195,936,10,0,218,14201
A85008,2019,06,DH32QT,2854,197,3333,3375,664,2723,62,35,773,38466
A85009,2019,06,NE109QG,1176,79,1131,1143,306,1015,23,0,300,14935
A85010,2019,06,NE215AE,1416,79,1707,1720,311,1457,21,0,322,20322
A85011,2019,06,NE109QG,1840,151,1703,1716,355,1646,17,0,437,22681
A85012,2019,06,NE81HR,997,26,710,713,198,701,38,0,236,10852
A85013,2019,06,NE81AD,411,16,720,721,152,676,9,0,49,6738
A85014,2019,06,NE404US,1129,83,1584,1585,299,1527,18,0,280,17083
A85016,2019,06,NE97AD,2470,133,2216,2236,543,2343,85,0,675,30505
A85017,2019,06,NE84DP,823,28,877,888,258,767,17,0,217,11365
A85018,2019,06,NE214RD,848,24,859,869,184,798,52,0,180,11664
A85019,2019,06,NE81NB,1262,47,1101,1102,291,947,49,60,284,16433
A85020,2019,06,NE164PD,1834,108,2233,2250,361,2192,47,12,399,28692
A85021,2019,06,NE82UR,363,30,392,393,95,380,47,0,66,4852
A85023,2019,06,NE82PQ,1209,28,980,998,242,999,43,234,331,13483
A85024,2019,06,NE177BU,467,28,745,750,144,588,6,0,139,7019
A85026,2019,06,NE96YS,856,26,908,910,186,892,9,0,259,10405
A85609,2019,06,NE84QR,139,8,202,204,57,248,4,0,14,2775
A85611,2019,06,NE100RR,889,31,835,837,225,832,18,0,238,10901
A85614,2019,06,NE81AD,710,20,710,720,164,770,7,0,191,8176
A85616,2019,06,NE214RD,759,57,1023,1030,207,1042,18,0,175,11665
A85617,2019,06,NE165LP,454,13,707,707,125,518,17,0,107,7412
A85620,2019,06,NE403LT,585,19,708,714,127,611,21,0,126,8000
A86003,2019,06,NE18DQ,4062,99,2394,2413,769,2426,113,2,1137,42218
A86004,2019,06,NE48AY,1470,60,1667,1677,441,1295,74,0,257,22254
A86005,2019,06,NE128LS,1292,88,1159,1167,324,1145,20,0,313,15009
A86006,2019,06,NE31NB,684,47,936,938,114,789,61,0,98,9930
A86007,2019,06,NE21JQ,205,8,171,171,26,177,16,1,53,2468
A86008,2019,06,NE32PE,1574,85,1607,1636,322,1261,150,0,346,21882
A86010,2019,06,NE65SL,1045,45,1111,1123,249,964,72,0,232,15811
A86011,2019,06,NE63BS,2212,99,2871,2877,705,2569,64,1,556,33169
A86012,2019,06,NE49QB,1164,86,1601,1606,560,1457,32,4,329,17390
A86013,2019,06,NE52QW,1358,89,1559,1596,419,1521,68,7,297,20222
A86016,2019,06,NE77XX,1102,107,1371,1396,303,1134,33,0,239,15883
A86017,2019,06,NE47JT,2471,92,1834,1882,569,1750,91,2,436,27563
A86018,2019,06,NE31NU,1329,119,1594,1615,238,1336,67,0,392,19667
A86020,2019,06,NE23LD,1032,75,1144,1152,186,970,68,0,279,14656
A86021,2019,06,NE48QB,2039,75,2472,2502,601,2070,45,0,429,27879
A86022,2019,06,NE51LJ,1308,93,1551,1572,282,1196,43,0,287,17815
A86023,2019,06,NE64QD,1596,85,1375,1381,304,1328,97,0,426,21300
A86024,2019,06,NE61SA,1400,38,1078,1088,259,978,40,0,319,15565
A86025,2019,06,NE52LH,2883,107,2198,2236,688,1954,145,43,568,32972
A86026,2019,06,NE159PA,1436,57,1303,1317,322,1225,35,2,276,17478
A86027,2019,06,NE17XR,306,4,80,80,41,75,19,0,90,2265
A86028,2019,06,NE31DQ,539,33,623,637,163,494,10,0,112,7464
A86029,2019,06,NE61SG,3526,138,3629,3650,883,3582,129,5,656,43667
A86030,2019,06,NE156TQ,2103,81,1757,1763,584,1618,69,1,452,27432
A86031,2019,06,NE49XD,1401,66,1087,1097,361,944,55,0,384,16511
A86033,2019,06,NE35NF,434,29,482,485,75,343,28,0,93,6333
A86035,2019,06,NE35JP,293,30,393,393,94,335,8,0,68,4439
A86036,2019,06,NE31TX,1185,92,1106,1118,223,1009,129,1,333,16075
A86037,2019,06,NE46SH,1257,35,1352,1359,532,1380,56,0,268,17222
A86038,2019,06,NE158LX,1367,42,1455,1458,329,1305,62,0,341,17687
A86040,2019,06,NE62NN,1797,60,1162,1182,313,1133,86,62,384,18026
A86041,2019,06,NE77TD,823,63,1042,1060,212,916,45,0,115,11400
A86601,2019,06,NE52UY,1404,85,1165,1181,286,1152,73,0,242,18042
A87002,2019,06,NE290HQ,1066,41,1390,1405,270,1159,75,0,234,15377
A87003,2019,06,NE286RZ,1764,99,2031,2047,418,1659,91,0,330,24558
A87004,2019,06,NE290SF,2673,139,2502,2511,495,1869,161,0,776,34655
A87005,2019,06,NE262ND,1461,80,1470,1491,327,1273,138,0,347,21196
A87006,2019,06,NE261NA,809,86,872,876,145,785,49,0,223,11653
A87007,2019,06,NE129BQ,1677,82,1795,1810,435,1539,55,0,370,21275
A87008,2019,06,NE263LW,795,32,1033,1048,194,627,54,0,175,11339
A87009,2019,06,NE290HT,2373,88,1992,2011,483,2000,154,0,448,28340
A87011,2019,06,NE259XJ,861,67,1143,1146,188,789,38,0,300,13044
A87012,2019,06,NE136LN,1777,117,1670,1687,379,1508,71,1,378,21159
A87013,2019,06,NE280AD,1579,64,1769,1785,366,1501,63,0,318,21247
A87015,2019,06,NE290SF,947,52,1060,1064,232,914,36,0,194,12815
A87016,2019,06,NE286BB,1496,71,1837,1862,351,1434,75,0,301,21985
A87017,2019,06,NE136JJ,781,47,1547,1548,238,1248,29,0,197,14779
A87019,2019,06,NE290DZ,877,40,1033,1037,192,840,9,0,177,10842
A87020,2019,06,NE259PH,877,74,1146,1152,153,960,36,4,201,13774
A87022,2019,06,NE270HJ,1241,23,1037,1063,229,844,57,0,307,14110
A87023,2019,06,NE270HJ,855,35,859,860,213,684,23,0,198,10312
A87027,2019,06,NE280PP,1270,68,1025,1068,292,1025,80,0,280,14965
A87029,2019,06,NE287LP,1799,65,1473,1484,322,1300,65,0,397,18982
A87030,2019,06,NE296HT,1044,19,870,873,229,632,28,0,237,11124
A87600,2019,06,NE261DU,462,33,648,651,120,569,10,0,83,7958
A87612,2019,06,NE126HS,1129,57,1176,1201,234,1006,42,0,244,14690
A87615,2019,06,NE126HS,640,44,889,890,158,618,4,0,199,8581
A88001,2019,06,NE311NU,557,23,725,728,206,794,2,0,178,8589
A88002,2019,06,NE334QY,3318,151,2746,2796,731,2259,62,0,783,36036
A88003,2019,06,NE346RE,2245,141,2299,2341,404,1905,19,2,540,28798
A88004,2019,06,NE325SE,1286,61,1234,1255,242,1091,32,0,320,16871
A88005,2019,06,NE349BP,815,38,886,895,222,957,37,0,177,11241
A88006,2019,06,NE340BX,1216,82,1269,1289,284,1103,9,0,259,17193
A88007,2019,06,NE334DX,1212,90,1237,1245,266,1204,63,17,279,16035
A88008,2019,06,NE335DU,1083,40,1181,1218,244,893,21,4,212,14194
A88009,2019,06,NE359AN,668,36,1042,1052,148,712,5,0,173,10053
A88010,2019,06,NE325AG,753,41,797,802,190,1049,24,0,190,11827
A88012,2019,06,NE312SP,1041,69,1336,1348,261,1218,15,0,257,15757
A88013,2019,06,NE348PS,3060,182,2949,2973,630,2404,58,6,832,39562
A88014,2019,06,NE334JP,285,10,427,434,76,345,15,0,42,4520
A88015,2019,06,NE335DU,1300,76,1348,1356,325,1256,11,13,324,16954
A88016,2019,06,NE359AN,1025,86,1309,1329,257,1098,32,0,240,14853
A88022,2019,06,NE311NU,1819,81,1727,1753,325,1543,17,31,501,22254
A88023,2019,06,SR67EE,773,56,895,902,193,688,14,0,140,11036
A88025,2019,06,NE323UX,634,27,681,689,146,649,1,35,140,9240
