PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A82650,2019,11,LA128QF,291,15,506,510,59,302,20,0,42,4990
A82651,2019,11,LA177TE,267,8,454,454,111,401,17,5,61,5579
A82654,2019,11,CA11LB,1059,44,1575,1585,229,840,50,0,294,13749
A83001,2019,11,DL166QA,2223,113,2212,2229,394,1579,61,0,715,26464
A83003,2019,11,DL150EQ,1525,38,1735,1741,351,1290,47,0,440,21171
A83005,2019,11,DL13RT,2024,79,2027,2035,469,1762,77,3,635,25877
A83006,2019,11,DL36HZ,1000,69,913,915,261,915,61,3,297,13361
A83007,2019,11,TS274LQ,2387,67,2276,2284,530,2128,66,8,581,31445
A83008,2019,11,DL42HP,1281,43,1286,1292,295,1094,63,0,369,17199
A83009,2019,11,DH33SL,1326,118,1648,1661,274,1186,19,1,310,17249
A83010,2019,11,DL39JP,2140,100,2401,2408,456,1847,155,0,629,28802
A83011,2019,11,DH11QW,1569,123,1358,1377,233,1076,87,4,624,20132
A83012,2019,11,SR85TW,3339,80,4113,4130,750,3423,119,0,732,43791
A83013,2019,11,DL14YL,1873,80,1936,1949,405,1381,101,0,585,23419
A83014,2019,11,DH12QW,977,73,1273,1283,193,719,30,0,269,14081
A83015,2019,11,DL146AB,1630,68,2054,2062,557,1794,85,0,465,25292
A83016,2019,11,DH98AD,2769,102,3070,3084,796,2312,104,0,750,33800
A83018,2019,11,DH85YA,4260,201,4543,4553,1154,3591,180,0,1141,55472
A83020,2019,11,DL159HU,2134,63,2817,2839,556,2145,71,0,589,31183
A83021,2019,11,DL146RP,2843,79,3077,3094,734,2537,162,0,896,36673
A83022,2019,11,DH78NH,4445,181,4805,4824,1012,3710,128,0,1288,57859
A83023,2019,11,DH90AB,2480,82,2605,2617,783,2565,50,0,689,32500
A83024,2019,11,DH46RQ,1166,79,1282,1287,282,990,16,0,332,14334
A83025,2019,11,DL147EJ,2522,69,2909,2937,723,2875,125,0,890,35691
A83026,2019,11,DH76JW,1930,83,1893,1906,384,1392,12,3,610,23054
A83027,2019,11,DH64DH,1016,34,934,938,185,853,45,5,312,13511
A83028,2019,11,DH33QD,1871,127,2329,2342,564,2103,62,0,648,26403
A83029,2019,11,DH34LE,922,35,896,901,132,694,28,0,189,11867
A83030,2019,11,DH77DG,2204,109,2486,2491,514,2022,74,0,621,27342
A83031,2019,11,DL38SQ,1623,103,2055,2064,409,1715,154,1,394,24898
A83032,2019,11,DL135AF,355,48,614,618,149,635,34,0,54,6456
A83033,2019,11,DH21HS,1604,75,1982,1993,455,1796,35,0,397,22561
A83034,2019,11,DL37JR,1252,50,1290,1297,217,991,103,4,397,15845
A83035,2019,11,DL132XD,1069,24,1999,2008,317,1476,21,0,309,17562
A83036,2019,11,DH15BH,1052,125,1511,1517,261,1088,64,0,303,18491
A83037,2019,11,DL55LH,3032,120,4047,4067,771,3111,157,0,960,42508
A83038,2019,11,NE166HU,997,48,923,923,194,760,31,0,229,12036
A83040,2019,11,DL15JN,2136,94,1758,1765,478,1618,88,0,668,24474
A83041,2019,11,SR79AB,2245,49,2358,2376,575,1777,31,0,513,26567
A83043,2019,11,DL120QE,423,28,902,909,147,705,13,0,98,7266
A83044,2019,11,SR84LD,1569,53,1477,1496,328,1300,47,0,433,19043
A83045,2019,11,DL178JJ,3077,97,2907,2952,593,2198,113,0,791,38563
A83046,2019,11,DL128HT,1542,90,2488,2500,420,1855,46,1,439,23381
A83047,2019,11,DL30PD,2643,103,2273,2279,631,2217,119,0,1004,33690
A83048,2019,11,DL22DS,672,47,1147,1150,140,834,48,0,242,11636
A83049,2019,11,DH80BW,2378,80,2768,2789,537,1999,175,0,647,30517
A83050,2019,11,DH23DJ,1829,122,1853,1857,373,1546,109,0,456,24596
A83051,2019,11,SR77JE,2611,89,2856,2879,479,2491,68,0,656,32848
A83052,2019,11,DL166ED,1916,52,1757,1762,435,1393,56,1,567,24164
A83054,2019,11,TS213BN,2431,47,3118,3141,663,2117,39,0,660,32832
A83055,2019,11,DH12UW,536,34,636,638,157,469,17,0,121,7375
A83057,2019,11,TS285PZ,4151,81,4182,4207,970,3923,144,0,988,52034
A83060,2019,11,DL135NX,398,8,644,648,159,497,33,0,110,7740
A83061,2019,11,DL23BE,401,15,645,645,116,419,26,0,92,6258
A83066,2019,11,DL54SE,2370,47,2085,2095,406,2060,100,0,713,25281
A83070,2019,11,DL21BY,886,84,1243,1247,182,1113,45,0,312,13429
A83071,2019,11,SR78DY,965,29,1011,1015,282,1040,18,0,250,11131
A83072,2019,11,DH70LP,458,22,798,803,98,682,4,0,143,8059
A83073,2019,11,DH97XT,941,21,1177,1189,297,895,22,0,297,14044
A83074,2019,11,DL55NH,2405,44,2246,2257,710,2220,46,0,713,29336
A83075,2019,11,SR78LF,2356,66,2674,2729,786,2567,49,0,568,29798
A83603,2019,11,DL166BQ,477,5,583,584,129,339,8,0,177,5716
A83610,2019,11,TS285PZ,640,17,651,652,126,611,18,0,145,8459
A83616,2019,11,DH62LQ,1664,19,1786,1831,380,1549,30,0,588,21008
A83617,2019,11,DH79YT,524,28,782,785,148,653,21,0,137,8237
A83618,2019,11,NE177SB,1532,68,1599,1620,355,1406,52,0,312,19544
A83619,2019,11,DH62LT,733,14,641,643,174,608,2,0,157,8089
A83622,2019,11,DH70BD,360,16,652,652,129,595,1,0,78,5794
A83626,2019,11,DL149SU,320,17,589,596,124,521,12,0,124,5677
A83627,2019,11,DH62TH,1281,36,1279,1288,365,1005,31,0,281,14588
A83630,2019,11,DH78SJ,270,10,320,324,81,243,4,0,95,4085
A83632,2019,11,DH96AN,283,4,420,426,91,270,3,0,73,4757
A83634,2019,11,DL179LH,794,27,923,934,225,702,40,0,198,10780
A83635,2019,11,DH65AL,610,19,562,562,148,488,15,0,121,6785
A83636,2019,11,DH86DP,1351,28,1515,1521,354,1370,22,0,384,15936
A83637,2019,11,DH22NJ,511,34,493,494,129,453,45,0,139,7003
A83641,2019,11,DL15LW,732,40,841,841,157,662,35,1,166,8986
A83644,2019,11,DH97TD,702,34,766,775,273,867,14,0,154,9958
A84002,2019,11,NE657UW,462,14,895,900,117,704,19,0,101,9644
A84003,2019,11,NE639UT,2641,67,2674,2702,528,2178,101,0,601,33769
A84005,2019,11,NE226JX,1955,62,1817,1825,413,1622,42,0,443,25042
A84006,2019,11,NE662NL,2565,98,4592,4612,704,3317,132,0,635,42700
A84007,2019,11,NE209SD,1262,117,2288,2308,367,1885,64,0,373,24650
A84008,2019,11,NE707ER,679,18,1253,1261,169,755,57,1,142,11128
A84009,2019,11,NE241HD,4847,135,4453,4516,1070,3427,90,0,917,53776
A84011,2019,11,NE209SD,935,68,1674,1682,251,1495,23,0,224,16445
A84013,2019,11,NE227DU,827,36,1068,1079,255,941,12,0,243,12072
A84014,2019,11,NE241DX,1792,38,1723,1737,341,1329,17,0,356,22068
A84015,2019,11,NE630XX,709,4,583,592,161,488,19,0,62,7597
A84016,2019,11,NE425PW,771,23,909,910,200,803,14,0,222,10398
A84018,2019,11,NE455LG,915,41,1251,1259,178,951,61,0,186,15025
A84020,2019,11,NE625RA,1388,53,1559,1568,282,1247,5,0,337,18393
A84022,2019,11,NE650HD,1890,49,2306,2318,445,2026,85,0,501,28732
A84024,2019,11,NE461QJ,1122,73,1542,1550,220,1077,91,0,306,18888
A84025,2019,11,NE236QN,880,25,1155,1173,221,919,2,0,226,11915
A84026,2019,11,TD151LL,1441,63,1554,1560,314,1508,113,0,283,21904
A84027,2019,11,NE482HE,451,15,957,965,137,723,18,0,67,8712
A84028,2019,11,NE630NG,3869,82,3895,3920,908,3623,28,0,807,44697
A84029,2019,11,NE615LX,353,11,820,822,159,528,1,0,89,6701
A84030,2019,11,NE236US,1324,72,1615,1616,297,1327,55,0,367,19650
A84031,2019,11,NE611JX,827,24,1141,1148,164,920,28,0,230,13551
A84032,2019,11,NE716BL,351,8,525,528,112,532,19,0,77,6340
A84033,2019,11,NE461QJ,807,43,1020,1025,146,814,42,0,210,11657
A84034,2019,11,NE499AP,868,15,1347,1363,224,1036,36,0,282,13963
A84035,2019,11,NE418DH,808,38,1102,1118,233,930,26,0,203,13138
A84036,2019,11,NE611BJ,3713,130,4016,4034,880,3428,62,3,958,46947
A84037,2019,11,NE237EF,889,22,1025,1028,205,733,62,0,136,11415
A84038,2019,11,NE236QN,1493,39,1239,1248,351,1178,59,0,405,16596
A84039,2019,11,NE611JX,706,28,838,848,154,717,52,0,229,10480
A84040,2019,11,NE464BU,482,9,1198,1204,140,817,30,0,76,9419
A84042,2019,11,NE614EG,269,15,504,506,82,388,7,0,75,5055
A84043,2019,11,NE231XZ,2049,63,2497,2512,479,2003,76,0,419,29008
A84044,2019,11,TD152HB,1140,43,1273,1282,288,1048,73,0,234,16621
A84045,2019,11,NE476LA,830,46,1269,1273,195,978,36,0,183,12171
A84047,2019,11,NE437LL,700,34,1284,1290,167,951,18,0,158,12094
A84604,2019,11,NE716BL,292,1,600,606,92,425,29,0,51,5476
A84609,2019,11,NE659PR,154,6,428,429,72,249,1,0,53,2901
A84614,2019,11,NE425HR,224,8,255,259,63,216,4,0,56,3199
A84619,2019,11,NE250BW,545,8,600,601,102,557,10,0,131,6439
A85001,2019,11,NE95EY,1112,96,1040,1043,204,1070,35,0,245,15545
A85002,2019,11,NE82XB,527,38,784,786,201,706,25,27,148,9008
A85003,2019,11,NE391PW,977,74,1410,1417,261,1161,42,0,244,15118
A85004,2019,11,NE108PH,2294,168,1922,1944,393,1862,43,1,584,26992
A85005,2019,11,NE81RQ,3164,157,2657,2663,705,2403,87,132,753,36137
A85006,2019,11,NE119AD,1619,49,1464,1472,302,1424,25,0,377,19354
A85007,2019,11,NE95XY,1144,79,1113,1119,216,1017,20,0,246,15840
A85008,2019,11,DH32QT,3208,224,3697,3732,802,3111,70,32,833,42853
A85009,2019,11,NE109QG,1200,68,1083,1089,278,1000,20,0,325,14898
A85010,2019,11,NE215AE,1517,72,1759,1773,339,1454,18,0,383,21301
A85011,2019,11,NE109QG,1720,133,1710,1721,355,1623,16,0,427,21536
A85012,2019,11,NE81HR,1037,32,823,825,209,735,41,0,254,12344
A85013,2019,11,NE81AD,473,18,753,753,172,718,6,0,75,7213
A85014,2019,11,NE404US,1173,53,1593,1594,299,1510,19,0,310,16644
A85016,2019,11,NE97AD,2616,158,2381,2396,550,2502,94,2,721,31886
A85017,2019,11,NE84DP,943,33,925,938,270,820,13,0,268,12173
A85018,2019,11,NE214RD,849,29,756,762,190,717,54,0,165,10925
A85019,2019,11,NE81NB,1347,53,1109,1115,321,1031,47,72,301,17099
A85020,2019,11,NE164PD,1808,108,2292,2319,395,2225,48,10,443,28672
A85021,2019,11,NE82UR,387,25,399,401,93,371,56,0,70,5158
A85023,2019,11,NE82PQ,1516,39,1186,1198,318,1209,60,245,393,15879
A85024,2019,11,NE177BU,488,25,675,681,128,559,9,0,162,6587
A85026,2019,11,NE96YS,892,34,888,892,183,912,10,0,239,10782
A85609,2019,11,NE84QR,140,6,213,214,76,251,8,0,16,3080
A85611,2019,11,NE100RR,946,37,946,949,269,875,13,0,250,11870
A85614,2019,11,NE81AD,716,18,725,734,167,797,8,0,186,8601
A85616,2019,11,NE214RD,749,39,1070,1081,225,1049,19,0,162,11754
A85617,2019,11,NE165LP,498,12,757,757,134,570,17,0,128,8339
A85620,2019,11,NE403LT,593,36,744,750,119,643,23,0,140,8623
A86003,2019,11,NE18DQ,4108,123,2471,2498,757,2423,110,1,1132,43143
A86004,2019,11,NE48AY,1544,55,1708,1717,478,1316,78,0,278,23217
A86005,2019,11,NE128LS,1344,84,1243,1256,328,1218,15,0,326,16622
A86006,2019,11,NE31NB,677,41,921,923,118,804,38,0,136,10107
A86007,2019,11,NE21JQ,210,18,201,201,26,185,16,0,61,2727
A86008,2019,11,NE32PE,1721,90,1696,1722,347,1347,155,0,396,23223
A86010,2019,11,NE65SL,1165,39,1062,1068,216,1004,82,0,289,15819
A86011,2019,11,NE63BS,2274,90,2991,2999,693,2514,59,1,584,33386
A86012,2019,11,NE49QB,1147,110,1556,1564,548,1470,29,4,308,17606
A86013,2019,11,NE52QW,1286,77,1507,1534,410,1477,76,0,294,20709
A86016,2019,11,NE77XX,1232,118,1421,1451,316,1181,23,0,256,17138
A86017,2019,11,NE47JT,2546,102,1897,1933,580,1783,102,3,495,28351
A86018,2019,11,NE31NU,1211,98,1491,1507,247,1262,73,0,359,19398
A86020,2019,11,NE23LD,1063,103,1198,1207,206,1047,73,3,293,15940
A86021,2019,11,NE48QB,2242,100,2519,2544,621,2127,53,0,493,29173
A86022,2019,11,NE51LJ,1229,116,1504,1512,270,1178,37,0,286,17748
A86023,2019,11,NE64QD,1739,79,1453,1458,335,1342,87,0,476,22614
A86024,2019,11,NE61SA,1591,28,1288,1302,315,1127,70,0,394,18771
A86025,2019,11,NE52LH,3032,91,2373,2408,726,2098,153,33,582,35424
A86026,2019,11,NE159PA,1422,48,1480,1494,342,1296,51,3,238,18537
A86027,2019,11,NE17XR,364,2,121,122,48,99,13,0,113,2713
A86028,2019,11,NE31DQ,577,32,687,707,179,507,8,0,157,7715
A86029,2019,11,NE61SG,3625,147,3675,3702,907,3560,147,1,699,43439
A86030,2019,11,NE156TQ,2178,73,1853,1867,644,1821,63,0,465,29385
A86031,2019,11,NE49XD,1428,66,1158,1166,360,987,53,0,359,16961
A86033,2019,11,NE35NF,398,27,503,506,94,358,31,0,95,6188
A86035,2019,11,NE35JP,253,25,354,357,79,289,6,0,56,4135
A86036,2019,11,NE31TX,1329,115,1137,1151,285,1094,131,0,354,17703
A86037,2019,11,NE46SH,870,28,897,908,340,971,28,0,183,11645
A86038,2019,11,NE158LX,1512,46,1462,1465,333,1307,71,0,376,18208
A86040,2019,11,NE62NN,1936,66,1297,1308,332,1258,95,57,394,19231
A86041,2019,11,NE77TD,904,48,1214,1226,259,1015,45,0,134,12934
A86601,2019,11,NE52UY,1401,64,1235,1255,307,1159,79,0,237,18052
A87002,2019,11,NE290HQ,1185,55,1463,1475,274,1192,64,0,243,16200
A87003,2019,11,NE286RZ,1706,82,1936,1953,379,1635,73,0,322,23953
A87004,2019,11,NE290SF,2849,151,2568,2580,561,1928,173,0,844,36120
A87005,2019,11,NE262ND,1387,98,1500,1522,358,1349,113,0,349,22465
A87006,2019,11,NE261NA,785,78,865,870,147,794,63,0,207,11057
A87007,2019,11,NE129BQ,3164,137,3059,3112,812,2816,128,0,671,39087
A87008,2019,11,NE263LW,853,44,1058,1074,203,619,47,0,173,11700
A87009,2019,11,NE290HT,2323,80,2073,2085,469,1974,135,0,407,28443
A87011,2019,11,NE259XJ,821,45,1129,1130,179,755,37,0,276,13035
A87012,2019,11,NE136LN,1962,147,1838,1848,400,1676,80,0,452,23199
A87013,2019,11,NE280AD,1485,72,1723,1738,345,1467,61,3,342,20062
A87015,2019,11,NE290SF,985,24,1081,1083,243,981,34,0,222,13228
A87016,2019,11,NE286BB,1434,72,1660,1680,355,1347,61,0,285,21225
A87017,2019,11,NE136JJ,860,65,1670,1672,267,1361,29,0,189,16424
A87019,2019,11,NE290DZ,866,39,1033,1036,196,816,11,0,208,10885
A87020,2019,11,NE259PH,863,56,1123,1130,142,931,38,2,201,14412
A87022,2019,11,NE270HJ,1361,28,1147,1173,297,962,62,0,340,15542
A87023,2019,11,NE270HJ,925,49,936,936,265,749,21,0,224,11312
A87029,2019,11,NE287LP,1867,38,1590,1600,354,1341,59,0,401,19555
A87030,2019,11,NE296HT,1239,30,1006,1010,240,709,28,0,295,12895
A87600,2019,11,NE261DU,502,28,697,699,127,581,14,0,92,8442
A87612,2019,11,NE126HS,1160,76,1260,1279,273,1048,49,0,276,15831
A87615,2019,11,NE126HS,739,48,995,998,190,684,1,0,243,9341
A88001,2019,11,NE311NU,623,29,805,808,230,874,7,0,195,10216
A88002,2019,11,NE334QY,3683,201,2903,2936,697,2357,74,0,891,39278
A88003,2019,11,NE346RE,2333,172,2394,2441,446,2076,27,11,559,31385
A88004,2019,11,NE325SE,1297,43,1222,1238,248,986,25,0,336,16647
A88005,2019,11,NE349BP,849,40,893,903,223,939,29,0,178,11372
A88006,2019,11,NE340BX,1338,95,1409,1426,293,1209,25,0,282,19704
A88007,2019,11,NE334DX,1286,108,1356,1366,290,1242,59,19,285,16997
A88008,2019,11,NE335DU,1182,59,1305,1336,276,974,16,6,242,15482
A88009,2019,11,NE359AN,769,35,1147,1156,163,757,8,0,192,11723
A88010,2019,11,NE325AG,782,66,788,794,181,1030,25,5,199,12064
A88012,2019,11,NE312SP,1166,63,1344,1366,264,1262,20,0,306,16894
A88013,2019,11,NE348PS,3400,165,3045,3076,674,2511,57,4,957,42962
A88014,2019,11,NE334JP,313,6,509,524,87,379,17,0,43,5235
A88015,2019,11,NE335DU,1418,79,1332,1345,333,1322,5,12,371,17716
A88016,2019,11,NE359AN,1094,78,1414,1431,290,1145,34,0,235,16237
A88022,2019,11,NE311NU,1806,71,1749,1775,291,1483,15,31,479,22016
A88023,2019,11,SR67EE,796,58,953,961,209,758,16,0,152,12304
A88025,2019,11,NE323UX,650,24,693,703,139,668,0,46,157,9599
A88601,2019,11,NE334EG,637,60,675,681,75,527,1,0,148,7407
A88608,2019,11,NE333ET,820,22,885,907,203,970,18,0,201,12552
A88613,2019,11,NE323UX,660,18,730,736,125,548,29,0,166,9073
A89001,2019,11,SR28AD,2899,150,3971,3980,722,3033,22,0,807,38246
