PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A81039,2017,04,TS169EA,1004,25,1779,1791,288,1264,21,0,312,17064
A81040,2017,04,TS232DG,1248,31,1220,1240,217,945,36,0,302,15449
A81041,2017,04,TS249DN,1004,39,1260,1270,254,882,25,0,341,14073
A81042,2017,04,TS69QG,1704,26,2201,2221,467,1867,156,2,249,23111
A81043,2017,04,TS60HA,1438,22,1430,1480,302,1124,69,0,392,18562
A81044,2017,04,TS251QU,2510,84,3307,3340,638,2757,35,3,531,37807
A81045,2017,04,TS101SR,1480,39,1548,1559,295,1221,103,2,251,19517
A81046,2017,04,TS181YE,1496,54,1555,1587,316,1080,60,0,258,20343
A81047,2017,04,TS116BW,841,56,1618,1641,268,1166,34,0,207,14384
A81048,2017,04,TS117BL,778,40,1233,1244,228,1063,15,0,146,12492
A81049,2017,04,TS36AL,833,23,1012,1023,345,1002,101,0,132,13573
A81051,2017,04,TS55NN,841,26,868,883,160,815,30,0,232,12595
A81052,2017,04,TS104NW,1076,26,1489,1506,277,1013,77,0,284,16649
A81053,2017,04,TS134HW,1267,25,1639,1714,246,1224,153,0,165,18350
A81054,2017,04,TS101UA,1257,35,1670,1684,306,1172,60,0,257,17895
A81056,2017,04,TS232JW,227,10,573,575,119,308,6,0,50,4380
A81057,2017,04,TS232LS,1216,25,1162,1176,263,914,13,12,251,15119
A81058,2017,04,TS80TL,1114,24,1120,1145,207,729,64,0,193,14772
A81060,2017,04,TS268DB,419,18,420,426,100,345,54,0,90,7548
A81063,2017,04,TS240NZ,549,23,1119,1128,164,762,0,0,114,9083
A81064,2017,04,TS12NX,796,13,542,546,119,430,49,0,194,8835
A81065,2017,04,TS66TD,658,31,697,708,195,605,34,0,131,8337
A81066,2017,04,TS211JS,491,11,940,948,131,681,18,0,75,7959
A81067,2017,04,TS182BP,1217,30,1069,1079,308,972,66,0,253,15682
A81070,2017,04,TS253DQ,259,1,190,190,56,166,49,0,34,3282
A81602,2017,04,TS232DG,308,11,707,726,83,531,7,0,92,5995
A81608,2017,04,TS176NP,559,11,853,858,169,575,3,0,125,7736
A81610,2017,04,TS232DG,907,23,1228,1248,228,930,21,14,188,13541
A81611,2017,04,TS80TL,840,29,852,879,173,623,74,0,194,10661
A81612,2017,04,TS251AX,223,19,526,533,87,357,2,0,34,4541
A81618,2017,04,TS121BJ,1035,29,1206,1241,201,816,78,0,322,14676
A81621,2017,04,TS39NB,310,0,252,259,75,208,25,0,66,4110
A81622,2017,04,TS268DF,649,22,697,699,96,576,3,0,147,8172
A81629,2017,04,TS182AP,602,13,686,689,171,529,13,4,127,8195
A81631,2017,04,TS249LJ,561,16,796,801,134,598,5,0,104,8963
A81632,2017,04,TS181HU,520,0,18,18,3,22,4,0,124,1612
A82003,2017,04,LA127BT,889,55,1224,1240,243,946,110,0,218,14974
A82004,2017,04,CA93QX,322,18,607,613,99,423,12,0,66,5382
A82005,2017,04,LA229BP,532,27,1116,1141,149,771,72,4,109,10834
A82006,2017,04,CA166QR,342,18,893,910,136,562,18,0,47,7849
A82007,2017,04,LA141LF,1430,41,1302,1345,240,866,215,23,256,18639
A82008,2017,04,LA145ES,1547,55,1851,1927,362,1149,92,5,310,21067
A82009,2017,04,LA139SH,1258,37,2004,2056,391,1374,23,45,186,18959
A82010,2017,04,LA145JY,791,58,1122,1161,264,743,69,7,150,12521
A82012,2017,04,CA81NL,2792,100,3593,3617,571,2668,145,12,538,37304
A82013,2017,04,CA174AY,676,34,1176,1181,248,864,36,8,85,12870
A82014,2017,04,CA78DS,389,31,1037,1041,110,679,46,0,50,8948
A82015,2017,04,CA11EB,778,17,700,704,178,477,18,0,154,8920
A82016,2017,04,CA11DG,3868,121,4182,4224,598,2857,263,80,737,53752
A82018,2017,04,CA11BP,1090,43,1020,1032,90,837,74,21,305,14855
A82019,2017,04,CA12HE,921,31,1020,1041,218,752,33,8,154,12215
A82020,2017,04,CA27AJ,1332,40,1521,1548,263,998,112,1,292,19707
A82021,2017,04,CA139HT,1594,54,3350,3401,453,1945,94,0,271,28799
A82022,2017,04,CA57PZ,604,31,1280,1284,149,864,22,0,126,10245
A82023,2017,04,CA145UR,558,15,1026,1031,156,859,17,3,119,9742
A82024,2017,04,CA201PN,625,30,1556,1571,232,972,49,8,125,12294
A82025,2017,04,LA94JE,1005,27,1193,1213,243,866,86,5,148,13943
A82026,2017,04,LA97HR,1608,55,2850,2874,479,1960,53,3,180,27362
A82027,2017,04,LA96SA,1015,24,1843,1862,337,1467,31,0,149,18259
A82028,2017,04,CA124DB,504,40,1393,1404,164,907,14,0,106,11259
A82029,2017,04,CA75JH,236,17,708,714,91,402,6,0,20,5244
A82030,2017,04,LA62HQ,614,39,1114,1136,161,842,56,0,62,11636
A82031,2017,04,CA103LW,259,10,604,606,86,448,12,0,57,5405
A82032,2017,04,CA158EL,2048,62,2598,2617,517,1613,48,81,329,27572
A82033,2017,04,LA184BY,927,40,1051,1077,224,743,204,0,265,15399
A82034,2017,04,LA77PW,714,36,1555,1582,201,999,57,0,77,13910
A82035,2017,04,CA118HW,1246,55,1815,1850,221,1170,64,0,187,20805
A82036,2017,04,CA118HW,900,55,1390,1400,208,1034,13,0,156,15061
A82037,2017,04,CA74AH,581,15,880,888,135,618,9,0,63,9713
A82038,2017,04,CA101RW,338,15,707,714,94,486,14,6,81,6497
A82039,2017,04,LA158AB,731,34,1329,1360,195,767,34,5,187,12757
A82041,2017,04,CA287RG,1622,35,2200,2215,368,1502,93,9,258,22564
A82044,2017,04,CA222BD,3140,79,4836,4924,683,2784,173,81,444,48564
A82045,2017,04,CA79QD,950,14,1343,1359,214,1064,65,0,153,14988
A82046,2017,04,LA232EG,393,29,839,848,130,589,26,0,33,7349
A82047,2017,04,CA142DL,1277,41,1927,1947,261,1279,81,43,176,19396
A82048,2017,04,CA143FT,1024,18,953,961,206,684,12,27,161,11479
A82049,2017,04,CA142ED,659,14,729,739,133,532,24,28,102,9222
A82050,2017,04,CA142AJ,991,23,1193,1211,192,786,80,32,212,13490
A82053,2017,04,LA117DJ,493,34,1119,1136,185,791,37,0,42,10752
A82055,2017,04,CA73HH,812,14,1473,1510,285,1033,30,0,164,13823
A82058,2017,04,CA287BA,613,18,948,963,118,503,13,7,78,8659
A82060,2017,04,CA287PA,692,7,1100,1122,218,777,46,6,74,11403
A82062,2017,04,LA142LR,514,12,668,689,152,451,10,0,139,7583
A82064,2017,04,CA222DB,670,6,1025,1037,207,845,97,9,117,10628
A82065,2017,04,LA117DJ,395,15,827,838,139,614,18,0,63,8545
A82068,2017,04,LA127BT,420,25,549,557,90,302,29,2,40,6037
A82070,2017,04,LA231BA,421,7,1024,1038,127,624,33,5,40,9332
A82071,2017,04,LA143HY,552,32,1040,1059,136,629,30,13,96,9384
A82072,2017,04,LA139RX,1157,30,1372,1435,246,1094,34,1,183,15057
A82074,2017,04,LA50DP,220,37,587,588,72,425,23,0,23,5755
A82075,2017,04,CA287BU,741,26,1052,1071,182,621,31,7,156,10097
A82077,2017,04,LA139QY,794,17,530,553,138,420,40,4,133,9918
A82608,2017,04,LA105DL,349,14,747,752,139,476,33,0,25,6643
A82617,2017,04,CA101DQ,192,15,462,462,58,362,22,0,38,4410
A82620,2017,04,CA110PD,42,10,177,178,17,124,0,10,10,1209
A82621,2017,04,LA167JP,127,4,287,289,46,193,8,0,8,3242
A82623,2017,04,CA142RW,622,22,809,820,142,579,26,0,61,8987
A82629,2017,04,LA145SL,593,14,674,686,104,459,14,9,142,6982
A82631,2017,04,CA40HP,388,22,700,701,80,419,18,0,81,6639
A82646,2017,04,CA65XA,657,10,704,707,178,607,61,0,156,8431
A82647,2017,04,LA116PH,254,5,537,546,63,374,21,2,18,4915
A82650,2017,04,LA128QF,257,10,509,519,64,320,18,0,30,4874
A82651,2017,04,LA177TE,215,6,411,414,78,369,18,10,27,5221
A82654,2017,04,CA11LB,761,31,1305,1329,168,768,100,0,141,12492
A83001,2017,04,DL166QA,1490,93,1915,1926,387,1384,86,0,427,22566
A83003,2017,04,DL150EQ,1303,40,1620,1631,390,1312,37,0,384,21033
A83004,2017,04,SR78LF,739,12,916,933,246,802,10,0,174,9896
A83005,2017,04,DL13RT,1483,79,1716,1723,374,1437,90,2,367,21405
A83006,2017,04,DL36HZ,767,53,879,879,238,798,81,4,198,11509
A83007,2017,04,TS274LQ,1914,70,2022,2036,426,1884,63,2,358,27323
A83008,2017,04,DL42HP,1153,76,1194,1197,271,1052,74,0,272,16000
A83009,2017,04,DH33SL,1081,90,1455,1467,202,997,35,1,199,15847
A83010,2017,04,DL39JP,1666,100,2086,2096,411,1442,202,1,442,25314
A83011,2017,04,DH11QW,1360,100,1285,1304,199,981,77,3,451,17097
A83012,2017,04,SR85TW,2668,69,3669,3686,676,2913,70,0,472,40339
A83013,2017,04,DL14YL,1453,94,1721,1740,339,1219,106,0,420,20366
A83014,2017,04,DH12QW,928,78,1307,1315,191,836,46,0,154,14194
A83015,2017,04,DL146AB,1278,71,1915,1923,422,1449,85,0,257,21487
A83016,2017,04,DH98AD,2142,76,2542,2570,585,1836,95,0,500,30165
A83017,2017,04,DH63HW,997,64,1486,1503,282,1295,43,1,163,17730
A83018,2017,04,DH85YA,3808,138,4049,4080,889,3091,211,0,847,52037
A83019,2017,04,DH62JL,739,7,860,901,187,786,14,0,169,11588
A83020,2017,04,DL159HU,1697,41,2403,2419,385,1707,72,0,408,26270
A83021,2017,04,DL146RP,2366,65,2821,2833,703,2147,208,0,643,33500
A83022,2017,04,DH78NH,3369,184,3985,4001,857,2986,128,0,750,49328
A83023,2017,04,DH90AB,1841,68,2296,2312,625,2264,44,0,409,28864
A83024,2017,04,DH46RQ,817,45,992,993,215,770,16,0,207,12073
A83025,2017,04,DL147EJ,2209,57,2729,2769,673,2595,129,0,657,35176
A83026,2017,04,DH76JW,1489,54,1791,1808,344,1168,30,1,388,21171
A83027,2017,04,DH64DH,842,39,781,786,196,765,68,4,205,12591
A83028,2017,04,DH33QD,1539,125,2043,2080,363,1580,62,0,482,22566
A83029,2017,04,DH34LE,794,24,869,874,169,683,22,4,80,10695
A83030,2017,04,DH77DG,1789,53,2280,2297,455,1763,83,0,466,24886
A83031,2017,04,DL38SQ,1076,83,1682,1691,307,1369,117,1,190,19978
A83032,2017,04,DL135AF,330,49,609,611,162,600,28,0,51,6393
A83033,2017,04,DH21HS,1218,100,1608,1625,343,1402,27,0,207,18451
A83034,2017,04,DL37JR,1022,50,1159,1169,215,927,113,6,286,15070
A83035,2017,04,DL132XD,843,35,1891,1903,310,1279,13,0,159,16177
A83036,2017,04,DH15BH,977,102,1422,1432,247,1093,61,1,196,18302
A83037,2017,04,DL55LH,2514,127,3807,3835,754,2752,179,0,691,41327
A83038,2017,04,NE166HU,696,26,794,796,134,603,25,0,98,9405
A83040,2017,04,DL15JN,2073,82,1803,1819,552,1560,126,0,583,25800
A83041,2017,04,SR79AB,1831,47,2273,2295,486,1621,38,0,372,25794
A83042,2017,04,TS285PZ,564,16,855,880,162,668,38,0,118,9392
A83043,2017,04,DL120QE,283,29,846,850,132,558,12,0,44,6501
A83044,2017,04,SR84QP,1096,32,1265,1274,245,1066,58,0,224,15546
A83045,2017,04,DL178JJ,2557,93,2809,2850,519,2030,166,0,520,36313
A83046,2017,04,DL128HT,1228,130,2345,2355,395,1654,60,0,274,21512
A83047,2017,04,DL30PD,2195,60,2217,2226,592,2090,145,1,826,29066
A83048,2017,04,DL22DS,626,31,1111,1115,134,788,56,0,168,11077
A83049,2017,04,DH80BW,1746,28,2465,2478,530,1848,141,0,342,26725
A83050,2017,04,DH23DJ,1454,87,1768,1785,372,1519,96,0,293,23563
A83051,2017,04,SR77JE,1687,78,2440,2454,409,1939,51,0,352,26669
A83052,2017,04,DL166ED,1692,93,1709,1719,412,1350,78,1,458,24065
A83054,2017,04,TS213BN,1966,53,2905,2940,606,1896,69,1,435,31257
A83055,2017,04,DH12UW,459,40,529,532,114,398,15,0,69,6597
A83057,2017,04,SR84LD,1305,36,1341,1362,320,1219,80,0,232,16960
A83060,2017,04,DL135NX,263,24,473,479,125,338,17,0,48,5980
A83061,2017,04,DL23BE,314,22,609,610,96,405,29,0,58,5994
A83066,2017,04,DL54SE,1771,44,1775,1783,432,1597,112,0,447,21245
A83070,2017,04,DL21AA,787,91,1198,1202,153,1019,59,0,182,12629
A83071,2017,04,SR77JE,658,14,764,777,206,811,6,0,181,9648
A83072,2017,04,DH70LP,403,21,662,663,90,591,5,0,120,7039
A83073,2017,04,DH97XT,858,38,1191,1207,250,868,26,0,208,13565
A83074,2017,04,DL55NH,1534,66,1885,1901,580,1587,39,0,383,23546
A83075,2017,04,SR78LF,945,53,1312,1352,384,1404,37,0,151,16132
A83076,2017,04,DH99DA,553,13,664,671,146,478,27,0,96,7517
A83603,2017,04,DL166BQ,430,6,515,516,85,301,11,0,112,5241
A83610,2017,04,TS285PZ,405,8,463,465,93,457,12,0,87,6207
A83616,2017,04,DH62LQ,358,0,653,663,107,469,30,0,86,6622
A83617,2017,04,DH79YT,408,15,596,601,118,470,24,0,77,6495
A83618,2017,04,NE177SB,714,23,824,833,196,656,27,0,101,10060
A83619,2017,04,DH62LT,553,9,666,668,195,522,12,0,128,7080
A83622,2017,04,DH70BD,327,11,521,522,120,497,2,0,58,5552
A83626,2017,04,DL149SU,290,15,533,550,115,467,13,0,107,5408
A83627,2017,04,DH62TH,1085,9,1154,1163,293,905,42,0,233,13714
A83630,2017,04,DH78SJ,197,3,259,264,83,200,11,0,55,3136
A83632,2017,04,DH96AN,216,2,399,404,78,251,4,0,61,4608
A83634,2017,04,DL179LH,593,17,690,701,130,557,38,0,91,8460
A83635,2017,04,DH65AL,641,19,648,650,149,548,10,0,115,8273
A83636,2017,04,DH86DP,1130,21,1287,1307,286,1162,24,0,239,14476
A83637,2017,04,DH22NJ,417,24,392,394,119,367,43,0,99,5922
A83641,2017,04,DL15LW,662,32,783,783,162,668,48,0,174,8941
A83644,2017,04,DH97TD,589,7,742,748,228,864,18,0,91,9561
A84002,2017,04,NE657UW,371,5,668,676,91,607,22,0,61,8492
A84003,2017,04,NE639UT,1861,56,2189,2215,435,1882,80,0,316,28776
A84005,2017,04,NE226JX,1486,46,1460,1467,327,1418,35,0,264,21154
A84006,2017,04,NE662NL,1009,45,1926,1938,329,1551,73,0,201,19183
A84007,2017,04,NE209SD,982,71,2286,2315,329,1758,49,0,212,22437
A84008,2017,04,NE707ER,573,17,1164,1173,158,749,31,0,108,10163
A84009,2017,04,NE241HD,3061,64,3407,3452,766,2484,117,5,501,42374
A84011,2017,04,NE209SD,758,50,1429,1432,208,1292,30,5,161,14436
A84013,2017,04,NE227DU,729,27,975,984,216,833,14,0,157,11466
A84014,2017,04,NE241DX,1099,26,1149,1160,244,970,30,0,201,16970
A84015,2017,04,NE630XX,685,12,534,545,140,474,38,0,47,8254
A84016,2017,04,NE425PW,567,24,796,801,163,695,11,0,137,9431
A84018,2017,04,NE455LG,853,37,1182,1194,168,926,57,0,175,14173
A84020,2017,04,NE625RA,1081,21,1368,1375,255,1152,2,0,167,17240
A84021,2017,04,NE662NR,1026,38,1872,1890,312,1416,57,1,203,19786
A84022,2017,04,NE650HD,1434,72,1953,1969,393,1593,83,0,351,24551
A84024,2017,04,NE461QJ,1111,54,1548,1562,234,1096,93,0,221,17563
A84025,2017,04,NE236QN,717,38,1044,1065,206,788,51,0,164,10899
A84026,2017,04,TD151LL,1330,77,1426,1435,278,1436,83,0,250,21151
A84027,2017,04,NE482HE,390,18,856,861,115,669,33,0,32,7895
A84028,2017,04,NE630NG,2859,68,2808,2833,650,2797,22,0,517,37294
A84029,2017,04,NE615LX,352,13,860,867,165,543,1,0,70,7080
A84030,2017,04,NE236US,1128,48,1459,1466,277,1191,55,0,313,18282
A84031,2017,04,NE611JX,833,32,1155,1165,162,885,42,2,193,13125
A84032,2017,04,NE716BL,337,16,512,513,91,477,13,0,72,5880
A84033,2017,04,NE461QJ,691,38,960,963,110,765,31,0,138,10679
A84034,2017,04,NE499AP,735,39,1210,1219,198,970,45,0,190,12591
A84035,2017,04,NE418DH,690,39,1012,1027,194,903,40,0,146,12634
A84036,2017,04,NE611BJ,3128,109,3891,3934,775,3248,50,7,582,43601
A84037,2017,04,NE237EF,723,20,985,992,183,723,51,0,104,10844
A84038,2017,04,NE236QN,1178,36,1161,1180,357,1059,48,4,239,15274
A84039,2017,04,NE611JX,570,23,705,722,145,606,40,0,143,9379
A84040,2017,04,NE464BU,375,10,952,965,94,697,31,0,37,8082
A84042,2017,04,NE614EG,198,16,371,373,53,291,11,0,38,3920
A84043,2017,04,NE231XZ,1882,42,2250,2263,463,1787,78,5,355,27070
A84044,2017,04,TD152HB,997,49,1174,1184,263,990,67,0,163,15324
A84045,2017,04,NE476LA,613,16,980,988,158,771,30,5,120,10282
A84047,2017,04,NE437LL,504,19,1025,1031,134,715,14,0,99,10385
A84604,2017,04,NE716BL,214,2,475,480,76,352,11,0,45,4422
A84609,2017,04,NE659PR,116,16,438,438,65,250,2,0,23,3023
A84614,2017,04,NE425HR,198,13,222,227,56,190,10,0,30,2992
A84619,2017,04,NE250BW,388,8,583,590,96,530,8,0,78,5837
A85001,2017,04,NE95EY,898,81,939,945,217,986,27,0,189,14090
A85002,2017,04,NE82XB,463,21,659,663,176,573,32,26,98,8350
A85003,2017,04,NE391PW,749,52,1143,1148,212,974,37,17,125,13896
A85004,2017,04,NE108PH,1807,122,1803,1812,302,1685,68,6,393,23826
A85005,2017,04,NE81RQ,2615,155,2376,2384,552,2177,85,183,490,33613
A85006,2017,04,NE119AD,1284,61,1518,1532,330,1368,27,0,283,18419
A85007,2017,04,NE95XY,953,116,1039,1055,176,908,9,20,152,13956
A85008,2017,04,DH32QT,2732,182,3416,3451,693,2857,77,77,620,39555
A85009,2017,04,NE109QG,866,100,845,853,218,797,19,69,212,11545
A85010,2017,04,NE215AE,1194,65,1578,1580,293,1320,40,0,249,19448
A85011,2017,04,NE109QG,1457,159,1429,1444,241,1300,22,58,303,18905
A85012,2017,04,NE81HR,818,25,586,588,142,615,35,0,210,10086
A85013,2017,04,NE81AD,408,12,734,734,164,736,2,0,36,6919
A85014,2017,04,NE404US,1015,53,1622,1629,259,1518,16,0,210,17208
A85016,2017,04,NE97AD,2146,135,2134,2143,491,2209,97,35,450,29314
A85017,2017,04,NE84DP,680,34,830,839,228,711,20,68,165,10662
A85018,2017,04,NE214RD,672,37,765,772,188,744,43,0,131,10514
A85019,2017,04,NE81NB,1214,69,1079,1091,261,979,50,90,217,16621
A85020,2017,04,NE164PD,1477,113,2206,2221,344,2082,49,17,294,27615
A85021,2017,04,NE82UR,287,16,427,428,96,397,12,100,19,4627
A85023,2017,04,NE82PQ,1232,27,1029,1032,239,1050,36,285,259,14041
A85024,2017,04,NE177BU,398,34,627,628,133,514,7,0,92,6441
A85026,2017,04,NE96YS,730,10,855,861,147,882,4,73,187,10343
A85605,2017,04,NE403NT,314,15,575,579,110,530,5,62,58,5927
A85609,2017,04,NE84QR,107,10,218,218,62,266,1,6,14,2761
A85611,2017,04,NE100RR,804,69,745,747,215,752,25,23,184,10468
A85614,2017,04,NE81AD,618,19,685,695,187,766,11,0,155,8093
A85616,2017,04,NE214RD,304,31,388,389,78,533,4,0,42,5969
A85617,2017,04,NE165LP,427,36,668,669,132,494,19,12,108,7464
A85620,2017,04,NE403LT,649,29,832,841,134,674,30,0,103,9510
A86003,2017,04,NE18DQ,3374,95,2161,2190,714,2167,130,2,814,39159
A86004,2017,04,NE48AY,1107,32,1317,1335,299,964,52,0,186,18600
A86005,2017,04,NE128LS,978,60,1034,1044,221,1000,42,1,180,13433
A86006,2017,04,NE31NB,636,47,839,840,112,762,36,0,76,9626
A86007,2017,04,NE21JQ,204,7,185,186,22,175,14,0,38,2507
A86008,2017,04,NE32PE,1266,114,1486,1503,306,1265,138,0,216,20785
A86010,2017,04,NE65SL,1015,71,1151,1161,209,974,72,0,189,14948
A86011,2017,04,NE63BS,1913,94,2674,2694,625,2336,63,1,448,31461
A86012,2017,04,NE49QB,946,55,1444,1444,474,1219,39,8,225,16495
A86013,2017,04,NE52QW,1197,73,1570,1618,309,1504,62,0,196,19967
A86015,2017,04,NE22AH,699,26,768,774,112,633,86,0,144,10223
A86016,2017,04,NE77XX,856,41,1167,1212,186,958,52,0,146,14139
A86017,2017,04,NE47JT,2203,103,1689,1773,515,1714,109,0,318,27087
A86018,2017,04,NE31NU,1146,118,1354,1372,182,1174,73,0,247,17782
A86020,2017,04,NE23LD,263,33,369,378,48,280,5,0,73,4410
A86021,2017,04,NE48QB,2016,105,2428,2477,584,2105,51,0,332,28962
A86022,2017,04,NE51LJ,1190,96,1349,1387,298,1122,36,0,244,17278
A86023,2017,04,NE64QD,1289,56,1229,1244,287,1139,106,0,223,18004
A86024,2017,04,NE61SA,1107,52,1070,1087,265,937,51,0,199,14730
A86025,2017,04,NE52LH,2447,85,2016,2098,582,1762,141,46,404,30535
A86026,2017,04,NE159PA,1090,31,1177,1185,226,1069,26,4,141,15681
A86028,2017,04,NE31DQ,492,24,628,653,147,483,19,0,57,7301
A86029,2017,04,NE61SG,3219,134,3324,3385,787,3358,99,1,514,42470
A86030,2017,04,NE156TQ,1852,97,1595,1606,529,1554,53,0,303,25972
A86031,2017,04,NE49XD,908,57,931,960,250,704,47,0,215,13654
A86033,2017,04,NE35NF,321,24,511,524,109,344,25,0,34,6357
A86035,2017,04,NE35JP,227,12,317,320,78,264,8,0,48,3791
A86036,2017,04,NE31TX,993,81,1114,1116,213,1014,113,2,227,15669
A86037,2017,04,NE46SH,1296,29,1427,1439,472,1355,66,0,216,18070
A86038,2017,04,NE158LX,1204,54,1331,1337,292,1211,50,2,208,16340
A86040,2017,04,NE62NN,1532,59,1006,1027,268,1075,86,59,253,16697
A86041,2017,04,NE77TD,716,53,949,982,190,910,61,0,77,11440
A86601,2017,04,NE52UY,1003,55,1000,1026,245,958,76,0,168,15922
A87002,2017,04,NE290HQ,1098,67,1452,1472,288,1249,64,0,196,16907
A87003,2017,04,NE286RZ,1585,126,1814,1824,382,1604,100,0,251,23841
A87004,2017,04,NE290SF,2156,153,2304,2319,499,1823,177,0,545,32561
A87005,2017,04,NE262ND,1220,70,1283,1312,277,1136,140,0,228,19633
A87006,2017,04,NE261NA,667,46,835,841,141,789,49,0,140,11519
A87007,2017,04,NE129BQ,1461,105,1415,1424,345,1329,55,0,236,19171
A87008,2017,04,NE263LW,732,35,1025,1043,167,653,47,0,116,11414
A87009,2017,04,NE290HT,1783,89,1831,1843,478,1772,149,0,270,25488
A87011,2017,04,NE259XJ,741,33,1018,1024,192,675,52,0,202,11897
A87012,2017,04,NE136LN,1674,88,1703,1715,386,1629,100,1,217,23084
A87013,2017,04,NE280AD,1316,56,1516,1546,373,1355,122,0,228,20462
A87014,2017,04,NE270HJ,763,43,883,891,199,754,54,0,165,10557
A87015,2017,04,NE290SF,958,48,1021,1025,239,1005,42,0,167,13876
A87016,2017,04,NE286BB,1344,51,1753,1779,359,1401,111,0,217,21560
A87017,2017,04,NE136JJ,665,56,1489,1489,213,1245,28,0,131,14026
A87019,2017,04,NE290DZ,792,50,950,963,204,856,10,0,125,11664
A87020,2017,04,NE259PH,795,35,995,1006,129,843,40,4,139,12555
A87022,2017,04,NE270HJ,819,8,744,752,158,679,44,0,180,10780
A87023,2017,04,NE270HJ,827,41,880,885,204,716,20,0,132,11169
A87027,2017,04,NE280PP,990,55,1067,1110,309,928,86,0,208,14310
A87029,2017,04,NE287LP,962,15,963,974,202,801,42,0,205,12004
A87030,2017,04,NE296HT,860,25,832,843,192,603,28,0,178,10488
A87600,2017,04,NE261DU,430,46,565,569,99,528,9,0,63,7699
A87612,2017,04,NE126HS,870,50,1000,1013,209,810,25,0,178,12703
A87615,2017,04,NE126HS,602,21,802,810,125,490,3,0,205,8030
A88001,2017,04,NE311NU,570,25,778,784,165,812,17,0,157,8990
A88002,2017,04,NE334QY,1847,98,1766,1787,375,1459,88,11,412,25374
A88003,2017,04,NE346RE,1808,148,2022,2069,402,1706,20,13,328,27031
A88004,2017,04,NE325SE,1036,31,1060,1080,175,842,41,0,191,15161
A88005,2017,04,NE349BP,786,33,831,841,202,889,24,0,170,11197
A88006,2017,04,NE340BX,920,55,1063,1083,176,896,14,2,177,14968
A88007,2017,04,NE334DX,1188,76,1268,1288,208,1278,54,23,249,17531
A88008,2017,04,NE335DU,794,49,930,951,172,687,19,7,118,11512
A88009,2017,04,NE359AN,569,22,1022,1036,148,671,8,0,140,9388
A88010,2017,04,NE325AG,608,48,749,754,146,923,30,0,129,11277
A88011,2017,04,NE334JP,396,48,423,428,75,374,9,0,74,5992
A88012,2017,04,NE312SP,1043,58,1353,1384,262,1216,19,0,217,16149
