PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A81026,2017,05,TS56HA,1926,55,1706,1759,388,1327,106,0,614,26853
A81027,2017,05,TS159DD,1454,73,1976,2008,284,1473,31,0,296,21556
A81029,2017,05,TS12NX,963,31,1043,1066,288,768,35,0,103,13050
A81030,2017,05,TS13RY,1456,67,1626,1647,345,1136,125,1,412,21957
A81031,2017,05,TS247PW,1535,48,1572,1594,292,1153,17,0,321,22287
A81032,2017,05,TS147DJ,1455,39,1752,1765,298,1262,99,0,373,21163
A81033,2017,05,TS36AL,648,18,658,672,148,576,80,0,224,8467
A81034,2017,05,TS170EE,2875,62,3235,3257,722,2473,46,0,806,42262
A81035,2017,05,TS13RX,1270,22,1361,1386,302,950,54,0,318,17905
A81036,2017,05,TS202UZ,2335,78,2960,2982,510,2262,96,17,606,34284
A81037,2017,05,TS12NX,997,35,1195,1224,315,994,91,0,217,15705
A81038,2017,05,TS36AL,426,10,603,615,208,477,63,1,124,7838
A81039,2017,05,TS169EA,942,21,1619,1631,288,1154,21,0,292,16152
A81040,2017,05,TS232DG,1207,34,1173,1191,203,918,50,0,289,15229
A81041,2017,05,TS249DN,983,44,1317,1328,263,951,25,0,344,14357
A81042,2017,05,TS69QG,1966,21,2479,2497,519,2094,163,2,308,26254
A81043,2017,05,TS60HA,1574,21,1510,1562,319,1196,76,0,444,19993
A81044,2017,05,TS251QU,2865,98,3737,3770,680,3109,39,5,625,42966
A81045,2017,05,TS101SR,1627,37,1712,1724,319,1357,100,0,317,21083
A81046,2017,05,TS181YE,1597,67,1800,1840,349,1183,58,0,291,22835
A81047,2017,05,TS116BW,589,47,1010,1027,168,767,18,0,145,9532
A81048,2017,05,TS117BL,967,52,1603,1623,293,1347,24,1,193,15921
A81049,2017,05,TS36AL,908,24,1059,1068,347,1050,110,0,149,14761
A81051,2017,05,TS55NN,929,30,1026,1047,183,924,38,0,268,14504
A81052,2017,05,TS104NW,1227,38,1702,1718,330,1175,74,0,318,18866
A81053,2017,05,TS134HW,1370,26,1767,1850,276,1320,171,0,189,20162
A81054,2017,05,TS101UA,1445,39,1807,1824,328,1308,64,1,293,19522
A81056,2017,05,TS232JW,252,14,568,570,116,306,6,0,58,4617
A81057,2017,05,TS232LS,1265,25,1248,1264,297,981,15,8,284,16198
A81058,2017,05,TS80TL,1160,30,1129,1150,218,729,73,0,202,15127
A81060,2017,05,TS268DB,442,17,467,472,107,373,53,0,90,8328
A81063,2017,05,TS240NZ,597,24,1249,1258,169,829,0,0,134,10145
A81064,2017,05,TS12NX,1046,19,698,711,153,569,62,0,249,11013
A81065,2017,05,TS66TD,743,42,794,806,233,628,38,0,149,9072
A81066,2017,05,TS211JS,522,10,1016,1027,131,713,18,0,74,8735
A81067,2017,05,TS182BP,1285,27,1129,1137,315,977,80,0,280,16455
A81070,2017,05,TS253DQ,357,1,331,331,82,235,67,0,58,4975
A81602,2017,05,TS232DG,320,10,713,731,87,520,6,0,104,6021
A81608,2017,05,TS176NP,1236,24,1764,1770,380,1254,7,0,237,16728
A81610,2017,05,TS232DG,961,25,1236,1254,232,950,18,16,205,13855
A81611,2017,05,TS80TL,883,36,879,902,180,662,85,0,207,11271
A81612,2017,05,TS251AX,224,16,589,596,103,417,3,0,29,5287
A81618,2017,05,TS121BJ,1398,50,1814,1851,308,1253,102,0,401,21189
A81621,2017,05,TS39NB,327,0,220,226,75,210,23,0,70,3838
A81622,2017,05,TS268DF,650,22,756,758,111,653,3,0,148,8463
A81629,2017,05,TS182AP,720,18,781,784,226,645,17,4,137,9814
A81631,2017,05,TS249LJ,590,14,867,875,129,633,7,0,118,9742
A81632,2017,05,TS181HU,650,0,25,25,5,30,5,0,156,1947
A82003,2017,05,LA127BT,1001,49,1240,1255,256,934,106,0,239,15698
A82004,2017,05,CA93QX,250,8,569,574,95,388,16,0,43,4988
A82005,2017,05,LA229BP,482,19,934,952,116,658,66,6,90,9079
A82006,2017,05,CA166QR,402,19,945,961,147,576,20,0,51,8421
A82007,2017,05,LA141LF,1577,41,1468,1522,247,924,218,26,297,20323
A82008,2017,05,LA145ES,1636,57,1987,2057,425,1275,121,4,365,23206
A82009,2017,05,LA139SH,1328,45,2155,2214,396,1461,25,61,194,20141
A82010,2017,05,LA145JY,869,62,1206,1251,251,782,57,7,167,13418
A82012,2017,05,CA81NL,1944,87,3217,3234,512,2375,81,19,310,32984
A82013,2017,05,CA174AY,767,37,1273,1283,282,989,43,6,112,14471
A82014,2017,05,CA78DS,446,37,1152,1156,126,765,56,0,59,10014
A82015,2017,05,CA11EB,801,19,750,757,189,516,14,0,171,9566
A82016,2017,05,CA11DG,4316,127,4450,4506,640,3070,270,66,823,58447
A82018,2017,05,CA11BP,1138,31,1115,1128,122,933,81,23,288,15906
A82019,2017,05,CA12HE,966,33,1058,1078,217,803,23,16,188,13263
A82020,2017,05,CA27AJ,1485,50,1537,1571,265,1017,101,0,336,20419
A82021,2017,05,CA139HT,1811,75,3506,3562,464,2124,100,0,322,31421
A82022,2017,05,CA57PZ,671,32,1330,1337,152,901,23,0,132,10966
A82023,2017,05,CA145UR,579,17,994,998,159,833,11,2,104,9704
A82024,2017,05,CA201PN,602,25,1392,1408,207,871,45,8,118,11286
A82025,2017,05,LA94JE,1083,35,1293,1310,261,980,93,4,171,15285
A82026,2017,05,LA97HR,1702,56,2965,2999,524,2096,64,2,193,29098
A82027,2017,05,LA96SA,1113,32,2006,2023,355,1579,44,0,171,20304
A82028,2017,05,CA124DB,614,41,1628,1646,179,1082,22,0,117,13362
A82029,2017,05,CA75JH,272,19,832,839,117,475,5,0,26,6215
A82030,2017,05,LA62HQ,681,39,1223,1246,177,965,76,0,80,13082
A82031,2017,05,CA103LW,294,12,632,634,89,452,11,0,71,5729
A82032,2017,05,CA158EL,2254,66,2946,2965,547,1768,53,97,361,30238
A82033,2017,05,LA184BY,1034,48,1158,1202,266,809,237,0,319,16864
A82034,2017,05,LA77PW,665,41,1424,1447,191,889,52,0,97,13076
A82035,2017,05,CA118HW,1257,48,1810,1861,251,1187,57,1,167,20949
A82036,2017,05,CA118HW,940,44,1436,1441,225,1067,7,1,162,15031
A82037,2017,05,CA74AH,608,16,951,962,154,667,11,0,81,10629
A82038,2017,05,CA101RW,395,18,816,828,105,575,13,6,84,7573
A82039,2017,05,LA158AB,784,40,1442,1468,221,869,31,5,189,14079
A82041,2017,05,CA287RG,1701,28,2251,2267,386,1533,117,6,290,23073
A82044,2017,05,CA222BD,3288,93,5105,5200,784,2891,166,67,457,50736
A82045,2017,05,CA79QD,1084,24,1451,1468,205,1117,61,0,169,16278
A82046,2017,05,LA232EG,447,32,961,969,178,698,38,0,48,8498
A82047,2017,05,CA142DL,1500,44,2077,2096,279,1369,96,50,207,21019
A82048,2017,05,CA143FT,762,19,722,728,148,514,7,22,126,8669
A82049,2017,05,CA142ED,733,16,848,862,134,619,22,26,105,10379
A82050,2017,05,CA142AJ,1476,32,1634,1654,301,1099,84,32,281,18633
A82053,2017,05,LA117DJ,498,33,1043,1061,181,740,27,0,61,10391
A82055,2017,05,CA73HH,891,17,1516,1559,298,1071,25,0,155,14705
A82058,2017,05,CA287BA,607,18,970,984,122,529,14,3,73,9040
A82060,2017,05,CA287PA,656,9,1065,1084,213,742,38,14,76,11104
A82062,2017,05,LA142LR,523,16,696,718,143,497,14,0,138,7852
A82064,2017,05,CA222DB,722,7,969,985,189,798,90,10,123,10430
A82065,2017,05,LA117DJ,341,16,802,812,121,571,20,0,68,8066
A82068,2017,05,LA127BT,447,29,583,588,88,316,27,2,43,6456
A82070,2017,05,LA231BA,452,9,1043,1059,140,652,37,5,49,9568
A82071,2017,05,LA143HY,614,26,1209,1229,164,718,28,16,99,10642
A82072,2017,05,LA139RX,1348,37,1499,1562,259,1193,42,2,218,16594
A82074,2017,05,LA50DP,267,50,654,657,65,465,40,0,36,6565
A82075,2017,05,CA287BU,669,20,870,884,158,523,24,4,140,8897
A82077,2017,05,LA139QY,905,12,596,620,173,451,50,4,158,11242
A82608,2017,05,LA105DL,359,21,794,799,161,519,26,0,20,7181
A82617,2017,05,CA101DQ,185,8,445,445,61,334,13,0,33,4073
A82620,2017,05,CA110PD,51,10,193,193,21,130,1,10,13,1340
A82621,2017,05,LA167JP,136,5,308,310,49,198,8,0,11,3335
A82623,2017,05,CA142RW,737,19,954,966,147,712,38,0,76,10691
A82629,2017,05,LA145SL,621,8,700,718,106,500,16,8,160,7574
A82631,2017,05,CA40HP,408,22,771,772,101,473,15,0,86,7312
A82646,2017,05,CA65XA,738,11,750,754,194,682,52,0,182,9136
A82647,2017,05,LA116PH,266,7,586,589,74,393,12,2,22,5176
A82650,2017,05,LA128QF,214,16,431,437,50,280,17,0,26,4288
A82651,2017,05,LA177TE,255,4,454,454,90,404,21,11,25,5806
A82654,2017,05,CA11LB,852,32,1300,1320,163,767,114,0,168,13145
A83001,2017,05,DL166QA,1656,101,2162,2179,422,1477,72,0,474,24093
A83003,2017,05,DL150EQ,1410,50,1666,1685,422,1356,38,0,425,21507
A83004,2017,05,SR78LF,718,15,892,910,246,818,17,0,148,9862
A83005,2017,05,DL13RT,1659,118,2044,2062,447,1676,105,3,409,24563
A83006,2017,05,DL36HZ,855,67,901,903,268,863,101,14,226,12950
A83007,2017,05,TS274LQ,2075,81,2212,2226,461,2042,76,3,372,29774
A83008,2017,05,DL42HP,1193,85,1292,1292,282,1121,54,0,269,16461
A83009,2017,05,DH33SL,1348,88,1641,1657,254,1176,34,1,262,18236
A83010,2017,05,DL39JP,1627,100,1910,1920,380,1275,193,0,494,24525
A83011,2017,05,DH11QW,1568,96,1321,1334,204,1026,85,3,561,19769
A83012,2017,05,SR85TW,2959,84,3984,3999,691,3120,78,0,545,43789
A83013,2017,05,DL14YL,1519,96,1778,1803,352,1273,97,0,444,21499
A83014,2017,05,DH12QW,955,85,1334,1347,203,813,35,0,183,14551
A83015,2017,05,DL146AB,1420,84,2017,2020,472,1551,86,0,300,23370
A83016,2017,05,DH98AD,2213,81,2740,2766,638,2018,99,0,491,32698
A83017,2017,05,DH63HW,1068,64,1538,1550,304,1368,34,1,188,18819
A83018,2017,05,DH85YA,4114,177,4433,4472,1031,3440,269,0,881,56967
A83019,2017,05,DH62JL,827,13,987,1032,223,863,15,0,193,12901
A83020,2017,05,DL159HU,1699,44,2473,2489,384,1752,70,0,430,26986
A83021,2017,05,DL146RP,2749,58,3038,3055,740,2393,217,0,742,37209
A83022,2017,05,DH78NH,3632,188,4173,4189,903,3083,162,0,795,52532
A83023,2017,05,DH90AB,1987,63,2355,2379,668,2309,43,0,431,30495
A83024,2017,05,DH46RQ,1053,52,1218,1221,246,951,24,0,266,14541
A83025,2017,05,DL147EJ,2296,66,2957,2996,663,2774,128,0,683,37299
A83026,2017,05,DH76JW,1581,57,1907,1933,386,1266,28,1,419,22584
A83027,2017,05,DH64DH,978,44,842,844,216,829,67,4,242,13941
A83028,2017,05,DH33QD,1524,123,2010,2035,379,1601,60,0,470,22891
A83029,2017,05,DH34LE,818,23,950,957,179,722,24,4,84,11388
A83030,2017,05,DH77DG,1777,59,2274,2288,443,1787,74,0,464,24887
A83031,2017,05,DL38SQ,1050,84,1492,1504,268,1219,105,1,232,18953
A83032,2017,05,DL135AF,294,40,624,625,142,606,27,0,42,6516
A83033,2017,05,DH21HS,1427,89,1742,1756,346,1469,28,0,249,20311
A83034,2017,05,DL37JR,1182,76,1300,1311,245,1075,109,3,328,18028
A83035,2017,05,DL132XD,912,29,1989,2002,342,1346,19,0,191,17297
A83036,2017,05,DH15BH,1039,115,1483,1492,265,1173,63,1,226,19872
A83037,2017,05,DL55LH,2435,127,3714,3739,712,2655,144,0,692,39809
A83038,2017,05,NE166HU,836,65,945,947,150,753,29,0,115,11709
A83040,2017,05,DL15JN,2069,91,1827,1842,520,1510,138,0,611,25769
A83041,2017,05,SR79AB,2272,60,2788,2816,597,1963,44,0,465,31008
A83042,2017,05,TS285PZ,866,29,1258,1289,266,1082,59,0,171,14217
A83043,2017,05,DL120QE,338,27,917,923,145,614,14,0,65,6972
A83044,2017,05,SR84QP,1298,31,1307,1323,267,1101,52,0,268,17408
A83045,2017,05,DL178JJ,2535,83,2837,2872,480,1991,154,0,543,36329
A83046,2017,05,DL128HT,1310,113,2485,2496,442,1767,44,0,303,23079
A83047,2017,05,DL30PD,2389,92,2308,2315,569,2173,136,0,919,30812
A83048,2017,05,DL22DS,667,33,1129,1133,145,847,62,0,183,11771
A83049,2017,05,DH80BW,1944,28,2611,2621,558,2028,172,0,367,29109
A83050,2017,05,DH23DJ,1397,93,1572,1588,321,1366,97,0,267,21970
A83051,2017,05,SR77JE,1723,71,2360,2388,396,1892,73,0,354,27295
A83052,2017,05,DL166ED,1781,88,1712,1720,412,1355,91,1,475,24911
A83054,2017,05,TS213BN,2122,41,3212,3248,652,2059,71,1,503,32958
A83055,2017,05,DH12UW,488,27,548,550,105,402,13,0,90,6663
A83057,2017,05,SR84LD,1425,28,1364,1384,339,1339,83,0,242,18727
A83060,2017,05,DL135NX,283,19,472,479,110,353,23,0,54,6071
A83061,2017,05,DL23BE,338,30,652,652,117,455,36,0,67,6676
A83066,2017,05,DL54SE,2036,50,2089,2097,521,1904,133,1,515,24657
A83070,2017,05,DL21HA,829,98,1250,1259,176,1067,53,0,226,13332
A83071,2017,05,SR77JE,667,14,743,749,192,768,10,0,148,9563
A83072,2017,05,DH70LP,439,34,714,717,94,613,4,0,133,7895
A83073,2017,05,DH97XT,887,44,1228,1242,267,950,21,0,215,14366
A83074,2017,05,DL55NH,1999,99,2458,2468,723,2222,52,0,481,29508
A83075,2017,05,SR78LF,943,51,1268,1308,339,1387,46,0,144,16485
A83076,2017,05,DH99DA,622,15,809,827,170,556,26,0,107,8796
A83603,2017,05,DL166BQ,447,7,565,566,94,336,13,0,129,5601
A83610,2017,05,TS285PZ,565,7,672,677,138,657,18,0,130,8700
A83616,2017,05,DH62LQ,425,1,693,702,94,499,29,0,115,7155
A83617,2017,05,DH79YT,468,19,683,688,139,542,20,0,93,7365
A83618,2017,05,NE177SB,721,21,863,872,204,702,33,0,103,10478
A83619,2017,05,DH62LT,622,9,656,657,187,545,15,0,153,7413
A83622,2017,05,DH70BD,281,15,454,455,95,430,1,0,31,4787
A83626,2017,05,DL149SU,241,13,469,479,97,406,16,0,91,4704
A83627,2017,05,DH62TH,1218,24,1263,1271,340,1025,52,0,271,15205
A83630,2017,05,DH78SJ,294,7,364,369,109,304,18,0,86,4370
A83632,2017,05,DH96AN,251,2,443,448,80,286,4,0,57,4925
A83634,2017,05,DL179LH,646,19,766,776,160,608,55,0,122,9317
A83635,2017,05,DH65AL,648,19,662,663,142,527,25,0,126,8476
A83636,2017,05,DH86DP,1070,30,1241,1255,273,1087,24,0,239,14455
A83637,2017,05,DH22NJ,409,23,402,404,106,363,33,0,109,5777
A83641,2017,05,DL15LW,723,37,809,810,165,704,41,0,193,9446
A83644,2017,05,DH97TD,555,3,633,645,200,725,15,0,95,8579
A84002,2017,05,NE657UW,446,4,662,677,98,596,14,0,81,8608
A84003,2017,05,NE639UT,1986,59,2396,2427,460,1964,88,0,317,30560
A84005,2017,05,NE226JX,1645,49,1552,1559,345,1444,27,8,295,22755
A84006,2017,05,NE662NL,1245,52,2377,2396,408,1878,66,0,275,23121
A84007,2017,05,NE209SD,1098,55,2376,2401,345,1839,55,0,255,23617
A84008,2017,05,NE707ER,580,16,1180,1191,148,767,41,1,118,10242
A84009,2017,05,NE241HD,3318,75,3646,3692,791,2694,128,0,594,45781
A84011,2017,05,NE209SD,837,70,1598,1601,208,1423,37,4,188,15891
A84013,2017,05,NE227DU,726,28,1057,1071,219,889,12,0,173,11687
A84014,2017,05,NE241DX,1206,40,1268,1275,285,1150,29,0,210,19198
A84015,2017,05,NE630XX,708,12,620,631,159,500,32,0,52,8633
A84016,2017,05,NE425PW,596,26,896,899,176,774,10,0,149,10441
A84018,2017,05,NE455LG,954,47,1227,1234,171,951,66,0,191,15129
A84020,2017,05,NE625RA,1175,27,1359,1366,245,1140,4,0,223,17677
A84021,2017,05,NE662NR,1199,55,2213,2235,339,1726,64,1,240,22852
A84022,2017,05,NE650HD,1523,88,2121,2129,405,1682,100,0,371,25936
A84024,2017,05,NE461QJ,1085,55,1513,1526,230,1052,83,0,227,17554
A84025,2017,05,NE236QN,777,43,1159,1184,251,903,54,0,185,12349
A84026,2017,05,TD151LL,1405,74,1549,1555,318,1530,84,0,262,22676
A84027,2017,05,NE482HE,432,20,943,948,116,729,39,0,37,8729
A84028,2017,05,NE630NG,3163,109,2894,2926,679,2952,28,0,561,40647
A84029,2017,05,NE615LX,369,20,893,903,154,580,3,0,68,7579
A84030,2017,05,NE236US,1356,97,1620,1637,389,1440,79,0,333,21831
A84031,2017,05,NE611JX,805,32,1187,1198,160,946,46,1,170,13626
A84032,2017,05,NE716BL,360,19,594,595,102,543,16,0,70,6757
A84033,2017,05,NE461QJ,712,50,973,979,112,769,21,0,150,11389
A84034,2017,05,NE499AP,775,39,1251,1257,215,1031,57,0,227,13510
A84035,2017,05,NE418DH,751,47,1016,1027,211,934,32,0,160,13313
A84036,2017,05,NE611BJ,3336,123,4115,4155,825,3461,51,7,621,46263
A84037,2017,05,NE237EF,739,18,925,928,186,693,48,0,132,10646
A84038,2017,05,NE236QN,1266,42,1277,1296,345,1142,50,3,276,16664
A84039,2017,05,NE611JX,595,27,718,737,156,578,43,0,171,9685
A84040,2017,05,NE464BU,375,14,972,983,96,713,34,0,25,8349
A84042,2017,05,NE614EG,174,19,414,418,68,323,12,0,37,4251
A84043,2017,05,NE231XZ,2179,37,2644,2664,549,2160,90,0,404,30963
A84044,2017,05,TD152HB,1100,41,1291,1307,277,1086,70,0,205,16798
A84045,2017,05,NE476LA,637,22,1029,1037,174,813,35,4,129,10788
A84047,2017,05,NE437LL,609,36,1254,1259,172,921,15,0,119,11993
A84604,2017,05,NE716BL,223,2,517,519,96,388,14,0,41,4846
A84609,2017,05,NE659PR,152,16,470,470,66,278,7,0,33,3357
A84614,2017,05,NE425HR,202,12,238,240,64,208,17,0,36,3262
A84619,2017,05,NE250BW,407,9,616,624,102,566,10,0,81,6161
A85001,2017,05,NE95EY,905,77,1038,1043,201,996,24,0,196,14572
A85002,2017,05,NE82XB,513,21,695,696,189,634,34,34,103,9122
A85003,2017,05,NE391PW,843,65,1355,1360,245,1109,49,11,136,15613
A85004,2017,05,NE108PH,1989,138,1830,1840,341,1720,61,5,421,25059
A85005,2017,05,NE81RQ,2825,191,2565,2573,602,2370,96,200,545,36512
A85006,2017,05,NE119AD,1462,67,1520,1531,362,1403,21,0,315,19901
A85007,2017,05,NE95XY,979,108,1106,1122,200,964,14,21,151,14925
A85008,2017,05,DH32QT,2568,159,3149,3180,657,2555,91,69,610,37384
A85009,2017,05,NE109QG,864,81,843,849,223,829,21,57,219,12321
A85010,2017,05,NE215AE,1310,68,1680,1683,311,1421,49,0,291,20971
A85011,2017,05,NE109QG,1634,196,1654,1666,286,1568,29,59,332,22087
A85012,2017,05,NE81HR,866,30,635,636,153,657,45,0,228,10759
A85013,2017,05,NE81AD,456,12,784,786,187,786,0,0,47,7682
A85014,2017,05,NE404US,1052,60,1723,1732,264,1693,19,12,214,18680
A85016,2017,05,NE97AD,2331,118,2134,2144,494,2292,90,40,497,29978
A85017,2017,05,NE84DP,719,26,857,868,244,734,22,67,156,11153
A85018,2017,05,NE214RD,754,45,798,805,204,824,35,0,151,11757
A85019,2017,05,NE81NB,1353,70,1189,1196,317,1065,47,91,235,18688
A85020,2017,05,NE164PD,1638,115,2393,2409,356,2316,48,17,325,29937
A85021,2017,05,NE82UR,328,26,397,399,94,417,14,121,22,4917
A85023,2017,05,NE82PQ,1340,24,1200,1208,304,1264,60,329,289,16215
A85024,2017,05,NE177BU,426,36,651,653,147,558,8,0,112,6934
A85026,2017,05,NE96YS,853,13,1009,1015,172,1035,7,76,213,11750
A85605,2017,05,NE403NT,346,18,589,591,136,555,5,78,61,6408
A85609,2017,05,NE84QR,89,7,217,217,58,230,0,8,12,2672
A85611,2017,05,NE100RR,878,66,773,774,229,776,27,29,227,11051
A85614,2017,05,NE81AD,681,39,750,757,208,877,13,0,164,9021
A85616,2017,05,NE214RD,320,18,408,410,83,550,6,0,44,6217
A85617,2017,05,NE165LP,506,34,741,743,125,563,20,8,117,8157
A85620,2017,05,NE403LT,714,28,891,903,156,732,26,0,129,10218
A86003,2017,05,NE18DQ,3875,115,2488,2525,765,2469,138,3,986,45072
A86004,2017,05,NE48AY,1413,36,1637,1666,438,1218,86,0,238,23337
A86005,2017,05,NE128LS,1097,66,1128,1144,223,1049,35,1,239,14482
A86006,2017,05,NE31NB,705,65,944,947,109,837,43,0,113,10132
A86007,2017,05,NE21JQ,247,7,185,187,22,186,17,0,60,2734
A86008,2017,05,NE32PE,1480,117,1663,1678,333,1338,144,0,262,23100
A86010,2017,05,NE65SL,1049,61,1094,1103,204,974,73,0,202,15233
A86011,2017,05,NE63BS,2022,96,2839,2854,664,2494,86,1,467,33408
A86012,2017,05,NE49QB,1100,57,1681,1687,559,1410,40,9,264,19108
A86013,2017,05,NE52QW,1308,73,1629,1676,349,1575,64,0,187,21093
A86015,2017,05,NE22AH,741,25,759,762,102,650,91,0,152,10178
A86016,2017,05,NE77XX,862,35,1192,1233,216,928,58,0,154,14267
A86017,2017,05,NE47JT,2421,107,1828,1919,514,1781,114,2,370,29214
A86018,2017,05,NE31NU,1214,120,1504,1520,235,1312,86,0,249,19149
A86020,2017,05,NE23LD,281,31,346,350,60,288,11,0,81,4797
A86021,2017,05,NE48QB,2100,113,2572,2621,631,2187,54,0,357,29668
A86022,2017,05,NE51LJ,1168,87,1475,1510,293,1174,34,0,218,17731
A86023,2017,05,NE64QD,1490,46,1331,1349,265,1238,93,0,280,20102
A86024,2017,05,NE61SA,1280,47,1115,1129,247,1006,45,0,265,15801
A86025,2017,05,NE52LH,2622,99,2156,2230,639,1891,130,46,459,33087
A86026,2017,05,NE159PA,1300,45,1313,1319,270,1231,43,4,194,17281
A86027,2017,05,NE17XR,217,1,83,83,29,72,13,0,43,2224
A86028,2017,05,NE31DQ,495,30,689,719,155,499,14,0,64,8093
A86029,2017,05,NE61SG,3485,131,3620,3683,833,3596,125,2,559,46125
A86030,2017,05,NE156TQ,2180,112,1875,1884,675,1849,73,0,361,30550
A86031,2017,05,NE49XD,1078,61,1021,1056,293,848,63,0,263,15820
A86033,2017,05,NE35NF,418,32,588,601,105,443,33,0,58,7343
A86035,2017,05,NE35JP,234,13,334,338,89,280,3,0,61,4166
A86036,2017,05,NE31TX,1048,83,1136,1144,215,950,115,2,250,15421
A86037,2017,05,NE46SH,1500,35,1620,1628,519,1574,70,0,285,20516
A86038,2017,05,NE158LX,1342,55,1343,1349,267,1355,46,0,227,17701
A86040,2017,05,NE62NN,1672,71,1112,1132,291,1154,87,62,293,18108
A86041,2017,05,NE77TD,780,68,1003,1039,210,895,67,0,84,12173
A86601,2017,05,NE52UY,1232,64,1110,1132,267,1120,78,0,189,18454
A87002,2017,05,NE290HQ,1134,67,1456,1479,291,1217,65,0,195,16999
A87003,2017,05,NE286RZ,1750,111,1884,1891,415,1678,115,0,266,25885
A87004,2017,05,NE290SF,2417,143,2621,2634,549,2099,208,0,624,37251
A87005,2017,05,NE262ND,1369,82,1436,1467,308,1349,142,0,269,21712
A87006,2017,05,NE261NA,685,48,860,870,145,770,59,0,151,11493
A87007,2017,05,NE129BQ,1526,118,1523,1535,347,1414,64,0,235,20713
A87008,2017,05,NE263LW,721,37,1000,1018,171,673,47,0,105,11758
A87009,2017,05,NE290HT,1802,82,1779,1797,436,1729,156,0,277,25349
A87011,2017,05,NE259XJ,794,34,1059,1062,223,697,54,0,214,12409
A87012,2017,05,NE136LN,1726,81,1743,1757,386,1657,104,0,259,23215
A87013,2017,05,NE280AD,1416,58,1495,1526,373,1384,108,0,282,21466
A87014,2017,05,NE270HJ,754,36,833,843,182,785,40,0,160,10538
A87015,2017,05,NE290SF,1045,40,1147,1156,254,1101,47,0,182,15313
A87016,2017,05,NE286BB,1503,62,1845,1876,390,1502,108,0,247,23145
A87017,2017,05,NE136JJ,714,64,1616,1619,223,1385,43,0,143,15552
A87019,2017,05,NE290DZ,865,48,972,986,194,874,9,0,151,12234
A87020,2017,05,NE259PH,853,31,1033,1039,142,853,33,4,174,12966
A87022,2017,05,NE270HJ,837,11,716,722,149,598,37,0,166,10491
A87023,2017,05,NE270HJ,932,52,1019,1027,235,861,18,0,193,12776
A87027,2017,05,NE280PP,1116,53,1107,1150,341,1004,89,0,246,15446
A87029,2017,05,NE287LP,1068,18,1073,1084,217,867,46,0,230,13144
A87030,2017,05,NE296HT,954,23,908,920,216,652,35,0,184,11712
A87600,2017,05,NE261DU,500,47,610,616,115,574,12,0,78,8183
A87612,2017,05,NE126HS,994,58,1158,1170,247,883,31,0,236,13881
A87615,2017,05,NE126HS,652,31,864,871,134,559,4,0,188,8842
A88001,2017,05,NE311NU,546,26,801,806,190,835,14,0,138,9205
A88002,2017,05,NE334QY,2139,130,1950,1980,433,1638,107,13,510,28790
A88003,2017,05,NE346RE,1866,154,2121,2169,417,1804,18,12,358,28186
A88004,2017,05,NE325SE,1088,26,1222,1238,201,966,44,0,231,16230
A88005,2017,05,NE349BP,843,32,886,898,209,945,26,0,189,11968
A88006,2017,05,NE340BX,907,60,1037,1056,178,867,13,2,174,14627
A88007,2017,05,NE334DX,1244,75,1313,1332,244,1266,61,23,265,18034
A88008,2017,05,NE335DU,883,38,1105,1131,229,874,22,6,168,13577
