PRACTICE_CODE,YEAR,MONTH,POSTCODE,depression,alzheimers,blood pressure,hypertension,diabetes,cardiovascular disease,insomnia,addiction,social anxiety,ITEMS
A83049,2017,08,DH80BW,1990,45,2709,2714,575,2088,167,2,397,29215
A83050,2017,08,DH23DJ,1796,115,1957,1977,426,1675,117,0,437,26812
A83051,2017,08,SR77JE,2238,83,3097,3121,546,2522,70,0,431,33718
A83052,2017,08,DL166ED,1791,79,1750,1760,430,1401,90,1,498,24923
A83054,2017,08,TS213BN,2147,37,3115,3149,662,2035,49,0,536,32411
A83055,2017,08,DH12UW,551,38,605,609,111,497,20,0,95,7576
A83057,2017,08,SR84LD,1515,38,1433,1454,372,1307,95,0,272,19192
A83060,2017,08,DL135NX,302,20,468,475,134,373,26,0,49,6245
A83061,2017,08,DL23BE,310,36,610,610,99,419,31,0,68,6233
A83066,2017,08,DL54SE,1992,31,1927,1935,502,1700,114,0,525,22815
A83070,2017,08,DL21AA,794,92,1269,1269,158,1053,56,0,201,12788
A83071,2017,08,SR77JE,802,12,987,999,231,1033,12,0,216,11830
A83072,2017,08,DH70LP,455,26,753,757,102,663,5,0,138,8012
A83073,2017,08,DH97XT,873,38,1192,1208,258,919,17,0,235,14185
A83074,2017,08,DL55NH,1764,77,2093,2104,614,1862,53,0,478,26089
A83075,2017,08,SR78LF,973,46,1331,1360,368,1414,49,0,177,16483
A83076,2017,08,DH99DA,697,17,868,885,217,611,31,0,125,9428
A83603,2017,08,DL166BQ,450,5,598,600,106,375,12,0,133,6064
A83610,2017,08,TS285PZ,517,5,559,563,116,558,14,0,106,7482
A83616,2017,08,DH62LQ,379,2,642,662,96,455,23,0,109,6621
A83617,2017,08,DH79YT,458,20,677,683,139,552,22,0,90,7345
A83618,2017,08,NE177SB,756,27,932,941,218,787,38,0,120,11362
A83619,2017,08,DH62LT,543,0,554,557,139,429,2,1,118,6351
A83622,2017,08,DH70BD,258,13,464,465,100,424,0,0,40,4699
A83626,2017,08,DL149SU,282,16,494,506,111,442,13,0,102,5012
A83627,2017,08,DH62TH,1164,25,1154,1162,335,973,39,0,255,14387
A83630,2017,08,DH78SJ,278,7,327,332,106,274,14,0,68,4041
A83632,2017,08,DH96AN,256,11,421,425,101,274,8,0,67,5072
A83634,2017,08,DL179LH,735,16,888,898,206,658,50,0,143,10046
A83635,2017,08,DH65AL,702,18,703,706,149,583,21,0,136,8591
A83636,2017,08,DH86DP,1273,26,1412,1420,279,1274,24,0,287,15745
A83637,2017,08,DH22NJ,463,28,445,455,126,442,33,0,129,6752
A83641,2017,08,DL15LW,789,46,844,844,172,743,51,0,207,9990
A83644,2017,08,DH97TD,566,6,627,633,218,724,12,0,93,8611
A84002,2017,08,NE657UW,436,5,725,734,106,649,22,0,89,9094
A84003,2017,08,NE639UT,2180,62,2632,2667,505,2179,95,2,382,33212
A84005,2017,08,NE226JX,1745,39,1636,1641,354,1523,34,0,327,23438
A84006,2017,08,NE662NL,1044,42,1907,1921,293,1438,52,1,216,18961
A84007,2017,08,NE209SD,1154,87,2656,2686,384,2134,63,0,274,26142
A84008,2017,08,NE707ER,606,22,1221,1229,155,809,40,0,129,11023
A84009,2017,08,NE241HD,3344,97,3676,3725,805,2754,125,0,585,45799
A84011,2017,08,NE209SD,875,75,1657,1661,220,1497,36,4,178,16480
A84013,2017,08,NE227DU,782,24,1071,1083,247,886,16,0,189,12207
A84014,2017,08,NE241DX,1251,37,1258,1263,286,1083,24,0,234,18958
A84015,2017,08,NE630XX,724,13,590,601,175,516,25,0,52,8928
A84016,2017,08,NE425PW,579,24,860,865,169,738,9,0,153,9787
A84018,2017,08,NE455LG,940,45,1214,1223,177,989,64,0,192,14897
A84020,2017,08,NE625RA,1128,31,1351,1358,237,1127,6,0,189,17127
A84021,2017,08,NE662NR,1378,78,2631,2642,462,2008,76,0,302,25617
A84022,2017,08,NE650HD,1561,86,2227,2237,448,1837,120,0,385,27564
A84024,2017,08,NE461QJ,1127,57,1550,1565,236,1103,81,0,231,17998
A84025,2017,08,NE236QN,768,32,1154,1177,224,877,54,0,197,12046
A84026,2017,08,TD151LL,1454,73,1562,1569,304,1506,102,0,263,22894
A84027,2017,08,NE482HE,466,26,992,996,123,718,30,0,43,8716
A84028,2017,08,NE630NG,3164,78,3037,3059,702,3091,32,0,545,40648
A84029,2017,08,NE615LX,490,22,1140,1149,208,725,3,0,86,9434
A84030,2017,08,NE236US,1218,73,1248,1252,285,1095,76,0,338,18973
A84031,2017,08,NE611JX,762,42,1081,1088,145,834,45,4,185,12545
A84032,2017,08,NE716BL,360,17,591,592,118,552,20,0,73,6440
A84033,2017,08,NE461QJ,704,49,992,995,130,815,26,0,157,11562
A84034,2017,08,NE499AP,788,28,1254,1260,210,1048,60,0,232,13191
A84035,2017,08,NE418DH,755,43,1057,1071,207,941,40,0,156,13272
A84036,2017,08,NE611BJ,3553,138,4288,4331,873,3637,64,6,643,49159
A84037,2017,08,NE237EF,790,20,1024,1029,192,776,52,0,134,11327
A84038,2017,08,NE236QN,1275,31,1175,1195,349,1111,40,0,309,16372
A84039,2017,08,NE611JX,629,26,769,794,143,658,43,0,179,10236
A84040,2017,08,NE464BU,443,12,1008,1024,89,750,35,0,33,8623
A84042,2017,08,NE614EG,225,21,413,416,69,332,12,0,60,4416
A84043,2017,08,NE231XZ,2097,36,2496,2508,515,2050,97,0,388,30404
A84044,2017,08,TD152HB,1122,46,1281,1297,278,1112,64,0,196,17030
A84045,2017,08,NE476LA,621,23,975,982,179,802,32,4,134,10182
A84047,2017,08,NE437LL,532,30,1123,1125,163,850,10,0,104,10928
A84604,2017,08,NE716BL,235,8,535,537,91,412,15,0,42,5014
A84609,2017,08,NE659PR,151,16,495,495,77,306,9,0,29,3696
A84614,2017,08,NE425HR,230,11,242,246,59,197,11,0,40,3125
A84619,2017,08,NE250BW,425,12,627,630,103,542,8,0,87,6359
A85001,2017,08,NE95EY,997,84,966,971,223,1035,28,0,221,14722
A85002,2017,08,NE82XB,515,25,746,748,187,673,36,38,96,9292
A85003,2017,08,NE391PW,816,65,1234,1239,213,1045,50,17,156,14619
A85004,2017,08,NE108PH,2036,132,1819,1827,380,1759,54,5,440,25104
A85005,2017,08,NE81RQ,2733,156,2613,2622,649,2381,83,189,546,35753
A85006,2017,08,NE119AD,1449,62,1582,1586,347,1471,27,0,306,20034
A85007,2017,08,NE95XY,1105,124,1163,1183,194,1004,23,24,171,15835
A85008,2017,08,DH32QT,2778,170,3427,3461,695,2849,86,66,661,39999
A85009,2017,08,NE109QG,1176,118,1104,1110,296,1013,27,75,274,15650
A85010,2017,08,NE215AE,1259,69,1591,1596,328,1416,36,0,258,20320
A85011,2017,08,NE109QG,1519,158,1511,1530,272,1446,24,67,294,20230
A85012,2017,08,NE81HR,892,24,631,633,167,678,34,0,210,10801
A85013,2017,08,NE81AD,427,5,752,753,159,734,1,0,35,7159
A85014,2017,08,NE404US,1122,69,1668,1673,294,1654,29,12,237,18333
A85016,2017,08,NE97AD,2353,150,2338,2357,573,2479,99,44,530,31235
A85017,2017,08,NE84DP,747,38,938,953,251,763,21,68,190,11269
A85018,2017,08,NE214RD,705,36,777,788,191,794,39,0,117,11447
A85019,2017,08,NE81NB,1310,75,1168,1178,307,1047,57,87,245,18420
A85020,2017,08,NE164PD,1631,123,2341,2356,351,2219,44,13,321,29422
A85021,2017,08,NE82UR,320,23,432,434,97,432,20,122,24,5039
A85023,2017,08,NE82PQ,1133,36,1023,1030,230,1015,54,313,270,14023
A85024,2017,08,NE177BU,430,28,717,720,146,583,6,0,111,6921
A85026,2017,08,NE96YS,829,20,945,947,168,990,14,72,233,11272
A85605,2017,08,NE403NT,326,20,577,581,123,550,7,61,60,6176
A85609,2017,08,NE84QR,103,5,225,225,66,256,2,10,10,2797
A85611,2017,08,NE100RR,774,56,699,700,210,716,24,32,173,10173
A85614,2017,08,NE81AD,718,31,699,712,196,863,9,0,195,8991
A85616,2017,08,NE214RD,326,27,421,422,94,544,8,0,38,5989
A85617,2017,08,NE165LP,457,24,703,705,117,535,19,12,122,7758
A85620,2017,08,NE403LT,685,18,838,845,138,659,26,0,118,9617
A86003,2017,08,NE18DQ,3651,99,2389,2422,743,2366,150,2,863,42550
A86004,2017,08,NE48AY,1447,34,1672,1697,457,1293,93,0,231,24118
A86005,2017,08,NE128LS,1143,56,1132,1158,240,1062,27,1,256,14581
A86006,2017,08,NE31NB,673,52,884,886,127,811,43,0,91,10072
A86007,2017,08,NE21JQ,211,13,208,208,26,210,12,0,51,2675
A86008,2017,08,NE32PE,1405,105,1632,1650,329,1334,123,0,256,22538
A86010,2017,08,NE65SL,1116,81,1204,1215,272,1067,79,0,186,16444
A86011,2017,08,NE63BS,2105,96,2931,2949,690,2586,83,1,471,34329
A86012,2017,08,NE49QB,1042,54,1675,1679,567,1425,67,9,222,18264
A86013,2017,08,NE52QW,1348,64,1664,1714,355,1600,79,0,201,21700
A86015,2017,08,NE22AH,654,22,838,844,109,703,91,0,110,10567
A86016,2017,08,NE77XX,914,47,1226,1254,192,1000,50,0,161,14615
A86017,2017,08,NE47JT,2421,95,1871,1950,572,1828,99,0,398,28925
A86018,2017,08,NE31NU,1252,130,1582,1602,199,1331,87,0,258,19903
A86020,2017,08,NE23LD,357,38,466,468,60,349,14,0,94,5839
A86021,2017,08,NE48QB,2069,113,2648,2686,608,2196,45,0,341,29998
A86022,2017,08,NE51LJ,1155,83,1457,1481,293,1125,48,0,231,17462
A86023,2017,08,NE64QD,1449,60,1264,1283,266,1200,114,0,293,19384
A86024,2017,08,NE61SA,1217,62,1104,1121,235,1002,36,0,268,15499
A86025,2017,08,NE52LH,2652,98,2235,2310,662,1948,140,59,463,33770
A86026,2017,08,NE159PA,1254,43,1296,1309,262,1185,38,4,196,16988
A86027,2017,08,NE17XR,193,1,94,94,22,61,16,0,36,1920
A86028,2017,08,NE31DQ,480,32,659,687,156,493,12,0,65,7663
A86029,2017,08,NE61SG,3573,136,3664,3742,872,3698,135,5,604,46473
A86030,2017,08,NE156TQ,2094,77,1737,1747,587,1660,80,0,380,28276
A86031,2017,08,NE49XD,1083,63,1092,1131,313,877,73,0,252,15255
A86033,2017,08,NE35NF,406,29,616,633,91,436,25,0,56,7528
A86035,2017,08,NE35JP,257,14,347,349,84,295,10,0,55,4147
A86036,2017,08,NE31TX,1080,80,1092,1097,200,953,99,2,251,15679
A86037,2017,08,NE46SH,1396,32,1494,1503,502,1494,58,0,265,19053
A86038,2017,08,NE158LX,1281,57,1411,1418,293,1322,48,2,224,17732
A86040,2017,08,NE62NN,1759,54,1182,1208,310,1230,97,66,311,19146
A86041,2017,08,NE77TD,778,71,1026,1066,212,926,55,0,88,11636
A86601,2017,08,NE52UY,1290,76,1094,1108,263,1119,70,0,202,18377
A87002,2017,08,NE290HQ,1121,58,1420,1438,293,1195,76,0,200,16523
A87003,2017,08,NE286RZ,1711,107,1913,1920,415,1719,111,0,254,25157
A87004,2017,08,NE290SF,2312,164,2423,2429,509,1949,187,0,617,34673
A87005,2017,08,NE262ND,1346,89,1503,1535,318,1355,157,0,297,21870
A87006,2017,08,NE261NA,671,45,862,867,132,754,52,0,135,11326
A87007,2017,08,NE129BQ,1321,95,1483,1492,343,1310,51,0,225,18971
A87008,2017,08,NE263LW,746,43,1022,1043,175,665,41,0,127,11764
A87009,2017,08,NE290HT,1952,83,1968,1981,487,1960,172,0,312,27125
A87011,2017,08,NE259XJ,729,31,955,958,168,639,38,0,196,11335
A87012,2017,08,NE136LN,1732,86,1797,1809,373,1644,107,1,250,23375
A87013,2017,08,NE280AD,1392,76,1631,1654,382,1426,111,0,298,21439
A87014,2017,08,NE270HJ,841,42,917,935,204,809,40,0,177,11264
A87015,2017,08,NE290SF,1007,42,1052,1058,217,1028,53,0,162,14347
A87016,2017,08,NE286BB,1570,63,1939,1964,416,1569,119,0,273,24053
A87017,2017,08,NE136JJ,738,48,1470,1470,200,1309,37,0,169,14349
A87019,2017,08,NE290DZ,854,45,969,976,208,878,7,0,133,12011
A87020,2017,08,NE259PH,846,37,1090,1098,154,919,42,4,158,13232
A87022,2017,08,NE270HJ,871,15,799,806,147,697,44,0,177,11558
A87023,2017,08,NE270HJ,962,58,1018,1022,243,905,20,0,190,12954
A87027,2017,08,NE280PP,1134,61,1179,1222,327,1030,90,0,263,15340
A87029,2017,08,NE287LP,1095,29,1072,1081,249,906,62,0,240,13641
A87030,2017,08,NE296HT,1011,25,997,1010,228,730,44,0,191,12312
A87600,2017,08,NE261DU,493,42,614,618,131,558,7,0,89,8343
A87612,2017,08,NE126HS,997,50,1185,1196,267,928,36,0,189,14451
A87615,2017,08,NE126HS,618,30,838,843,140,526,4,0,184,8315
A88001,2017,08,NE311NU,510,31,819,822,190,850,6,0,120,9208
A88002,2017,08,NE334QY,2905,171,2799,2830,639,2398,117,32,640,38137
A88003,2017,08,NE346RE,1962,158,2140,2190,447,1907,30,12,422,28560
A88004,2017,08,NE325SE,1188,25,1231,1252,191,1033,40,0,250,17115
A88005,2017,08,NE349BP,853,38,926,936,202,957,24,0,218,11944
A88006,2017,08,NE340BX,1085,60,1151,1168,173,1003,12,4,220,16328
A88007,2017,08,NE334DX,1298,79,1348,1363,255,1355,59,23,279,18073
